desc-string,duration-int,effectType-int,id-int,isRepeat-bool,maxLayer-int,parameters-int[],showBuffIcon-bool,buffIcon-string,parameters2-int[][],effectInterval-int,effectFlag-int[],effectImmuneFlag-int[],entityEffect-string
 戦闘中の受けるダメージが3%増加 ,5000,7,107,0,5,,1,buff-icon-107,"18,1,30",,,,
 スプリントスキルの事前移動 ,200,2,108,0,,"500,0,1",0,,,,,,
 スプリントスキルのノックバック距離 ,200,3,109,0,1,250,0,,,,,,
 スプリントスキル1のダメージ ,0,1,110,0,,"500,1,2",0,,,,,,
 スプリントスキル2のダメージ ,0,1,111,0,,"1000,1,2",0,,,,,,
 スプリントスキル3のダメージ ,0,1,112,0,,"1500,1,2",0,,,,,,
 スプリントスキル1 ,300,10,113,0,,"110,109,445",0,,,100,,,
 スプリントスキル2 ,300,10,114,0,,"109,111,445",0,,,100,,,
 スプリントスキル3 ,300,10,115,0,,"109,112,445",0,,,100,,,
 ダメージなし、ダメージ増加Lv1 ,-1,14,116,0,1,20000,1,buff-icon-116,"21,1,100",,,,
 ダメージなし、ダメージ増加Lv2 ,-1,14,117,0,1,10000,1,buff-icon-117,"21,1,100",,,,
 ダメージなし、ダメージ増加Lv3 ,-1,14,118,0,1,5000,1,buff-icon-118,"21,1,100",,,,
 スピードを10%増加 ,-1,7,119,0,1,,0,,"7,2,100",,,,
 スピードを20%増加 ,-1,7,120,0,1,,0,,"7,2,200",,,,
 スピードを30%増加 ,-1,7,121,0,1,,0,,"7,2,300",,,,
 回避率が2%増加 ,-1,7,122,0,1,,0,,"17,4,20",,,,
 回避率が4%増加 ,-1,7,123,0,1,,0,,"17,4,40",,,,
 回避率が6%増加 ,-1,7,124,0,1,,0,,"17,4,60",,,,
 血の怒りLv1 ,-1,13,125,0,1,,1,buff-icon-125,"21,1,1",,,,
 血の怒りLv2 ,-1,13,126,0,1,,1,buff-icon-126,"21,1,3",,,,
 血の怒りLv3 ,-1,13,127,0,1,,1,buff-icon-127,"21,1,5",,,,
 出血Lv1 ,5500,9,128,0,5,"10,1",1,buff-icon-128,,500,,,
 出血Lv2 ,5500,9,129,0,5,"10,1",1,buff-icon-129,,500,,,
 出血Lv3 ,5500,9,130,0,5,"10,1",1,buff-icon-130,,500,,,
 攻撃速度1 ,-1,7,131,0,1,,0,,"14,1,50",,,,
 攻撃速度2 ,-1,7,132,0,1,,0,,"14,1,100",,,,
 攻撃速度3 ,-1,7,133,0,1,,0,,"14,1,150",,,,
 攻撃によって発動する追加攻撃1 ,-1,11,134,0,1,,0,,"14,15,16,17,18,19,202,203,204;1,50,65",,,,
 攻撃によって発動する追加攻撃2 ,-1,11,135,0,1,,0,,"14,15,16,17,18,19,202,203,204;1,100,65",,,,
 攻撃によって発動する追加攻撃3 ,-1,11,136,0,1,,0,,"14,15,16,17,18,19,202,203,204;1,150,65",,,,
 剣の舞1 ,1000,12,137,0,1,,0,,"1,10;227,385",200,,,
 剣の舞ダメージ ,0,1,138,0,,"750,1,2",0,,,,,,
 剣の舞2 ,1000,12,139,0,1,,0,,"1,10;227,385",150,,,
 剣の舞3 ,2000,12,140,0,1,,0,,"1,10;227,385",250,,,Skill_Saiyan
 斧の加速1 ,-1,7,141,0,1,,0,,"23,1,100",,,,
 斧の加速2 ,-1,7,142,0,1,,0,,"23,1,200",,,,
 斧の加速3 ,-1,7,143,0,1,,0,,"23,1,300",,,,
 木のクリティカル1 ,-1,7,144,0,1,,0,,"24,1,50",,,,
 木のクリティカル2 ,-1,7,145,0,1,,0,,"24,1,100",,,,
 木のクリティカル3 ,-1,7,146,0,1,,0,,"24,1,150",,,,
 木の倍増1 ,-1,7,147,0,1,,0,,"27,1,30",,,,
 木の倍増2,-1,7,148,0,1,,0,,"27,1,60",,,,
木は3倍になります,-1,7,149,0,1,,0,,"27,1,90",,,,
 木の伐採ダメージ1,-1,7,150,0,1,,0,,"26,1,100",,,,
 木の伐採ダメージ2,-1,7,151,0,1,,0,,"26,1,200",,,,
 木を切るダメージ3,-1,7,152,0,1,,0,,"26,1,300",,,,
 石のダメージ1,-1,7,153,0,1,,0,,"33,1,100",,,,
 石のダメージ2,-1,7,154,0,1,,0,,"33,1,200",,,,
 石のダメージ3,-1,7,155,0,1,,0,,"33,1,300",,,,
 つるはしの速度1,-1,7,156,0,1,,0,,"30,1,100",,,,
 つるはしの速度2,-1,7,157,0,1,,0,,"30,1,200",,,,
 つるはしの速度3,-1,7,158,0,1,,0,,"30,1,300",,,,
 石は2倍になります1,-1,7,159,0,1,,0,,"34,1,30",,,,
 石は2倍になります2,-1,7,160,0,1,,0,,"34,1,60",,,,
 石は2倍になります3,-1,7,161,0,1,,0,,"34,1,90",,,,
 石のクリティカル1,-1,7,162,0,1,,0,,"31,1,50",,,,
 石のクリティカル2,-1,7,163,0,1,,0,,"31,1,100",,,,
 石のクリティカル3,-1,7,164,0,1,,0,,"31,1,150",,,,
 フックモンスターを捕獲,0,16,176,0,1,,0,,,,,,
 ヒットを捕獲,0,17,177,0,1,,0,,,,,,
 ダメージ増加1,-1,15,181,0,1,,1,buff-icon-181,"17,1,3,105;18,1,3,105;19,1,3,105",,,,
 ダメージ増加2,-1,15,182,0,1,,1,buff-icon-182,"17,1,3,106;18,1,3,106;19,1,3,106",,,,
 ダメージ増加3,-1,15,183,0,1,,1,buff-icon-183,"17,1,3,107;18,1,3,107;19,1,3,107",,,,
 裂傷1,-1,15,184,0,1,,0,buff-icon-184,"17,1,3,128;18,1,3,128;19,1,3,128;205,1,3,128;344,1,3,128;345,1,3,128;202,1,3,128;203,1,3,128;204,1,3,128",,,,
 裂傷2,-1,15,185,0,1,,1,buff-icon-185,"17,1,3,129;18,1,3,129;19,1,3,129;205,1,3,129;344,1,3,129;345,1,3,129;202,1,3,129;203,1,3,129;204,1,3,129",,,,
 裂傷3,-1,15,186,0,1,,1,buff-icon-186,"17,1,3,130;18,1,3,130;19,1,3,130;205,1,3,130;344,1,3,130;345,1,3,130;202,1,3,130;203,1,3,130;204,1,3,130",,,,
 セカンダリ攻撃ポーション,60000,7,187,0,1,,1,buff-icon-187,"13,1,20",,,,
 メタルマット プリアニメーション ハイパーアーマー,730,5,188,0,10,,0,buff-icon-188,,,,,
 パンプキンフィーンド プリアニメーション ハイパーアーマー,1300,5,189,0,10,,0,buff-icon-189,,,,,
 サボテンウォリアー プリアニメーション ハイパーアーマー,1100,5,190,0,10,,0,buff-icon-190,,,,,
 クリスタルライオン ハイパーアーマー,416,5,191,0,10,,0,buff-icon-191,,,,,
 クリスタルリザード ハイパーアーマー,400,5,192,0,10,,0,buff-icon-192,,,,,
 クリスタルバックビースト ハイパーアーマー,300,5,193,0,10,,0,buff-icon-193,,,,,
 セカンダリスピードポーション,60000,7,194,0,1,,1,buff-icon-194,"7,1,80",,,,
 セカンダリクリティカルポーション,60000,7,195,0,1,,1,buff-icon-195,"19,1,30",,,,
 セカンダリライフポーション,60000,7,196,0,1,,1,buff-icon-196,"11,1,80",,,,
 セカンダリディフェンスポーション,60000,7,197,0,1,,1,buff-icon-197,"15,1,5",,,,
 攻撃ポーション,60000,7,198,0,1,,1,buff-icon-198,"13,1,30",,,,
 移動速度ポーション,60000,7,199,0,1,,1,buff-icon-199,"7,1,120",,,,
 クリティカルヒットポーション,60000,7,200,0,1,,1,buff-icon-200,"19,1,60",,,,
 ライフポーション,60000,7,201,0,1,,1,buff-icon-201,"11,1,120",,,,
 防御ポーション,60000,7,202,0,1,,1,buff-icon-202,"15,1,10",,,,
 クリスタル攻撃ポーション,60000,7,203,0,1,,1,buff-icon-203,"13,1,40",,,,
 クリスタルスピードポーション,60000,7,204,0,1,,1,buff-icon-204,"7,1,160",,,,
 クリスタルクリティカルポーション,60000,7,205,0,1,,1,buff-icon-205,"19,1,90",,,,
 クリスタルライフポーション,60000,7,206,0,1,,1,buff-icon-206,"11,1,160",,,,
 クリスタルディフェンスポーション,60000,7,207,0,1,,1,buff-icon-207,"15,1,15",,,,
 セカンダリヒーリングポーション,0,7,208,0,1,,0,,"10,1,80",,,,
 トリートメントポーション,0,7,209,0,1,,0,,"10,1,160",,,,
 クリスタルセラピー ポーション,0,7,210,0,1,,0,,"10,1,240",,,,
 セカンダリライフポーション - 回復,0,7,211,0,1,,0,,"10,1,80",,,,
 ライフポーション - 回復,0,7,212,0,1,,0,,"10,1,120",,,,
クリスタルライフポーション - 回復,0,7,213,0,1,,0,,"10,1,160",,,,
 探索変位効果（小）,150,6,214,0,1,"80,200,0,1,1",0,,,,,,
 サボテンの戦士の敵検出と変位,1100,6,215,0,1,"100,250,900,1,1",0,,,,,,
 カボチャの悪魔の敵検出と変位,600,6,216,0,1,"100,150,450,1,1",0,,,,,,
 ブンブン蜂の敵検出と変位,416,6,217,0,1,"150,250,300,1,1",0,,,,,,
 カオス・スペクターの敵検出と変位,500,6,218,0,1,"100,200,400,1,1",0,,,,,,
 クリムゾンスラッガーの敵検出と変位,950,6,219,0,1,"150,400,750,1,1",0,,,,,,
 フロストミニオンの敵検出と変位,650,6,220,0,1,"100,150,300,1,1",0,,,,,,
 カオス・スペクターのハイパーアーマー,500,5,221,0,10,,0,buff-icon-221,,,,,
 クリムゾンスラッガーのハイパーアーマー,1000,5,222,0,10,,0,buff-icon-222,,,,,
 フロストミニオンのハイパーアーマー,800,5,223,0,10,,0,buff-icon-223,,,,,
 金属の犬の敵検出と変位,550,6,226,0,1,"100,150,300,1,1",0,,,,,,
 強打ダメージ効果ボール,5000,7,227,0,10,,0,buff-icon-227,"15,2,0",,,,
 近接攻撃型モンスター一般強力バフ,10000,7,228,0,1,,0,buff-icon-228,"13,2,75",,,,Skill_phaseStrengthen_Atk
 金属の犬のスキル効果変更,-1,15,229,0,1,,0,,"31,1,3,11;179,1,3,11",,,,
 金属の犬の追加攻撃,-1,11,230,0,1,,0,,"31,179;1,500,179",,,,
 近接攻撃型モンスター一般弱点バフ,10000,7,231,0,1,,0,buff-icon-231,"13,2,-200;14,2,-500",,,,Skill_phaseWeaken_Atk
 防御型モンスター一般強力バフ,10000,7,232,0,1,,0,buff-icon-232,"15,2,100",,,,Skill_phaseStrengthen_Def
 防御型モンスター一般弱点バフ,10000,7,233,0,1,,0,buff-icon-233,"15,2,-200",,,,Skill_phaseWeaken_Def
 敏捷型モンスター一般強力バフ,10000,7,234,0,1,,0,buff-icon-234,"14,2,500",,,,Skill_phaseStrengthen_Ranged
 敏捷型モンスター一般弱点バフ,10000,7,235,0,1,,0,buff-icon-235,"7,2,-500;14,2,-500",,,,Skill_phaseWeaken_Flex
 強打変位敵検出,400,6,236,0,1,"150,200,200,1,1",0,,,,,,
 一般的なめまい1秒,1000,8,238,0,1,,1,buff-icon-238,,,,,
 敏捷型モンスター一般強力検出,6000,14,237,0,3,3000,0,buff-icon-237,"7,2,500",,,,
 後方ノックバック - 軽微,100,3,239,0,1,30,0,,,,,,
 単一土壌肥料属性増加 - 4,-1,7,240,0,10,,0,,"43,1,1",,,,
 最大肥沃度属性増加 - 400,-1,7,241,0,10,,0,,"44,1,100",,,,
 作物熟練度属性増加 - 4,-1,7,242,0,20,,0,,"49,1,4",,,,
 単一土壌肥料属性増加 - 3,-1,7,243,0,10,,0,,"43,1,1",,,,
 単一土壌肥料属性増加 - 3,-1,7,244,0,10,,0,,"43,1,1",,,,
 単一ペット幸福属性増加 - 4,-1,7,245,0,10,,0,,"46,1,1",,,,
 単一ペット幸福属性増加 - 3,-1,7,246,0,10,,0,,"46,1,1",,,,
 単一ペット幸福属性増加 - 3,-1,7,247,0,10,,0,,"46,1,1",,,,
 最大幸福属性増加 - 100,-1,7,248,0,10,,0,,"47,1,25",,,,
 飼育熟練度属性増加 - 4,-1,7,249,0,20,,0,,"50,1,4",,,,
 単一土壌肥料属性増加 - 3,-1,7,250,0,20,,0,,"43,1,1",,,,
 単一土壌肥料属性増加 - 2,-1,7,251,0,20,,0,,"43,1,1",,,,
 単一土壌肥料属性増加 - 2,-1,7,252,0,20,,0,,"43,1,1",,,,
 単一ペット幸福属性増加 - 3,-1,7,253,0,20,,0,,"46,1,1",,,,
 単一ペット幸福属性増加 - 2,-1,7,254,0,20,,0,,"46,1,1",,,,
 単一ペット幸福属性増加 - 2,-1,7,255,0,20,,0,,"46,1,1",,,,
 最大肥沃度属性増加 - 200,-1,7,256,0,20,,0,,"44,1,100",,,,
 作物熟練度属性増加 - 4,-1,7,257,0,20,,0,,"49,1,4",,,,
 攻撃力属性増加 - 20,-1,7,262,0,20,,0,,"13,1,5",,,,
 防御力属性増加 - 15,-1,7,263,0,20,,0,,"15,1,5",,,,
 体力ポイント属性増加 - 50,-1,7,264,0,20,,0,,"11,1,20",,,,
 属性変更（136採集メインブランチ - 1 草刈り攻撃力 20）,-1,7,265,0,20,,0,,"51,1,5",,,,
 属性変更（137採集メインブランチ - 1 草刈り熟練度 27）,-1,7,266,0,20,,0,,"54,1,5",,,,
 属性変更（138採集メインブランチ - 1 木切り攻撃力 20）,-1,7,267,0,20,,0,,"22,1,5",,,,
 属性変更（139採集メインブランチ - 1 木切り熟練度 27）,-1,7,268,0,20,,0,,"55,1,5",,,,
属性変更（140採集メインブランチ - 鉱石採掘攻撃力20）,-1,7,269,0,20,,0,,"29,1,5",,,,
 属性変更（141採集メインブランチ - 採掘熟練度27）,-1,7,270,0,20,,0,,"56,1,5",,,,
 単一土壌肥沃度属性を増やす - 2,-1,7,271,0,20,,0,,"43,1,1",,,,
 単一土壌肥沃度属性を増やす - 2,-1,7,272,0,20,,0,,"43,1,1",,,,
 単一土壌肥沃度属性を増やす - 2,-1,7,273,0,20,,0,,"43,1,1",,,,
 単一ペット幸福度属性を増やす - 2,-1,7,274,0,20,,0,,"46,1,1",,,,
 単一ペット幸福度属性を増やす - 2,-1,7,275,0,20,,0,,"46,1,1",,,,
 単一ペット幸福度属性を増やす - 2,-1,7,276,0,20,,0,,"46,1,1",,,,
 収集マスタリー,-1,7,277,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,278,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,279,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,280,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,281,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,282,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,283,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,284,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,285,0,20,,0,,"51,1,5",,,,
 収集マスタリー,-1,7,286,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,287,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,288,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,289,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,290,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,291,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,292,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,293,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,294,0,20,,0,,"54,1,5",,,,
 収集マスタリー,-1,7,295,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,296,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,297,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,298,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,299,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,300,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,301,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,302,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,303,0,20,,0,,"22,1,5",,,,
 収集マスタリー,-1,7,304,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,305,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,306,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,307,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,308,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,309,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,310,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,311,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,312,0,20,,0,,"55,1,5",,,,
 収集マスタリー,-1,7,313,0,20,,0,,"29,1,5",,,,
 収集マスタリー,-1,7,314,0,20,,0,,"29,1,5",,,,
 収集マスタリー,-1,7,315,0,20,,0,,"29,1,5",,,,
,-1,7,316,0,20,,0,,"29,1,5",,,,
,-1,7,317,0,20,,0,,"29,1,5",,,,
,-1,7,318,0,20,,0,,"29,1,5",,,,
コレクトマスタリー,-1,7,319,0,20,,0,,"29,1,5",,,,
 コレクトマスタリー,-1,7,320,0,20,,0,,"29,1,5",,,,
 コレクトマスタリー,-1,7,321,0,20,,0,,"29,1,5",,,,
 コレクトマスタリー,-1,7,322,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,323,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,324,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,325,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,326,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,327,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,328,0,20,,0,,"56,1,5",,,,
 コレクトマスタリー,-1,7,329,0,20,,0,,"56,1,5",,,,
 草の収集攻撃力を5%増加,-1,7,330,0,20,,0,,"56,1,5",,,,
 木の収集攻撃力を10%増加,5000,7,331,0,,,1,buff-icon-331,"51,2,50",,,,
 鉱石の収集攻撃力を20%増加,5000,7,332,0,,,1,buff-icon-332,"22,2,50",,,,
 草の収集攻撃力を5%増加,5000,7,333,0,,,1,buff-icon-333,"29,2,50",,,,
 木の収集攻撃力を10%増加,5000,7,334,0,,,1,buff-icon-334,"51,2,100",,,,
