classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
1,クラフトLv1 鉄の斧,2,recipe-icon-74,74,1,"216,2",Lv1鉄斧レシピ,"92,1,1,10000",1,0,10900074,1,10,-,3,0,4,0,0
2,クラフトLv2 呪斧,2,recipe-icon-75,75,2,"210,1;213,1;217,2",Lv2 呪斧レシピ,"93,1,1,6000;93,2,1,4000",1,0,50800075,1,10,-,3,0,4,0,0
3,クラフトLv3 ブレスドアックス,2,recipe-icon-76,76,3,"211,1;214,1;218,2",Lv3 祝福の斧レシピ,"94,1,1,10000",1,0,10700076,1,10,-,3,0,4,0,0
1,Lv0の加速肥料を作る,2,recipe-icon-92,92,1,"65,1",Lv0 加速肥料,"128,1,1,10000",3,0,40900092,1,10,-,1,0,4,0,0
1,Lv0の収量増加肥料を作る,2,recipe-icon-93,93,1,"61,1",Lv0 増肥,"129,1,1,10000",3,0,40900093,1,10,-,1,0,4,0,0
1,Lv0湿式肥料を作る,2,recipe-icon-94,94,1,"69,1",Lv0 湿った肥料,"130,1,1,10000",3,0,40900094,1,10,-,1,0,4,0,0
1,Lv0の回復ポーションを弱体化する,2,recipe-icon-95,95,1,"66,5;32,5",Lv0 弱回復ポーション,"134,1,1,5031;135,1,1,993;136,1,1,993;137,1,1,993;139,1,1,993;138,1,1,993",3,0,50900095,1,10,-,3,0,4,0,0
2,Lv1のヒーリングポーションを作る,2,recipe-icon-96,96,2,"67,2;75,2;35,2",Lv1 ヒーリングポーション,"140,1,1,5031;142,1,1,993;141,1,1,993;143,1,1,993;145,1,1,993;144,1,1,993",3,0,50800096,1,10,-,3,0,4,0,0
2,Lv0の上級湿潤肥料を作る,2,recipe-icon-101,101,2,"69,2;35,2",Lv0 上級湿潤肥料,"133,1,1,10000",3,0,40800101,1,10,-,1,0,4,0,0
2,Lv0の上級収量増加肥料を作る,2,recipe-icon-102,102,2,"61,2;35,2",Lv0 上級収量増加肥料,"132,1,1,10000",3,0,40800102,1,10,-,1,0,4,0,0
2,Lv0の上級加速肥料を作る,2,recipe-icon-103,103,2,"65,2;35,2",Lv0 上級加速肥料,"131,1,1,10000",3,0,40800103,1,10,-,1,0,4,0,0
1,クラフトLv0アミュレット,2,recipe-icon-104,104,1,"32,20;71,40;58,40;62,40;66,40",Lv0アミュレット,",1,1,4736;,2,1,3157;,3,1,2105",,0,50900104,1,10,-,0,0,4,0,50000
1,クラフトLv0アミュレット,2,recipe-icon-106,106,1,"38,20;77,40;60,40;64,40;68,40",Lv0アミュレット,",2,1,4426;,3,1,2950;,4,1,1967;,5,1,655",,0,50900106,1,10,-,0,0,4,0,100000
1,クラフトLv1 農業用帽子,2,recipe-icon-108,108,1,"207,2",Lv1 ラッキークローバーハット,"98,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900108,1,10,-,1,0,4,0,0
2,クラフトLv2 農業用帽子,2,recipe-icon-109,109,2,"216,2;208,2",Lv2 ラッキーコットンハット,"99,1,1,5744;99,2,1,3829;267,5,1,212;272,5,1,212",1,0,50800109,1,10,-,1,0,4,0,0
3,クラフトLv3 農業用帽子,2,recipe-icon-110,110,3,"217,2;209,2",Lv3ファーマー,"100,1,1,5744;100,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700110,1,10,-,1,0,4,0,0
1,クラフトLv1 ギャザリングハット,2,recipe-icon-111,111,1,"216,2",Lv1 集合帽子,"116,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900111,1,10,-,3,0,4,0,0
2,クラフトLv2 ギャザリングハット,2,recipe-icon-112,112,2,"210,1;213,1;217,2",Lv2 集合帽子,"117,1,1,5744;117,2,1,3829;267,5,1,212;272,5,1,212",1,0,50800112,1,10,-,3,0,4,0,0
3,クラフトLv3 ギャザリングハット,2,recipe-icon-113,113,3,"211,1;214,1;218,2",Lv3 集合帽子,"118,1,1,5744;118,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700113,1,10,-,3,0,4,0,0
1,Lv1の竹の種を作る,2,recipe-icon-123,123,1,"70,1",Lv1 バンブーシード,"146,1,1,8350;150,1,1,1649",3,0,50900123,1,10,-,1,0,4,0,0
1,クローバーの種をLv1にする,2,recipe-icon-124,124,1,"71,1",Lv1 クローバーの種,"147,1,1,8350;149,1,1,1649",3,0,50900124,1,10,-,1,0,4,0,0
1,Lv1のニンジンの種を作る,2,recipe-icon-125,125,1,"72,1",Lv1 ニンジンの種,"148,1,1,8350;151,1,1,1649",3,0,50900125,1,10,-,1,0,4,0,0
2,Lv2ウツボカズラの種を作る,2,recipe-icon-126,126,2,"73,1",Lv2 ウツボカズラの種,"149,1,1,8350;154,1,1,1649",3,0,50800126,1,10,-,1,0,4,0,0
2,綿実Lv2を作る,2,recipe-icon-127,127,2,"74,1",Lv2 綿の種,"150,1,1,8350;152,1,1,1649",3,0,50800127,1,10,-,1,0,4,0,0
2,Lv2サボテンの種を作る,2,recipe-icon-128,128,2,"75,1",Lv2 サボテンの種,"151,1,1,8350;153,1,1,1649",3,0,50800128,1,10,-,1,0,4,0,0
3,Lv3のホットペッパーの種を作る,2,recipe-icon-129,129,3,"76,1",Lv3 ホットペッパーシード,"152,1,1,8350;413,1,1,1649",3,0,50700129,1,10,-,1,0,4,0,0
3,Lv3のハードフルーツの種を作る,2,recipe-icon-130,130,3,"77,1",Lv3 ハードフルーツの種,"153,1,1,8350;414,1,1,1649",3,0,50700130,1,10,-,1,0,4,0,0
3,ブルーファントムキノコの種をLv3にする,2,recipe-icon-131,131,3,"78,1",Lv3 ブルーファントムキノコの種,"154,1,1,8350;415,1,1,1649",3,0,50700131,1,10,-,1,0,4,0,0
3,Lv2クリスタルヒーリングポーションを作る,2,recipe-icon-132,132,3,"68,2;78,2;38,2",Lv2 クリスタルヒーリングポーション,"191,1,1,5031;192,1,1,993;194,1,1,993;195,1,1,993;196,1,1,993;197,1,1,993",3,0,50700132,1,10,-,3,0,4,0,0
1,Lv1の破片クリスタルヘッドリングを作る,2,recipe-icon-133,133,1,"210,1;213,1",Lv1 壊れた水晶の頭の指輪のレシピ,"43,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900133,1,10,-,2,0,4,0,0
2,クラフトLv2 クリスタルレザーキャップ,2,recipe-icon-134,134,2,"207,2;211,1;214,1",Lv2 クリスタルレザーキャップ レシピ,"44,1,1,5744;44,2,1,3829;267,5,1,212;272,5,1,212",1,0,50800134,1,10,-,2,0,4,0,0
3,クラフトLv3 クリスタルヘルム,2,recipe-icon-135,135,3,"208,2;212,1;215,1",Lv3クリスタルヘルムレシピ,"45,1,1,5744;45,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700135,1,10,-,2,0,4,0,0
1,Lv1のシャードクリスタルヴァインアーマーを作る,2,recipe-icon-136,136,1,"210,1;213,1",Lv1 クリスタルヴァインアーマーの破片 レシピ,"46,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900136,1,10,-,2,0,4,0,0
2,クラフトLv2 クリスタルレザートップ,2,recipe-icon-137,137,2,"207,2;211,1;214,1",Lv2 クリスタルレザートップ レシピ,"47,1,1,5744;47,2,1,3829;268,5,1,212;273,5,1,212",1,0,50800137,1,10,-,2,0,4,0,0
3,クラフトLv3クリスタルアーマー,2,recipe-icon-138,138,3,"208,2;212,1;215,1",Lv3クリスタルアーマーレシピ,"48,1,1,5744;48,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700138,1,10,-,2,0,4,0,0
1,草草スカートをLv1にする,2,recipe-icon-139,139,1,"210,1;213,1",Lv1 破片草スカート レシピ,"49,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900139,1,10,-,2,0,4,0,0
2,クラフトLv2 クリスタルレザーパンツ,2,recipe-icon-140,140,2,"207,2;211,1;214,1",Lv2クリスタルレザーパンツのレシピ,"50,1,1,5744;50,2,1,3829;270,5,1,212;275,5,1,212",1,0,50800140,1,10,-,2,0,4,0,0
3,クラフトLv3 クリスタルレッグアーマー,2,recipe-icon-141,141,3,"208,2;212,1;215,1",Lv3クリスタルレッグアーマーレシピ,"51,1,1,5744;51,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700141,1,10,-,2,0,4,0,0
1,Lv1のクリスタルシャードサンダルを作る,2,recipe-icon-142,142,1,"210,1;213,1",Lv1 破片クリスタルサンダル レシピ,"55,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900142,1,10,-,2,0,4,0,0
2,クラフトLv2 クリスタルレザーブーツ,2,recipe-icon-143,143,2,"207,2;211,1;214,1",Lv2 クリスタルレザーブーツ レシピ,"56,1,1,5744;56,2,1,3829;271,5,1,212;276,5,1,212",1,0,50800143,1,10,-,2,0,4,0,0
3,Lv3のクリスタルシューズを作る,2,recipe-icon-144,144,3,"208,2;212,1;215,1",Lv3スパーシューズレシピ,"57,1,1,5744;57,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700144,1,10,-,2,0,4,0,0
1,Lv1の欠片クリスタルブレスレットを作成する,2,recipe-icon-145,145,1,"210,1;213,1",Lv1 壊れた水晶のブレスレットのレシピ,"52,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900145,1,10,-,2,0,4,0,0
2,クラフトLv2 クリスタルレザーグローブ,2,recipe-icon-146,146,2,"207,2;211,1;214,1",Lv2 クリスタルレザーグローブ レシピ,"53,1,1,5744;53,2,1,3829;274,5,1,212;269,5,1,212",1,0,50800146,1,10,-,2,0,4,0,0
3,クリスタルガントレットLv3を作る,2,recipe-icon-147,147,3,"208,2;212,1;215,1",Lv3 スパーガントレット レシピ,"54,1,1,5869;54,2,1,3913;253,5,1,217",1,0,50700147,1,10,-,2,0,4,0,0
1,概念Lv1バトルエッセンス,2,recipe-icon-149,149,1,"30,5;31,5;32,5",Lv1 戦闘エッセンス配合表,"216,1,1,10000",4,0,20900149,1,10,-,2,0,4,0,0
2,バトルエッセンスをLv2にする,2,recipe-icon-150,150,2,"33,5;35,5;34,5;216,2",Lv2 戦闘エッセンス製法,"217,1,1,10000",4,0,20800150,1,10,-,2,0,4,0,0
3,バトルエッセンスをLv3にする,2,recipe-icon-151,151,3,"36,5;37,5;38,5;217,2",Lv3 戦闘エッセンス製法,"218,1,1,10000",4,0,20700151,1,10,-,2,0,4,0,100
1,農業用植栽エッセンスLv1を作る,2,recipe-icon-152,152,1,"70,5;71,5;72,5",Lv1 農耕植栽エッセンス配合式,"210,1,1,10000",4,0,20900152,1,10,-,1,0,4,0,0
2,農業用植栽エッセンスLv2を作る,2,recipe-icon-153,153,2,"74,5;73,5;75,5;210,2",Lv2 農耕植栽エッセンス配合式,"211,1,1,10000",4,0,20800153,1,10,-,1,0,4,0,0
3,農耕栽培のエッセンスをLv3にする,2,recipe-icon-154,154,3,"76,5;77,5;78,5;211,2",Lv3 農耕植栽エッセンス配合式,"212,1,1,10000",4,0,20700154,1,10,-,1,0,4,0,100
1,生産Lv1 農畜産のエッセンス,2,recipe-icon-155,155,1,"178,5;179,5;177,5",Lv1 農畜水エッセンスフォーミュラ,"213,1,1,10000",4,0,20900155,1,10,-,1,0,4,0,0
2,生産Lv2 農畜産物のエッセンス,2,recipe-icon-156,156,2,"182,5;180,5;181,5;213,2",Lv2 農畜水エキス配合,"214,1,1,10000",4,0,20800156,1,10,-,1,0,4,0,0
3,農業と畜産のエッセンスをLv3にする,2,recipe-icon-157,157,3,"184,5;185,5;183,5;214,2",Lv3 農畜水エッセンスフォーミュラ,"215,1,1,10000",4,0,20700157,1,10,-,1,0,4,0,100
1,製作Lv1 ギャザリングエッセンス,2,recipe-icon-158,158,1,"62,5;58,5;66,5",Lv1ギャザリングエッセンスレシピ,"207,1,1,10000",4,0,20900158,1,10,-,3,0,4,0,0
2,製作Lv2 ギャザリングエッセンス,2,recipe-icon-159,159,2,"63,5;67,5;59,5;207,2",Lv2ギャザリングエッセンスレシピ,"208,1,1,10000",4,0,20800159,1,10,-,3,0,4,0,0
3,製作Lv3 ギャザリングエッセンス,2,recipe-icon-160,160,3,"64,5;60,5;68,5;208,2",Lv3ギャザリングエッセンスレシピ,"209,1,1,10000",4,0,20700160,1,10,-,3,0,4,0,100
1,クラフトLv1農業トップ,2,recipe-icon-165,165,1,"207,2",Lv1農業トップ,"101,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900165,1,10,-,1,0,4,0,0
1,クラフトLv1農業用パンツ,2,recipe-icon-166,166,1,"207,2",Lv1 農業用パンツ,"104,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900166,1,10,-,1,0,4,0,0
1,クラフトLv1農作業用手袋,2,recipe-icon-167,167,1,"207,2",Lv1 農作業用手袋,"107,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900167,1,10,-,1,0,4,0,0
1,クラフトLv1農靴,2,recipe-icon-168,168,1,"207,2",Lv1 農靴,"110,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900168,1,10,-,1,0,4,0,0
2,クラフトLv2農業トップ,2,recipe-icon-169,169,2,"216,2;208,2",Lv2 農業トップ,"102,1,1,5744;102,2,1,3829;268,5,1,212;273,5,1,212",1,0,50800169,1,10,-,1,0,4,0,0
2,クラフトLv2農業用パンツ,2,recipe-icon-170,170,2,"216,2;208,2",Lv2 農業用パンツ,"105,1,1,5744;105,2,1,3829;270,5,1,212;275,5,1,212",1,0,50800170,1,10,-,1,0,4,0,0
2,クラフトLv2農作業用手袋,2,recipe-icon-171,171,2,"216,2;208,2",Lv2 農業用手袋,"108,1,1,5744;108,2,1,3829;274,5,1,212;269,5,1,212",1,0,50800171,1,10,-,1,0,4,0,0
2,クラフトLv2農靴,2,recipe-icon-172,172,2,"216,2;208,2",Lv2 農靴,"111,1,1,5744;111,2,1,3829;271,5,1,212;276,5,1,212",1,0,50800172,1,10,-,1,0,4,0,0
3,クラフトLv3農業トップ,2,recipe-icon-173,173,3,"217,2;209,2",Lv3 農業トップ,"103,1,1,5744;103,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700173,1,10,-,1,0,4,0,0
3,クラフトLv3農業パンツ,2,recipe-icon-174,174,3,"217,2;209,2",Lv3 農業パンツ,"106,1,1,5744;106,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700174,1,10,-,1,0,4,0,0
3,クラフトLv3農作業用手袋,2,recipe-icon-175,175,3,"217,2;209,2",Lv3 農業用手袋,"109,2,1,3913;109,1,1,5869;253,5,1,217",1,0,50700175,1,10,-,1,0,4,0,0
3,クラフトLv3農靴,2,recipe-icon-176,176,3,"217,2;209,2",Lv3 農靴,"112,1,1,5744;112,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700176,1,10,-,1,0,4,0,0
1,製作Lv1 ギャザリングシューズ,2,recipe-icon-177,177,1,"216,2",Lv1 ギャザリングシューズ,"113,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900177,1,10,-,3,0,4,0,0
1,クラフトLv1 ギャザリングトップ,2,recipe-icon-178,178,1,"216,2",Lv1 ギャザリングトップ,"119,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900178,1,10,-,3,0,4,0,0
1,製作Lv1 ギャザリングパンツ,2,recipe-icon-179,179,1,"216,2",Lv1 ギャザリングパンツ,"122,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900179,1,10,-,3,0,4,0,0
1,クラフトLv1 ギャザリンググローブ,2,recipe-icon-180,180,1,"216,2",Lv1 ギャザリンググローブ,"125,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900180,1,10,-,3,0,4,0,0
2,製作Lv2 ギャザリングシューズ,2,recipe-icon-181,181,2,"210,1;213,1;217,2",Lv2 ギャザリングシューズ,"114,1,1,5744;114,2,1,3829;271,5,1,212;276,5,1,212",1,0,50800181,1,10,-,3,0,4,0,0
2,クラフトLv2ギャザリングトップ,2,recipe-icon-182,182,2,"210,1;213,1;217,2",Lv2 ギャザリングトップ,"120,1,1,5744;120,2,1,3829;268,5,1,212;273,5,1,212",1,0,50800182,1,10,-,3,0,4,0,0
2,製作Lv2 ギャザリングパンツ,2,recipe-icon-183,183,2,"210,1;213,1;217,2",Lv2 ギャザリングパンツ,"123,1,1,5744;123,2,1,3829;270,5,1,212;275,5,1,212",1,0,50800183,1,10,-,3,0,4,0,0
2,クラフトLv2 ギャザリンググローブ,2,recipe-icon-184,184,2,"210,1;213,1;217,2",Lv2 ギャザリンググローブ,"126,1,1,5744;126,2,1,3829;274,5,1,212;269,5,1,212",1,0,50800184,1,10,-,3,0,4,0,0
3,製作Lv3 ギャザリングシューズ,2,recipe-icon-185,185,3,"211,1;214,1;218,2",Lv3 ギャザリングシューズ,"115,1,1,5744;115,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700185,1,10,-,3,0,4,0,0
3,クラフトLv3 ギャザリングトップ,2,recipe-icon-186,186,3,"211,1;214,1;218,2",Lv3 ギャザリングトップ,"121,1,1,5744;121,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700186,1,10,-,3,0,4,0,0
3,クラフトLv3 ギャザリングパンツ,2,recipe-icon-187,187,3,"211,1;214,1;218,2",Lv3 ギャザリングパンツ,"124,1,1,5744;124,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700187,1,10,-,3,0,4,0,0
3,クラフトLv3 ギャザリンググローブ,2,recipe-icon-188,188,3,"211,1;214,1;218,2",Lv3 ギャザリンググローブ,"127,1,1,5869;127,2,1,3913;253,5,1,217",1,0,50700188,1,10,-,3,0,4,0,0
0,クラフトLv0 木刀,2,recipe-icon-189,189,0,"842,2",Lv0木刀レシピ,"39,1,1,10000",1,0,11000189,1,6,-,2,1,1,0,0
0,クラフトLv0 木鍬,2,recipe-icon-190,190,0,"844,1;845,1",Lv0木鍬レシピ,"79,1,1,10000",1,0,11000190,1,6,-,1,1,1,0,0
0,クラフトLv0ブラシ,2,recipe-icon-191,191,0,"844,1;845,1",Lv0ブラシレシピ,"95,1,1,10000",1,0,11000191,1,6,-,1,1,1,0,0
0,クラフトLv0バリカン,2,recipe-icon-192,192,0,"844,1;845,1",Lv0バリカンレシピ,"96,1,1,10000",1,0,11000192,1,6,-,1,1,1,0,0
0,クラフトLv0の搾乳機,2,recipe-icon-193,193,0,"844,1;845,1",Lv0 搾乳機レシピ,"97,1,1,10000",1,0,11000193,1,6,-,1,1,1,0,0
0,クラフトLv0 木製水筒,2,recipe-icon-194,194,0,"844,1;845,1",Lv0 木釜レシピ,"83,1,1,10000",1,0,11000194,1,6,-,1,1,1,0,0
0,クラフトLv0 木斧,2,recipe-icon-195,195,0,"843,2",Lv0木斧レシピ,"91,1,1,10000",1,0,11000195,1,6,-,3,1,1,0,0
0,クラフトLv0 木のつるはし,2,recipe-icon-196,196,0,"843,2",Lv0 木のつるはし レシピ,"87,1,1,10000",1,0,11000196,1,6,-,3,1,1,0,0
2,中速肥料をLv0にする,2,recipe-icon-197,197,2,"69,2;35,2",Lv0 中速肥料,"219,1,1,10000",3,0,40800197,1,10,-,1,0,4,0,0
2,Lv0中間収量増加肥料を作る,2,recipe-icon-198,198,2,"61,2;35,2",Lv0 中肥,"220,1,1,10000",3,0,40800198,1,10,-,1,0,4,0,0
2,Lv0中湿り肥料を作る,2,recipe-icon-199,199,2,"65,2;35,2",Lv0 中湿り肥料,"221,1,1,10000",3,0,40800199,1,10,-,1,0,4,0,0
1,クラフトLv1石鎌,2,recipe-icon-201,201,1,"216,2",Lv1石鎌レシピ,"226,1,1,10000",1,0,10900201,1,10,-,3,0,4,0,0
2,クラフトLv2 カッパーサイス,2,recipe-icon-203,203,2,"217,2;210,1;213,1",Lv2銅鎌レシピ,"227,1,1,10000",1,0,10800203,1,10,-,3,0,4,0,0
3,クラフトLv3 鉄鎌,2,recipe-icon-204,204,3,"211,1;214,1;218,2",Lv3鉄鎌レシピ,"228,1,1,10000",1,0,10700204,1,10,-,3,0,4,0,0
1,Lv0の小さな飼料を作る,2,recipe-icon-205,205,1,"482,1",Lv0 小さな飼料,"28,1,1,10000",3,0,40900205,1,10,-,1,0,4,0,0
2,Lv0をビッグフィードにする,2,recipe-icon-206,206,2,"483,1",Lv0 ビッグフィード,"29,1,1,10000",3,0,40800206,1,10,-,1,0,4,0,0
0,クラフトLv0 木製弓矢,2,recipe-icon-207,207,0,"842,2",Lv0 木の弓,"223,1,1,10000",1,0,11000207,1,6,-,2,1,1,0,0
0,Lv0ストーンハンマーを作る,2,recipe-icon-208,208,0,"842,2",Lv0ストーンハンマー,"222,1,1,10000",1,0,11000208,1,6,-,2,1,1,0,0
0,爆発ポーションを作る,2,recipe-icon-212,212,0,"62,3",爆発ポーションのレシピ,"232,1,1,10000",3,0,41000212,1,10,-,3,0,4,0,0
0,気絶ポーションを作る,2,recipe-icon-213,213,0,"58,3",気絶ポーションのレシピ,"233,1,1,10000",3,0,41000213,1,10,-,3,0,4,0,0
0,スローポーションをクラフトする,2,recipe-icon-214,214,0,"66,3",スローポーションのレシピ,"234,1,1,10000",3,0,41000214,1,10,-,3,0,4,0,0
0,バーニングポーションを作る,2,recipe-icon-215,215,0,"65,1;61,1;69,1",バーニングポーションのレシピ,"235,1,3,10000",3,0,41000215,1,10,-,3,1,1,0,0
0,飛雷神のポーションのレシピ,2,recipe-icon-216,216,0,"32,3;70,3",飛雷神のポーションのレシピ,"236,1,1,10000",3,0,41000216,1,10,-,3,1,1,0,0
0,回避ポーションのレシピ,2,recipe-icon-217,217,0,"31,3;71,3",回避ポーションのレシピ,"237,1,1,10000",3,0,41000217,1,10,-,3,1,1,0,0
0,浄化ポーションのレシピ,2,recipe-icon-218,218,0,"30,3;72,3",浄化ポーションのレシピ,"238,1,1,10000",3,0,41000218,1,10,-,3,1,1,0,0
1,Lv 1 農業エネルギースライムのレシピ,2,recipe-icon-267,267,1,"58,4;62,4;66,4",Lv 1 ギャザーエナジースライムのレシピ,"482,1,1,10000",4,0,20900267,1,6,-,3,0,4,0,0
2,Lv 2 農業エネルギースライムのレシピ,2,recipe-icon-268,268,2,"482,1;63,4;59,4;67,4",Lv 2 ギャザーエナジースライムのレシピ,"483,1,1,10000",4,0,20800268,1,6,-,3,0,4,0,0
3,Lv 3 農業エネルギースライムのレシピ,2,recipe-icon-269,269,3,"483,1;60,4;68,4;64,4",Lv 3 ギャザーエナジースライムのレシピ,"484,1,1,10000",4,0,20700269,1,6,-,3,0,4,0,0
4,ゴールデンソードのレシピ,2,recipe-icon-270,270,4,"209,2;407,1;410,1",ゴールデンソードのレシピ,"317,1,1,4736;317,2,1,3157;317,3,1,2105",1,0,50600270,1,60,-,2,0,4,0,5000
4,ゴールデンファイターハットのレシピ,2,recipe-icon-271,271,4,"209,2;407,1;410,1",ゴールデンファイターハットのレシピ,"335,1,1,4655;335,2,1,3103;335,3,1,2068;471,5,1,172",1,0,50600271,1,60,-,2,0,4,0,5000
4,ゴールデンファイターコートのレシピ,2,recipe-icon-272,272,4,"209,2;407,1;410,1",ゴールデンファイターコートのレシピ,"336,1,1,4655;336,2,1,3103;336,3,1,2068;472,5,1,172",1,0,50600272,1,60,-,2,0,4,0,5000
4,ゴールデンファイターグローブのレシピ,2,recipe-icon-273,273,4,"209,2;407,1;410,1",ゴールデンファイターグローブのレシピ,"337,1,1,4655;337,2,1,3103;337,3,1,2068;248,5,1,172",1,0,50600273,1,60,-,2,0,4,0,5000
4,ゴールデンファイターパンツのレシピ,2,recipe-icon-274,274,4,"209,2;407,1;410,1",ゴールデンファイターパンツのレシピ,"338,1,1,4655;338,2,1,3103;338,3,1,2068;474,5,1,172",1,0,50600274,1,60,-,2,0,4,0,5000
4,ゴールデンファイターシューズのレシピ,2,recipe-icon-275,275,4,"209,2;407,1;410,1",ゴールデンファイターシューズのレシピ,"339,1,1,4655;339,2,1,3103;339,3,1,2068;475,5,1,172",1,0,50600275,1,60,-,2,0,4,0,5000
4,ゴールデンサイズのレシピ,2,recipe-icon-276,276,4,"401,2;212,1;215,1",ゴールデンサイズのレシピ,"303,1,1,4736;303,2,1,3157;303,3,1,2105",1,0,50600276,1,60,-,3,0,4,0,5000
4,ゴールデンアックスのレシピ,2,recipe-icon-277,277,4,"212,1;215,1;401,2",ゴールデンアックスのレシピ,"300,1,1,4736;300,2,1,3157;300,3,1,2105",1,0,50600277,1,60,-,3,0,4,0,5000
4,ゴールデンつるはしのレシピ,2,recipe-icon-278,278,4,"212,1;215,1;401,2",ゴールデンつるはしのレシピ,"301,1,1,4736;301,2,1,3157;301,3,1,2105",1,0,50600278,1,60,-,3,0,4,0,5000
4,ゴールデンギャザーハットのレシピ,2,recipe-icon-279,279,4,"212,1;215,1;401,2",ゴールデンギャザーハットのレシピ,"320,1,1,4655;320,2,1,3103;320,3,1,2068;471,5,1,172",1,0,50600279,1,60,-,3,0,4,0,5000
4,ゴールデンギャザーコートのレシピ,2,recipe-icon-280,280,4,"212,1;215,1;401,2",ゴールデンギャザーコートのレシピ,"321,1,1,4655;321,2,1,3103;321,3,1,2068;472,5,1,172",1,0,50600280,1,60,-,3,0,4,0,5000
