desc-string,duration-int,effectType-int,id-int,isRepeat-bool,maxLayer-int,parameters-int[],showBuffIcon-bool,buffIcon-string,parameters2-int[][],effectInterval-int,effectFlag-int[],effectImmuneFlag-int[],entityEffect-string
石头伤害 2,-1,7,154,0,1,,0,,"33,1,200",,,,
石头伤害 3,-1,7,155,0,1,,0,,"33,1,300",,,,
镐子速度 1,-1,7,156,0,1,,0,,"30,1,100",,,,
镐子速度 2,-1,7,157,0,1,,0,,"30,1,200",,,,
镐子速度 3,-1,7,158,0,1,,0,,"30,1,300",,,,
石头翻倍 1,-1,7,159,0,1,,0,,"34,1,30",,,,
石头翻倍 2,-1,7,160,0,1,,0,,"34,1,60",,,,
石头翻倍 3,-1,7,161,0,1,,0,,"34,1,90",,,,
石头暴击 1,-1,7,162,0,1,,0,,"31,1,50",,,,
石头暴击 2,-1,7,163,0,1,,0,,"31,1,100",,,,
石头暴击 3,-1,7,164,0,1,,0,,"31,1,150",,,,
捕获钩怪,0,16,176,0,1,,0,,,,,,
捕获击打,0,17,177,0,1,,0,,,,,,
伤害加深 1,-1,15,181,0,1,,1,buff-icon-181,"17,1,3,105;18,1,3,105;19,1,3,105",,,,
伤害加深 2,-1,15,182,0,1,,1,buff-icon-182,"17,1,3,106;18,1,3,106;19,1,3,106",,,,
伤害加深 3,-1,15,183,0,1,,1,buff-icon-183,"17,1,3,107;18,1,3,107;19,1,3,107",,,,
撕裂伤口 1,-1,15,184,0,1,,0,buff-icon-184,"17,1,3,128;18,1,3,128;19,1,3,128;205,1,3,128;344,1,3,128;345,1,3,128;202,1,3,128;203,1,3,128;204,1,3,128",,,,
撕裂伤口 2,-1,15,185,0,1,,1,buff-icon-185,"17,1,3,129;18,1,3,129;19,1,3,129;205,1,3,129;344,1,3,129;345,1,3,129;202,1,3,129;203,1,3,129;204,1,3,129",,,,
撕裂伤口 3,-1,15,186,0,1,,1,buff-icon-186,"17,1,3,130;18,1,3,130;19,1,3,130;205,1,3,130;344,1,3,130;345,1,3,130;202,1,3,130;203,1,3,130;204,1,3,130",,,,
次级攻击药水,60000,7,187,0,1,,1,buff-icon-187,"13,1,20",,,,
罐头狗前摇霸体,730,5,188,0,10,,0,buff-icon-188,,,,,
南瓜先生前摇霸体,1300,5,189,0,10,,0,buff-icon-189,,,,,
仙人掌士兵前摇霸体,1100,5,190,0,10,,0,buff-icon-190,,,,,
Crystal lion 霸体,416,5,191,0,10,,0,buff-icon-191,,,,,
Crystal Lizard 霸体,400,5,192,0,10,,0,buff-icon-192,,,,,
Crystalback Beast 霸体,300,5,193,0,10,,0,buff-icon-193,,,,,
次级移速药水,60000,7,194,0,1,,1,buff-icon-194,"7,1,80",,,,
次级暴击药水,60000,7,195,0,1,,1,buff-icon-195,"19,1,30",,,,
次级生命药水,60000,7,196,0,1,,1,buff-icon-196,"11,1,80",,,,
次级防御药水,60000,7,197,0,1,,1,buff-icon-197,"15,1,5",,,,
攻击药水,60000,7,198,0,1,,1,buff-icon-198,"13,1,30",,,,
移速药水,60000,7,199,0,1,,1,buff-icon-199,"7,1,120",,,,
暴击药水,60000,7,200,0,1,,1,buff-icon-200,"19,1,60",,,,
生命药水,60000,7,201,0,1,,1,buff-icon-201,"11,1,120",,,,
防御药水,60000,7,202,0,1,,1,buff-icon-202,"15,1,10",,,,
晶化攻击药水,60000,7,203,0,1,,1,buff-icon-203,"13,1,40",,,,
晶化移速药水,60000,7,204,0,1,,1,buff-icon-204,"7,1,160",,,,
晶化暴击药水,60000,7,205,0,1,,1,buff-icon-205,"19,1,90",,,,
晶化生命药水,60000,7,206,0,1,,1,buff-icon-206,"11,1,160",,,,
晶化防御药水,60000,7,207,0,1,,1,buff-icon-207,"15,1,15",,,,
次级治疗药水,0,7,208,0,1,,0,,"10,1,80",,,,
治疗药水,0,7,209,0,1,,0,,"10,1,160",,,,
晶化治疗药水,0,7,210,0,1,,0,,"10,1,240",,,,
次级生命药水-回血,0,7,211,0,1,,0,,"10,1,80",,,,
生命药水-回血,0,7,212,0,1,,0,,"10,1,120",,,,
晶化生命药水-回血,0,7,213,0,1,,0,,"10,1,160",,,,
索敌位移效果（小）,150,6,214,0,1,"80,200,0,1,1",0,,,,,,
仙人掌索敌位移,1100,6,215,0,1,"100,250,900,1,1",0,,,,,,
南瓜怪索敌位移,600,6,216,0,1,"100,150,450,1,1",0,,,,,,
蜜蜂索敌位移,416,6,217,0,1,"150,250,300,1,1",0,,,,,,
黑色怪索敌位移,500,6,218,0,1,"100,200,400,1,1",0,,,,,,
红色怪索敌位移,950,6,219,0,1,"150,400,750,1,1",0,,,,,,
雪山怪索敌位移,650,6,220,0,1,"100,150,300,1,1",0,,,,,,
黑色怪近战霸体,500,5,221,0,10,,0,buff-icon-221,,,,,
红色怪近战霸体,1000,5,222,0,10,,0,buff-icon-222,,,,,
雪山怪近战霸体,800,5,223,0,10,,0,buff-icon-223,,,,,
罐头狗索敌位移,550,6,226,0,1,"100,150,300,1,1",0,,,,,,
重击效果球,5000,7,227,0,10,,0,buff-icon-227,"15,2,0",,,,
战士型怪物通用强势Buff,10000,7,228,0,1,,0,buff-icon-228,"13,2,75",,,,Skill_phaseStrengthen_Atk
罐头狗修改技能效果,-1,15,229,0,1,,0,,"31,1,3,11;179,1,3,11",,,,
罐头狗额外攻击,-1,11,230,0,1,,0,,"31,179;1,500,179",,,,
战士型怪物通用破绽Buff,10000,7,231,0,1,,0,buff-icon-231,"13,2,-200;14,2,-500",,,,Skill_phaseWeaken_Atk
重坦型怪物通用强势Buff,10000,7,232,0,1,,0,buff-icon-232,"15,2,100",,,,Skill_phaseStrengthen_Def
重坦型怪物通用破绽Buff,10000,7,233,0,1,,0,buff-icon-233,"15,2,-200",,,,Skill_phaseWeaken_Def
远程型怪物通用强势Buff,10000,7,234,0,1,,0,buff-icon-234,"14,2,500",,,,Skill_phaseStrengthen_Ranged
远程型怪物通用破绽Buff,10000,7,235,0,1,,0,buff-icon-235,"7,2,-500;14,2,-500",,,,Skill_phaseWeaken_Flex
重锤位移索敌,400,6,236,0,1,"150,200,200,1,1",0,,,,,,
通用眩晕1s,1000,8,238,0,1,,1,buff-icon-238,,,,,
灵活型怪物通用强势检测,6000,14,237,0,3,3000,0,buff-icon-237,"7,2,500",,,,
向后击退-轻微,100,3,239,0,1,30,0,,,,,,
单土肥属性提升 - 4,-1,7,240,0,10,,0,,"43,1,1",,,,
最大肥属性提升 - 400,-1,7,241,0,10,,0,,"44,1,100",,,,
种熟练属性提升 - 4,-1,7,242,0,20,,0,,"49,1,4",,,,
单土肥属性提升 - 3,-1,7,243,0,10,,0,,"43,1,1",,,,
单土肥属性提升 - 3,-1,7,244,0,10,,0,,"43,1,1",,,,
单宠幸属性提升 - 4,-1,7,245,0,10,,0,,"46,1,1",,,,
单宠幸属性提升 - 3,-1,7,246,0,10,,0,,"46,1,1",,,,
单宠幸属性提升 - 3,-1,7,247,0,10,,0,,"46,1,1",,,,
最大幸属性提升 - 100,-1,7,248,0,10,,0,,"47,1,25",,,,
养熟练属性提升 - 4,-1,7,249,0,20,,0,,"50,1,4",,,,
单土肥属性提升 - 3,-1,7,250,0,20,,0,,"43,1,1",,,,
单土肥属性提升 - 2,-1,7,251,0,20,,0,,"43,1,1",,,,
单土肥属性提升 - 2,-1,7,252,0,20,,0,,"43,1,1",,,,
单宠幸属性提升 - 3,-1,7,253,0,20,,0,,"46,1,1",,,,
单宠幸属性提升 - 2,-1,7,254,0,20,,0,,"46,1,1",,,,
单宠幸属性提升 - 2,-1,7,255,0,20,,0,,"46,1,1",,,,
最大肥属性提升 - 200,-1,7,256,0,20,,0,,"44,1,100",,,,
种熟练属性提升 - 4,-1,7,257,0,20,,0,,"49,1,4",,,,
攻击力属性提升 - 20,-1,7,262,0,20,,0,,"13,1,5",,,,
防御力属性提升 - 15,-1,7,263,0,20,,0,,"15,1,5",,,,
血量属性提升 - 50,-1,7,264,0,20,,0,,"11,1,20",,,,
属性修改(136采集主干-1砍草攻击力20),-1,7,265,0,20,,0,,"51,1,5",,,,
属性修改(137采集主干-1采草熟练度27),-1,7,266,0,20,,0,,"54,1,5",,,,
属性修改(138采集主干-1对树木攻击力20),-1,7,267,0,20,,0,,"22,1,5",,,,
属性修改(139采集主干-1砍树熟练度27),-1,7,268,0,20,,0,,"55,1,5",,,,
属性修改(140采集主干-1对矿石攻击力20),-1,7,269,0,20,,0,,"29,1,5",,,,
属性修改(141采集主干-1挖矿熟练度27),-1,7,270,0,20,,0,,"56,1,5",,,,
单土肥属性提升 - 2,-1,7,271,0,20,,0,,"43,1,1",,,,
单土肥属性提升 - 2,-1,7,272,0,20,,0,,"43,1,1",,,,
单土肥属性提升 - 2,-1,7,273,0,20,,0,,"43,1,1",,,,
单宠幸属性提升 - 2,-1,7,274,0,20,,0,,"46,1,1",,,,
单宠幸属性提升 - 2,-1,7,275,0,20,,0,,"46,1,1",,,,
单宠幸属性提升 - 2,-1,7,276,0,20,,0,,"46,1,1",,,,
采集天赋-对草攻,-1,7,277,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,278,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,279,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,280,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,281,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,282,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,283,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,284,0,20,,0,,"51,1,5",,,,
采集天赋-对草攻,-1,7,285,0,20,,0,,"51,1,5",,,,
采集天赋-对草熟,-1,7,286,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,287,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,288,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,289,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,290,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,291,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,292,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,293,0,20,,0,,"54,1,5",,,,
采集天赋-对草熟,-1,7,294,0,20,,0,,"54,1,5",,,,
采集天赋-对树攻,-1,7,295,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,296,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,297,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,298,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,299,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,300,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,301,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,302,0,20,,0,,"22,1,5",,,,
采集天赋-对树攻,-1,7,303,0,20,,0,,"22,1,5",,,,
采集天赋-对树熟,-1,7,304,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,305,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,306,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,307,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,308,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,309,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,310,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,311,0,20,,0,,"55,1,5",,,,
采集天赋-对树熟,-1,7,312,0,20,,0,,"55,1,5",,,,
采集天赋-对矿攻,-1,7,313,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,314,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,315,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,316,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,317,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,318,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,319,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,320,0,20,,0,,"29,1,5",,,,
采集天赋-对矿攻,-1,7,321,0,20,,0,,"29,1,5",,,,
采集天赋-对矿熟,-1,7,322,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,323,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,324,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,325,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,326,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,327,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,328,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,329,0,20,,0,,"56,1,5",,,,
采集天赋-对矿熟,-1,7,330,0,20,,0,,"56,1,5",,,,
采草攻击力提升 5%,5000,7,331,0,,,1,buff-icon-331,"51,2,50",,,,
采树攻击力提升 5%,5000,7,332,0,,,1,buff-icon-332,"22,2,50",,,,
采矿攻击力提升 5%,5000,7,333,0,,,1,buff-icon-333,"29,2,50",,,,
采草攻击力提升 10%,5000,7,334,0,,,1,buff-icon-334,"51,2,100",,,,
采树攻击力提升 10%,5000,7,335,0,,,1,buff-icon-335,"22,2,100",,,,
采矿攻击力提升 10%,5000,7,336,0,,,1,buff-icon-336,"29,2,100",,,,
采草攻击力提升 20%,5000,7,337,0,,,1,buff-icon-337,"51,2,200",,,,
采树攻击力提升 20%,5000,7,338,0,,,1,buff-icon-338,"22,2,200",,,,
采矿攻击力提升 20%,5000,7,339,0,,,1,buff-icon-339,"29,2,200",,,,
采草熟练度提升 5%,5000,7,340,0,,,1,buff-icon-340,"54,2,50",,,,
采树熟练度提升 5%,5000,7,341,0,,,1,buff-icon-341,"55,2,50",,,,
采矿熟练度提升 5%,5000,7,342,0,,,1,buff-icon-342,"56,2,50",,,,
采草熟练度提升 10%,5000,7,343,0,,,1,buff-icon-343,"54,2,100",,,,
采树熟练度提升 10%,5000,7,344,0,,,1,buff-icon-344,"55,2,100",,,,
采矿熟练度提升 10%,5000,7,345,0,,,1,buff-icon-345,"56,2,100",,,,
采草熟练度提升 20%,5000,7,346,0,,,1,buff-icon-346,"54,2,200",,,,
采树熟练度提升 20%,5000,7,347,0,,,1,buff-icon-347,"55,2,200",,,,
采矿熟练度提升 20%,5000,7,348,0,,,1,buff-icon-348,"56,2,200",,,,
WarTrampling 升级 1 ,-1,15,349,0,,,0,,"63,1,3,350",,,,
WarTrampling 升级 1 效果球,3000,7,350,0,,,0,,"7,2,-200",,,,
WarTrampling 升级 2,-1,15,351,0,,,0,,"63,1,3,350",,,,
WarTrampling 升级 2 效果球,3000,8,352,0,1,,1,buff-icon-352,,,,,
WarTrampling 2 升级 1,-1,15,353,0,,,0,,"64,1,3,358",,,,
WarTrampling 2 升级 1 效果球,10000,7,354,0,,,0,,"7,2,300,,2",,,,
WarTrampling 2 升级 2,-1,15,355,0,,,0,,"64,1,3,360",,,,
WarTrampling 2 升级 2 效果球,3000,8,356,0,1,,1,buff-icon-356,,,,,
WarTrampling 3 升级 1,-1,15,357,0,,,0,,"65,1,3,358",,,,
WarTrampling 3 升级 1 效果球,3000,7,358,0,,,0,,"7,2,-200",,,,
WarTrampling 3 升级 2 ,-1,15,359,0,,,0,,"65,1,3,360",,,,
