IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,relyWeaponSubtype-int[],effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
1,0,1,0,0,15,"216,189",700,32,1,1,0,1,0,0,0,1,attack,,SKill_Pumpkin_attkar_rush,,1333,1,0,南瓜先生近战,400,2,0,南瓜先生近战,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,15,"190,215",1100,33,1,1,0,1,0,0,0,1,attack,,Catus_Attack,,1660,1,0,火龙果士兵近战,450,2,0,仙人掌士兵近战,"4,300,300,9000,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,15,,1000,34,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,1000,树人近战,,2,0,树人近战,"2,300,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,1000,35,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,5000,狼王近战,,2,0,狼王近战,"4,800,700,36000,0",CameraShakeGrade_2,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,300,36,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,10000,狼王冲锋,,2,0,狼王冲锋,"1,500,100,1,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,1000,37,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,20000,狼王捶地,,2,0,狼王捶地,"4,800,700,36000,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,0,38,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,30000,狼王咆哮,,2,0,狼王咆哮,"2,750,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,29,28,1860,39,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,60000,狼王引月,1000,2,0,狼王引月,,CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,15,,400,40,0,1,0,1,0,1,0,1,attack_far,,Skill_Pumpkin_atkar_Basic,,767,1,2000,南瓜先生远程攻击,2000,2,2,南瓜先生远程,"2,200,0",,1,1,1,,,,,skill-icon-40,,0,top_down_bomb_1,1,,,,,,,
0,0,0,0,0,21,,1500,41,1,1,1,1,0,0,0,0,attack,,monsterattack,,2000,1,5000,技能池测试用技能,500,,0,技能池测试用技能,"2,750,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,42,0,1,0,1,0,0,0,0,,,,,100,1,-1,被动技能测试,,1,0,被动技能测试,,,1,0,,,,,,,,,,,0,32,,,,,
0,0,0,0,0,,,0,43,0,1,0,1,0,0,0,0,,,,,100,1,-1,被动技能测试,,1,0,被动技能测试,,,1,0,,,,,,,,,,,0,33,,,,,
0,0,0,0,0,,,0,44,0,1,0,1,0,0,0,0,,,,,100,1,-1,Buff层数测试,,2,0,Buff层数测试,,,1,0,,,,,34,,,,,,0,,,,,,
0,0,0,0,0,23,,0,45,0,1,0,1,0,0,0,0,attack,,,,0,1,1000,眩晕测试,1,2,0,眩晕测试,,,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,36,,150,46,0,1,0,1,0,0,0,0,skill_sword_attack1,skill_sword_attack1,knife01,14,670,1,-1,流血技能测试,45,2,0,流血技能测试,"4,300,300,27000,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,"41,42",0,47,0,1,0,1,0,0,0,0,A-skill-chongci,,playerroll,,400,1,-1,冲刺技能测试,,2,0,冲刺技能测试,"1,200,500,100,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,48,0,1,0,1,0,0,0,0,,,,,0,1,-1,空手攻击触发剑攻击被动,,1,0,空手攻击触发剑攻击被动,,,1,0,,,,,,,,,,,,43,,,,,
0,0,0,0,0,,,180,49,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1,持续单体技能测试,,2,0,持续单体技能测试,"4,800,700,36000,0",,1,0,,,,,44,,,,,,,,,,,,
0,0,0,0,0,,,180,50,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1,持续群体技能测试,,2,0,持续群体技能测试,"4,800,700,36000,0",,1,0,,,,,45,,,,,,,,,,,,
0,0,0,,0,,,,51,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 1 战斗主干,,1,0,Lv 1 战斗主干,,,1,0,,,,,,skill-icon-51,,,,,,46,,,,,
0,0,0,,0,,,,52,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 2 战斗主干,,1,0,Lv 2 战斗主干,,,1,0,,,,,,skill-icon-52,,,,,,47,,,,,
0,0,0,,0,,,,53,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 3 战斗主干,,1,0,Lv 3 战斗主干,,,1,0,,,,,,skill-icon-53,,,,,,48,,,,,
0,0,0,,0,,,,54,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 4 战斗主干,,1,0,Lv 4 战斗主干,,,1,0,,,,,,skill-icon-54,,,,,,49,,,,,
0,0,0,,0,,,,55,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 5 战斗主干,,1,0,Lv 5 战斗主干,,,1,0,,,,,,skill-icon-55,,,,,,50,,,,,
0,0,0,,0,,,,56,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 6 战斗主干,,1,0,Lv 6 战斗主干,,,1,0,,,,,,skill-icon-56,,,,,,51,,,,,
0,0,0,,0,,,,57,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 7 战斗主干,,1,0,Lv 7 战斗主干,,,1,0,,,,,,skill-icon-57,,,,,,52,,,,,
0,0,0,,0,,,,58,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 8 战斗主干,,1,0,Lv 8 战斗主干,,,1,0,,,,,,skill-icon-58,,,,,,53,,,,,
0,0,0,,0,,,,59,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 9 战斗主干,,1,0,Lv 9 战斗主干,,,1,0,,,,,,skill-icon-59,,,,,,54,,,,,
0,0,0,,0,,,,60,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 1 战斗暴击,,1,0,Lv 1 战斗暴击,,,1,0,,,,,,skill-icon-60,,,,,,55,,,,,
0,0,0,,0,,,,61,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 2 战斗暴击,,1,0,Lv 2 战斗暴击,,,1,0,,,,,,skill-icon-61,,,,,,56,,,,,
0,0,0,,0,,,,62,0,1,0,1,0,0,0,0,,,,,,1,-1,Lv 3 战斗暴击,,1,0,Lv 3 战斗暴击,,,1,0,,,,,,skill-icon-62,,,,,,57,,,,,
0,0,0,0,0,"58,238",22,350,63,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling,Skill_trampling,,665,1,5000,眩晕一定范围内敌人,0,2,0,践踏,"2,200,0",WarTrampling,1,0,1,,,"1,2,3",,skill-icon-63,,,,,,,,,,,
0,0,0,0,0,"495,238,386,227","483,22",350,64,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling_3,Skill_trampling,,665,1,8000,眩晕一定范围内敌人，释放技能期间处于无法命中状态,0,2,0,战争践踏,"2,300,0",WarTrampling,1,0,1,,,"1,2,3",,skill-icon-64,,,,,,,,,,,
0,0,0,0,0,"457,445,388",22,550,65,0,1,0,1,0,0,0,0,A-chuisanlianji-2-NEW,Skill_Sweeping,Skill_Swepping,,1000,1,5000,击退面前大范围敌人，并造成短暂眩晕,0,2,0,横扫千军,"4,300,300,27000,0",WarTrampling,1,0,1,,,"1,2,3",,skill-icon-65,,,,,,,,,,,
0,0,0,,0,,,,66,0,1,0,1,0,0,0,0,,,,,,1,-1,有1%概率获得双倍作物，提升可用装备等级到1级,,1,0,Lv 1 农牧主干,,,1,0,,,,,,skill-icon-66,,,,,,"240,242,245,249",,,,,
0,0,0,,0,,,,67,0,1,0,1,0,0,0,0,,,,,,1,-1,有2%概率获得双倍作物，提升可用装备等级到2级,,1,0,Lv 2 农牧主干,,,1,0,,,,,,skill-icon-67,,,,,,"243,242,246,249",,,,,
0,0,0,,0,,,,68,0,1,0,1,0,0,0,0,,,,,,1,-1,有3%概率获得双倍作物，可以成功种植2级作物，提升可用装备等级到3级,,1,0,Lv 3 农牧主干,,,1,0,,,,,,skill-icon-68,,,,,,"244,242,247,249",,,,,
0,0,0,,0,,,,69,0,1,0,1,0,0,0,0,,,,,,1,-1,有4%概率获得双倍作物，提升可用装备等级到4级,,1,0,Lv 4 农牧主干,,,1,0,,,,,,skill-icon-69,,,,,,"250,242,253,249",,,,,
0,0,0,,0,,,,70,0,1,0,1,0,0,0,0,,,,,,1,-1,有5%概率获得双倍作物，提升可用装备等级到5级,,1,0,Lv 5 农牧主干,,,1,0,,,,,,skill-icon-70,,,,,,"251,242,254,249",,,,,
0,0,0,,0,,,,71,0,1,0,1,0,0,0,0,,,,,,1,-1,有6%概率获得双倍作物，可以成功种植3级作物，提升可用装备等级到6级,,1,0,Lv 6 农牧主干,,,1,0,,,,,,skill-icon-71,,,,,,"252,242,255,249",,,,,
0,0,0,,0,,,,72,0,1,0,1,0,0,0,0,,,,,,1,-1,有7%概率获得双倍作物，提升可用装备等级到7级,,1,0,Lv 7 农牧主干,,,1,0,,,,,,skill-icon-72,,,,,,"242,249,271,274",,,,,
0,0,0,,0,,,,73,0,1,0,1,0,0,0,0,,,,,,1,-1,有8%概率获得双倍作物，提升可用装备等级到8级,,1,0,Lv 8 农牧主干,,,1,0,,,,,,skill-icon-73,,,,,,"242,249,272,275",,,,,
0,0,0,,0,,,,74,0,1,0,1,0,0,0,0,,,,,,1,-1,有9%概率获得双倍作物，可以成功种植4级作物，提升可用装备等级到9级,,1,0,Lv 9 农牧主干,,,1,0,,,,,,skill-icon-74,,,,,,"242,249,273,276",,,,,
0,0,0,,0,,,,75,0,1,0,1,0,0,0,0,,,,,,1,-1,加快锄头的挥动速度10%,,1,0,Lv 1 锄头精通,,,1,0,,,,,,skill-icon-75,,,,,,72,,,,,
0,0,0,,0,,,,76,0,1,0,1,0,0,0,0,,,,,,1,-1,加快锄头的挥动速度20%,,1,0,Lv 2 锄头精通,,,1,0,,,,,,skill-icon-76,,,,,,73,,,,,
0,0,0,,0,,,,77,0,1,0,1,0,0,0,0,,,,,,1,-1,加快锄头的挥动速度30%,,1,0,Lv 3 锄头精通,,,1,0,,,,,,skill-icon-77,,,,,,74,,,,,
0,0,0,,0,,,,78,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,由你浇水的作物保湿概率增加5%,,1,0,Lv 1 浇水精通,,,1,0,,,,,,skill-icon-78,,,,,,75,,,,,
0,0,0,,0,,,,79,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,由你浇水的作物保湿概率增加10%,,1,0,Lv 2 浇水精通,,,1,0,,,,,,skill-icon-79,,,,,,76,,,,,
0,0,0,,0,,,,80,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,由你浇水的作物保湿概率增加15%,,1,0,Lv 3 浇水精通,,,1,0,,,,,,skill-icon-80,,,,,,77,,,,,
0,0,0,,0,,,,81,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，提升可用装备等级到1级,,1,0,Lv 1 采集主干,,,1,0,,,,,,skill-icon-81,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,82,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，提升可用装备等级到2级,,1,0,Lv 2 采集主干,,,1,0,,,,,,skill-icon-82,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,83,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，能更高效地采集2级资源，提升可用装备等级到3级,,1,0,Lv 3 采集主干,,,1,0,,,,,,skill-icon-83,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,84,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，提升可用装备等级到4级,,1,0,Lv 4 采集主干,,,1,0,,,,,,skill-icon-84,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,85,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，提升可用装备等级到5级,,1,0,Lv 5 采集主干,,,1,0,,,,,,skill-icon-85,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,86,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，能更高效地采集3级资源，提升可用装备等级到6级,,1,0,Lv 6 采集主干,,,1,0,,,,,,skill-icon-86,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,87,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，提升可用装备等级到7级,,1,0,Lv 7 采集主干,,,1,0,,,,,,skill-icon-87,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,88,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，提升可用装备等级到8级,,1,0,Lv 8 采集主干,,,1,0,,,,,,skill-icon-88,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,89,0,1,0,1,0,0,0,0,,,,,,1,-1,采集资源翻倍的概率提高1%，能更高效地采集4级资源，提升可用装备等级到9级,,1,0,Lv 9 采集主干,,,1,0,,,,,,skill-icon-89,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,90,0,1,0,1,0,0,0,0,,,,,,1,-1,加快挥动斧子的速度10%,,1,0,Lv 1 斧子精通,,,1,0,,,,,,skill-icon-90,,,,,,90,,,,,
0,0,0,,0,,,,91,0,1,0,1,0,0,0,0,,,,,,1,-1,加快挥动斧子的速度20%,,1,0,Lv 2 斧子精通,,,1,0,,,,,,skill-icon-91,,,,,,91,,,,,
0,0,0,,0,,,,92,0,1,0,1,0,0,0,0,,,,,,1,-1,加快挥动斧子的速度30%,,1,0,Lv 3 斧子精通,,,1,0,,,,,,skill-icon-92,,,,,,92,,,,,
0,0,0,,0,,,,93,0,1,0,1,0,0,0,0,,,,,,1,-1,砍树暴击概率增加5%,,1,0,Lv 1 伐木技巧,,,1,0,,,,,,skill-icon-93,,,,,,93,,,,,
0,0,0,,0,,,,94,0,1,0,1,0,0,0,0,,,,,,1,-1,砍树暴击概率增加10%,,1,0,Lv 2 伐木技巧,,,1,0,,,,,,skill-icon-94,,,,,,94,,,,,
0,0,0,,0,,,,95,0,1,0,1,0,0,0,0,,,,,,1,-1,砍树暴击概率增加15%,,1,0,Lv 3 伐木技巧,,,1,0,,,,,,skill-icon-95,,,,,,95,,,,,
0,0,0,0,0,,,0,30,0,1,1,1,1,0,0,0,A-fumo-NEW,Skill_touch,A-fumo-NEW_audio,,0,1,-1,单体抚摸,,2,0,单体抚摸,,,1,0,,10,1000,9,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,29,0,1,1,1,1,0,0,0,A-jinai-NEW,Skill_milking,playerroll,,400,1,-1,单体挤奶,,2,0,单体挤奶,,,1,0,,12,1000,11,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,28,0,1,1,1,1,0,0,0,A-jianmao-NEW,Skill_cutting,A-jianmao-NEW_audio,,400,1,-1,单体剪毛,,2,0,单体剪毛,,,1,0,,11,1000,10,,,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,280,27,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_feeding,playerroll,,400,1,-1,单体放饲料,,2,0,单体放饲料,"4,300,150,27000,0",,1,0,,9,,,,,,,,,,,,,,,
1,0,0,,0,1,"191,217",667,96,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,3000,Bee attack,450,2,0,蜜蜂攻击,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,,200,97,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_seeding_2,A-bozhong-NEW_audio,,660,1,-1,播种,,2,0,播种技能,,,1,0,,2,,,,skill-icon-97,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,200,98,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_fertilize_2,playerroll,,660,1,-1,施肥技能,,2,0,施肥技能,,,1,0,,4,,,,skill-icon-98,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,99,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,范围浇灌技能,,2,0,Lv 1 群体浇水,"2,100,0",,1,0,1,3,700,8,,skill-icon-99,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,100,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,范围浇灌技能,,2,0,Lv 2 群体浇水,"2,200,0",,1,0,1,3,800,8,,skill-icon-100,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,101,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,范围浇灌技能,,2,0,Lv 3 群体浇水,"2,300,0",,1,0,1,3,900,8,,skill-icon-101,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,102,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,直线锄地技能,,2,0,Lv 1 群体耕地,"1,200,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-102,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,103,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,直线锄地技能,,2,0,Lv 2 群体耕地,"1,400,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-103,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,104,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,直线锄地技能,,2,0,Lv 3 群体耕地,"1,600,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-104,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,,105,0,1,0,1,0,0,0,0,,,,,,1,-1,收获作物时有5%概率获得作物的种子,,1,0,Lv 1 精心的收获者,,,1,0,,,,,,skill-icon-105,,,,,,96,,,,,
0,0,0,,0,,,,106,0,1,0,1,0,0,0,0,,,,,,1,-1,收获作物时有10%概率获得作物的种子,,1,0,Lv 2 精心的收获者,,,1,0,,,,,,skill-icon-106,,,,,,97,,,,,
0,0,0,,0,,,,107,0,1,0,1,0,0,0,0,,,,,,1,-1,收获作物时有15%概率获得作物的种子,,1,0,Lv 3 精心的收获者,,,1,0,,,,,,skill-icon-107,,,,,,98,,,,,
0,0,0,,0,,,,108,0,1,0,1,0,0,0,0,,,,,,1,-1,在家园中的移动速度增加10%,,1,0,Lv 1 欢愉步伐,,,1,0,,,,,,skill-icon-108,,,,,,99,,,,,
0,0,0,,0,,,,109,0,1,0,1,0,0,0,0,,,,,,1,-1,在家园中的移动速度增加20%,,1,0,Lv 2 欢愉步伐,,,1,0,,,,,,skill-icon-109,,,,,,100,,,,,
0,0,0,,0,,,,110,0,1,0,1,0,0,0,0,,,,,,1,-1,在家园中的移动速度增加30%,,1,0,Lv 3 欢愉步伐,,,1,0,,,,,,skill-icon-110,,,,,,101,,,,,
1,0,0,,0,15,193,667,111,1,1,0,1,0,0,0,0,attack,,Skill_CrystalBeast_attack,,1000,1,3000,Crystalback Beast attack,180,2,0,叶子怪攻击,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,15,192,600,112,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,3000,Crystal Lizard attack,180,2,0,矿石猫攻击,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,,,,113,0,1,0,1,0,0,0,0,,,,,,1,-1,增加对怪物的暴击伤害10%,,1,0,Lv 1 战斗暴伤,,,1,0,,,,,,skill-icon-113,,,,,,102,,,,,
0,0,0,,0,,,,114,0,1,0,1,0,0,0,0,,,,,,1,-1,增加对怪物的暴击伤害20%,,1,0,Lv 2 战斗暴伤,,,1,0,,,,,,skill-icon-114,,,,,,103,,,,,
0,0,0,,0,,,,115,0,1,0,1,0,0,0,0,,,,,,1,-1,增加对怪物的暴击伤害30%,,1,0,Lv 3 战斗暴伤,,,1,0,,,,,,skill-icon-115,,,,,,104,,,,,
0,0,0,,0,,,,116,0,1,0,1,0,0,0,0,,,,,,1,-1,移动速度增加10%,,1,0,Lv 1 迅捷步伐,,,1,0,,,,,,skill-icon-116,,,,,,119,,,,,
0,0,0,,0,,,,117,0,1,0,1,0,0,0,0,,,,,,1,-1,移动速度增加20%,,1,0,Lv 2 迅捷步伐,,,1,0,,,,,,skill-icon-117,,,,,,120,,,,,
0,0,0,,0,,,,118,0,1,0,1,0,0,0,0,,,,,,1,-1,移动速度增加30%,,1,0,Lv 3 迅捷步伐,,,1,0,,,,,,skill-icon-118,,,,,,121,,,,,
0,0,0,,0,,,,119,0,1,0,1,0,0,0,0,,,,,,1,-1,每20秒不受伤害，获得10%对怪物伤害加成,,1,0,Lv 1 刀尖舞步,,,1,0,,,,,,skill-icon-119,,,,,,116,,,,,
0,0,0,,0,,,,120,0,1,0,1,0,0,0,0,,,,,,1,-1,每10秒不受伤害，获得10%对怪物伤害加成,,1,0,Lv 2 刀尖舞步,,,1,0,,,,,,skill-icon-120,,,,,,117,,,,,
0,0,0,,0,,,,121,0,1,0,1,0,0,0,0,,,,,,1,-1,每5秒不受伤害，获得10%对怪物伤害加成,,1,0,Lv 3 刀尖舞步,,,1,0,,,,,,skill-icon-121,,,,,,118,,,,,
