id-int,name-string,pageIds-int[]
380,Crafting,331
381,Crafting,332
382,Crafting,333
383,Crafting,334
384,Crafting,335
385,Crafting,336
386,Crafting,337
387,Crafting,338
388,Crafting,339
389,Crafting,340
390,Crafting,341
391,Crafting,342
392,Crafting,343
393,Crafting,344
394,Crafting,345
395,Crafting,346
396,Crafting,347
397,Crafting,348
398,Crafting,349
399,Crafting,350
400,Crafting,351
401,Crafting,352
402,Crafting,353
403,Crafting,354
404,Rangkaian Perladangan,"417,599,600"
405,Rangkaian Perladangan,"418,599,600"
406,Rangkaian Perladangan,"419,599,600"
407,Rangkaian Pertempuran,"420,599,600"
408,Rangkaian Pertempuran,"421,599,600"
409,Rangkaian Pertempuran,"422,599,600"
410,Pengurusan Kumpul,"423,599,600"
411,Pengurusan Kumpul,"424,599,600"
412,Pengurusan Kumpul,"425,599,600"
413,Tugas Hari,426
414,Crafting,449
415,Crafting,450
416,Crafting,"451,460,469,478"
417,Crafting,"452,461,470,479"
418,Crafting,"453,462,471,480"
419,Crafting,"454,463,472,481"
420,Crafting,"455,464,473,482"
421,Crafting,"456,465,474,483"
422,Crafting,"457,466,475,484"
423,Crafting,"458,467,476,485"
424,Crafting,"459,468,477,486"
425,Crafting,487
426,Crafting,488
427,Crafting,489
428,Crafting,490
429,Crafting,491
430,Crafting,492
431,Crafting,493
432,Crafting,494
433,Crafting,495
434,Crafting,496
435,Crafting,497
436,Crafting,498
437,Crafting,499
438,Crafting,500
439,Crafting,501
440,Crafting,502
441,Crafting,503
442,Crafting,504
443,Tangkap,505
444,Tangkap,506
445,Tangkap,507
446,Tangkap,508
447,Tangkap,509
448,Tangkap,510
449,Tangkap,511
450,Tangkap,512
451,Tangkap,513
452,Tangkap,514
453,Tangkap,515
454,Tangkap,516
455,Tangkap,517
456,Tangkap,518
457,Tangkap,519
458,Tangkap,520
459,Tangkap,521
460,Tangkap,522
461,Tangkap,523
462,Tangkap,524
463,Tangkap,525
464,Tangkap,526
465,Tangkap,527
466,Tangkap,528
467,Tangkap,529
468,Tangkap,530
469,Tangkap,531
470,Tanda Dungeon PvEP,532
471,Tanda Dungeon PvEP,533
472,Tanda Dungeon PvEP,534
473,Crafting,"535,536,537,538,539,540,541,542,543"
474,Crafting,"544,545,546"
475,Membunuh Boss Dunia,
476,Membunuh Boss Dunia,
477,,
478,,
479,,
480,,
481,,
482,Boss's Drop in Extra Drop Event,"552,553,554"
483,Boss's Drop in Extra Drop Event,"555,556,557"
484,Boss's Drop in Extra Drop Event,"558,559,560"
485,Jatuh Pengumpul Besar dalam Peristiwa Jatuh Tambahan,"561,562,563"
486,Jatuh Pengumpul Besar dalam Peristiwa Jatuh Tambahan,"564,565,566"
487,Jatuh Pengumpul Besar dalam Peristiwa Jatuh Tambahan,"567,568,569"
488,Jatuh Pemotong Besar dalam Peristiwa Jatuh Tambahan,"570,571,572"
489,Jatuh Pemotong Besar dalam Peristiwa Jatuh Tambahan,"573,574,575"
490,Jatuh Pemotong Besar dalam Peristiwa Jatuh Tambahan,"576,577,578"
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,,
510,Peraturan Jatuhan Tambahan,"579,580,581"
511,Membunuh Monster,547
512,Binatang,548
513,Kumpul,549
514,Kumpul,550
515,Kumpul,551
516,Menyembah Totem,582
517,Crafting,585
518,Crafting,586
519,Crafting,587
520,Lebih Kuat,"588,589,590"
521,Lindungi Slime,591
522,Crafting,592
523,Menyembah Totem,583
524,Menyembah Totem,584
526,,601
