IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
1,0,0,0,0,"15,29",28,1000,35,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,5000,Tunjukkan ketabahan ketika menghadapi Wolf King yang berbahaya dengan dekat. ,,2,0,Pertuduhan Raja Serigala,"4,800,300,36000,0",CameraShakeGrade_2,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,300,36,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,10000,Lakukan serangan cas yang kuat sebagai Wolf King. ,,2,0,Raja serigala memukul tanah,"1,500,100,1,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,1000,37,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,20000,"Memukul tanah, mengejutkan musuh yang berdekatan dengan kekuatan serigala. ",,2,0,raungan raja serigala,"4,800,300,36000,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,0,38,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,30000,Lepaskan raungan yang menakutkan untuk menimbulkan ketakutan pada musuh. ,,2,0,Raja Serigala Yinyue,"2,900,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,29,28,1860,39,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,60000,Tunjukkan Tarian Bayangan Raja Serigala untuk mengelakkan musuh. ,1000,2,0,Encik Labu Jauh,,CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,1,0,0,15,,400,40,0,1,0,1,0,1,0,1,attack_far,,Skill_Pumpkin_atkar_Basic,,767,1,2000,Gunakan serangan jarak jauh Pumpkin Man untuk menjaga jarak dari musuh. ,2000,2,2,Kemahiran Ujian Kolam Kemahiran,"2,200,0",,1,1,1,,,,skill-icon-40,,0,top_down_bomb_1,1,,,,,,,
0,0,0,0,0,21,,1500,41,1,1,1,1,0,0,0,0,attack,,monsterattack,,2000,1,5000,Uji dan analisis kemahiran jarak jauh watak anda. ,500,,0,ujian kemahiran pasif,"2,900,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,42,0,1,0,1,0,0,0,0,,,,,100,1,-1,"Evaluasi kecekapan kemahiran pasif, menggunakan strategi yang lebih unggul. ",,1,0,ujian kemahiran pasif,,,1,0,,,,,,,,,,0,32,,,,,
0,0,0,0,0,,,0,43,0,1,0,1,0,0,0,0,,,,,100,1,-1,Evaluasi potensi penumpukan buff pelbagai watak. ,,1,0,Ujian lapisan buff,,,1,0,,,,,,,,,,0,33,,,,,
0,0,0,0,0,,,0,44,0,1,0,1,0,0,0,0,,,,,100,1,-1,Bangunkan ketahanan terhadap pening dan elakkan jebakan pertempuran. ,,2,0,ujian vertigo,,,1,0,,,,34,,,,,,0,,,,,,
0,0,0,0,0,23,,0,45,0,1,0,1,0,0,0,0,attack,,,,0,1,1000,Periksa dan optimalkan kemahiran berkaitan darah dalam senjata anda. ,1,2,0,Ujian Kemahiran Pendarahan,,,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,36,,150,46,0,1,0,1,0,0,0,0,skill_sword_attack1,skill_sword_attack1,knife01,14,670,1,-1,Tingkatkan keupayaan pecutan anda dengan penilaian kemahiran yang lebih baik. ,45,2,0,Ujian Kemahiran Pecut,"4,300,300,27000,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,"41,42",0,47,0,1,0,1,0,0,0,0,A-skill-chongci,,playerroll,,400,1,-1,Latih dan tingkatkan keupayaan pecutan anda semasa bermain. ,,2,0,Serangan Tanpa Senjata Mencetuskan Serangan Pedang Pasif,"1,200,500,100,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,48,0,1,0,1,0,0,0,0,,,,,0,1,-1,Lakukan serangan tanpa senjata yang juga boleh mengaktifkan kemahiran pasif berkaitan pedang. ,,1,0,Ujian kemahiran individu berterusan,,,1,0,,,,,,,,,,,43,,,,,
0,0,0,0,0,,,180,49,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1,Kembangkan dan sempurnakan siri kemahiran individu dalam set kemahiran watak anda. ,,2,0,Ujian Kemahiran Kumpulan Berterusan,"4,800,300,36000,0",,1,0,,,,44,,,,,,,,,,,,
0,0,0,0,0,,,180,50,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1,Asah kemahiran kerjasama dan kolaborasi anda dengan menguji siri kemahiran berkumpulan. ,,2,0,Lv 1 Battle Trunk,"4,800,300,36000,0",,1,0,,,,45,,,,,,,,,,,,
0,0,0,,0,,,,51,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 2 Battle Trunk,,,1,0,,,,,skill-icon-51,,,,,,46,,,,,
0,0,0,,0,,,,52,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 3 Battle Trunk,,,1,0,,,,,skill-icon-52,,,,,,47,,,,,
0,0,0,,0,,,,53,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 4 Battle Trunk,,,1,0,,,,,skill-icon-53,,,,,,48,,,,,
0,0,0,,0,,,,54,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 5 Battle Trunk,,,1,0,,,,,skill-icon-54,,,,,,49,,,,,
0,0,0,,0,,,,55,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 6 Battle Trunk,,,1,0,,,,,skill-icon-55,,,,,,50,,,,,
0,0,0,,0,,,,56,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 7 Battle Trunk,,,1,0,,,,,skill-icon-56,,,,,,51,,,,,
0,0,0,,0,,,,57,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 8 Battle Trunk,,,1,0,,,,,skill-icon-57,,,,,,52,,,,,
0,0,0,,0,,,,58,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Lv 9 Battle Trunk,,,1,0,,,,,skill-icon-58,,,,,,53,,,,,
0,0,0,,0,,,,59,0,1,0,1,0,0,0,0,,,,,,1,-1,Capai penguasaan dalam pertempuran dan kembangkan keupayaan pertempuran anda pada pelbagai tahap kepakaran. ,,1,0,Krit Pertempuran Lv 1,,,1,0,,,,,skill-icon-59,,,,,,54,,,,,
0,0,0,,0,,,,60,0,1,0,1,0,0,0,0,,,,,,1,-1,Tingkatkan hasil kerosakan anda dengan serangan kritikal peringkat 1 semasa pertempuran. ,,1,0,Krit Pertempuran Lv 2,,,1,0,,,,,skill-icon-60,,,,,,55,,,,,
0,0,0,,0,,,,61,0,1,0,1,0,0,0,0,,,,,,1,-1,Gunakan serangan kritikal peringkat 2 yang lebih kuat. ,,1,0,Krit Pertempuran Lv 3,,,1,0,,,,,skill-icon-61,,,,,,56,,,,,
0,0,0,,0,,,,62,0,1,0,1,0,0,0,0,,,,,,1,-1,Kuasai seni menyerang dengan serangan kritikal peringkat 3 yang mematikan. ,,1,0,memijak,,,1,0,,,,,skill-icon-62,,,,,,57,,,,,
0,0,0,0,0,"58,238",22,350,63,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling,Skill_trampling,,665,1,5000," Pusing musuh dalam julat tertentu.
",0,2,0,"[31]Menginjak
","2,200,0",WarTrampling,1,0,1,,,,skill-icon-63,,,,,,,,,,,
0,0,0,0,0,"495,238,386,227","483,22",350,64,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling_3,Skill_trampling,,665,1,8000," Pusing musuh dalam julat tertentu, tidak dapat mengenai semasa melepaskan kemahiran.
",0,2,0," [32]Menginjak Perang
","2,300,0",WarTrampling,1,0,1,,,,skill-icon-64,,,,,,,,,,,
0,0,0,0,0,"457,445,388",22,550,65,0,1,0,1,0,0,0,0,A-chuisanlianji-2-NEW,Skill_Sweeping,Skill_Swepping,,1000,1,5000," Kalahkan kawasan musuh yang luas di hadapan anda dan menyebabkan peningkatan sementara.
",0,2,0," [33]Menyapu
","4,300,300,27000,0",WarTrampling,1,0,1,,,,skill-icon-65,,,,,,,,,,,
0,0,0,,0,,,,66,0,1,0,1,0,0,0,0,,,,,,1,-1,"1% peluang untuk dua kali ganda hasil tanaman, tingkatkan peralatan hingga peringkat 1. ",,1,0,Lv 2 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-66,,,,,,"240,242,245,249",,,,,
0,0,0,,0,,,,67,0,1,0,1,0,0,0,0,,,,,,1,-1,"2% peluang untuk dua kali ganda hasil tanaman, tingkatkan peralatan hingga peringkat 2. ",,1,0,Lv 3 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-67,,,,,,"243,242,246,249",,,,,
0,0,0,,0,,,,68,0,1,0,1,0,0,0,0,,,,,,1,-1,"3% peluang untuk dua kali ganda hasil tanaman, tanaman peringkat 2, dan peralatan peringkat 3. ",,1,0,Lv 4 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-68,,,,,,"244,242,247,249",,,,,
0,0,0,,0,,,,69,0,1,0,1,0,0,0,0,,,,,,1,-1,"4% peluang untuk dua kali ganda hasil tanaman, tingkatkan peralatan hingga peringkat 4. ",,1,0,Lv 5 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-69,,,,,,"250,242,253,249",,,,,
0,0,0,,0,,,,70,0,1,0,1,0,0,0,0,,,,,,1,-1,"5% peluang untuk dua kali ganda hasil tanaman, tingkatkan peralatan hingga peringkat 5. ",,1,0,Lv 6 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-70,,,,,,"251,242,254,249",,,,,
0,0,0,,0,,,,71,0,1,0,1,0,0,0,0,,,,,,1,-1,"6% peluang untuk dua kali ganda hasil tanaman, tanaman peringkat 3, dan peralatan peringkat 6. ",,1,0,Lv 7 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-71,,,,,,"252,242,255,249",,,,,
0,0,0,,0,,,,72,0,1,0,1,0,0,0,0,,,,,,1,-1,"7% peluang untuk dua kali ganda hasil tanaman, tingkatkan peralatan hingga peringkat 7. ",,1,0,Lv 8 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-72,,,,,,"242,249,271,274",,,,,
0,0,0,,0,,,,73,0,1,0,1,0,0,0,0,,,,,,1,-1,"8% peluang untuk dua kali ganda hasil tanaman, tingkatkan peralatan hingga peringkat 8. ",,1,0,Lv 9 Pertanian dan Penternakan,,,1,0,,,,,skill-icon-73,,,,,,"242,249,272,275",,,,,
0,0,0,,0,,,,74,0,1,0,1,0,0,0,0,,,,,,1,-1,"9% peluang untuk dua kali ganda hasil tanaman, tanaman peringkat 4, dan peralatan peringkat 9. ",,1,0,Penguasaan Cangkul Lv 1,,,1,0,,,,,skill-icon-74,,,,,,"242,249,273,276",,,,,
0,0,0,,0,,,,75,0,1,0,1,0,0,0,0,,,,,,1,-1,Pecutan cangkul 10%. ,,1,0,Penguasaan Cangkul Lv 2,,,1,0,,,,,skill-icon-75,,,,,,72,,,,,
0,0,0,,0,,,,76,0,1,0,1,0,0,0,0,,,,,,1,-1,Pecutan cangkul 20%. ,,1,0,Penguasaan Cangkul Lv 3,,,1,0,,,,,skill-icon-76,,,,,,73,,,,,
0,0,0,,0,,,,77,0,1,0,1,0,0,0,0,,,,,,1,-1,Pecutan cangkul 30%. ,,1,0,Kemahiran Menyiram Lv 1,,,1,0,,,,,skill-icon-77,,,,,,74,,,,,
0,0,0,,0,,,,78,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,Kelembapan tanaman +5% dengan penyiraman anda. ,,1,0,Kemahiran Menyiram Lv 2,,,1,0,,,,,skill-icon-78,,,,,,75,,,,,
0,0,0,,0,,,,79,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,Penyiraman oleh anda meningkatkan kelembapan tanaman sebanyak 10%. ,,1,0,Lv 3 Kemahiran Menyiram,,,1,0,,,,,skill-icon-79,,,,,,76,,,,,
0,0,0,,0,,,,80,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,Penyiraman oleh anda meningkatkan kelembapan tanaman sebanyak 15%. ,,1,0,Lv 1 batang koleksi,,,1,0,,,,,skill-icon-80,,,,,,77,,,,,
0,0,0,,0,,,,81,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda sumber +1%, peralatan peringkat +1 ",,1,0,Batang Koleksi Lv 2,,,1,0,,,,,skill-icon-81,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,82,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda sumber +1%, peralatan peringkat +2. ",,1,0,Batang koleksi Lv 3,,,1,0,,,,,skill-icon-82,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,83,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda pengumpulan sumber +1%, lebih cekap pada peringkat 2, tingkatkan hingga peringkat 3. ",,1,0,Batang koleksi Lv 4,,,1,0,,,,,skill-icon-83,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,84,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda pengumpulan sumber +1%, peralatan peringkat hingga 4. ",,1,0,Lv 5 Batang Perhimpunan,,,1,0,,,,,skill-icon-84,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,85,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda pengumpulan sumber +1%, peralatan peringkat +5. ",,1,0,Lv 6 Batang Perhimpunan,,,1,0,,,,,skill-icon-85,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,86,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda pengumpulan sumber +1%, pengumpulan peringkat 3 yang cekap, peralatan peringkat hingga 6. ",,1,0,Batang Koleksi Lv 7,,,1,0,,,,,skill-icon-86,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,87,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda sumber +1%, peralatan peringkat hingga 7. ",,1,0,Lv 8 Batang Perhimpunan,,,1,0,,,,,skill-icon-87,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,88,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda pengumpulan sumber +1%, peralatan peringkat hingga 8. ",,1,0,Batang koleksi Lv 9,,,1,0,,,,,skill-icon-88,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,89,0,1,0,1,0,0,0,0,,,,,,1,-1,"Peluang ganda pengumpulan sumber +1%, pengumpulan peringkat 4, peralatan peringkat hingga 9. ",,1,0,Penguasaan Kapak Lv 1,,,1,0,,,,,skill-icon-89,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,90,0,1,0,1,0,0,0,0,,,,,,1,-1,Pecutan kapak 10%. ,,1,0,Penguasaan Kapak Lv 2,,,1,0,,,,,skill-icon-90,,,,,,90,,,,,
0,0,0,,0,,,,91,0,1,0,1,0,0,0,0,,,,,,1,-1,Pecutan kapak 20%. ,,1,0,Penguasaan Kapak Lv 3,,,1,0,,,,,skill-icon-91,,,,,,91,,,,,
0,0,0,,0,,,,92,0,1,0,1,0,0,0,0,,,,,,1,-1,Pecutan kapak 30%. ,,1,0,Kemahiran Pembalakan Lv 1,,,1,0,,,,,skill-icon-92,,,,,,92,,,,,
0,0,0,,0,,,,93,0,1,0,1,0,0,0,0,,,,,,1,-1,Kadar serangan penebangan meningkat 5%. ,,1,0,Kemahiran Pembalakan Lv 2,,,1,0,,,,,skill-icon-93,,,,,,93,,,,,
0,0,0,,0,,,,94,0,1,0,1,0,0,0,0,,,,,,1,-1,Kadar serangan penebangan meningkat 10%. ,,1,0,Kemahiran Pembalakan Lv 3,,,1,0,,,,,skill-icon-94,,,,,,94,,,,,
0,0,0,,0,,,,95,0,1,0,1,0,0,0,0,,,,,,1,-1,Kadar serangan penebangan meningkat 15%. ,,1,0,serangan lebah,,,1,0,,,,,skill-icon-95,,,,,,95,,,,,
0,0,0,0,0,,,0,30,0,1,1,1,1,0,0,0,A-fumo-NEW,Skill_touch,A-fumo-NEW_audio,,0,1,-1,Gunakan kaedah satu sentuhan untuk hasil yang optimum. ,,2,0,huru-hara anjing dalam tin,,,1,0,,10,1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,29,0,1,1,1,1,0,0,0,A-jinai-NEW,Skill_milking,playerroll,,400,1,-1,Perah susu dengan mahir menggunakan satu tangan. ,,2,0,membelai secara solo,,,1,0,,12,1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,28,0,1,1,1,1,0,0,0,A-jianmao-NEW,Skill_cutting,A-jianmao-NEW_audio,,400,1,-1,Berikan potongan rambut yang tepat dan bersih dengan satu gerakan. ,,2,0,perah susu tunggal,,,1,0,,11,1000,,,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,280,27,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_feeding,playerroll,,400,1,-1,Berikan makanan kepada haiwan secara individu mengikut keperluan mereka. ,,2,0,Ricih individu,"4,300,150,27000,0",,1,0,,9,,,,,,,,,,,,,,
1,0,0,,0,1,"191,217",667,96,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,0,Serangan lebah. ,450,2,0,kemahiran semaian,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,,200,97,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_seeding_2,A-bozhong-NEW_audio,,660,1,-1,Kembangkan kemahiran menabur anda untuk hasil tanaman yang lebih baik. ,,2,0,Penyiraman kumpulan Lv 3,,,1,0,,2,,,skill-icon-97,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,200,98,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_fertilize_2,playerroll,,660,1,-1,Kuasai seni pembajaan untuk tanaman yang lebih sihat. ,,2,0,persenyawaan monomer,,,1,0,,4,,,skill-icon-98,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,99,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,Kemahiran penyiraman jarak jauh. ,,2,0,kemahiran pembajaan,"2,100,0",,1,0,1,3,700,,skill-icon-99,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,100,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,Kemahiran penyiraman jarak jauh. ,,2,0,Lv 1 Penuai Berhati-hati,"2,200,0",,1,0,1,3,800,,skill-icon-100,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,101,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,Kemahiran penyiraman jarak jauh. ,,2,0,Lv 2 Penuai Berhati-hati,"2,300,0",,1,0,1,3,900,,skill-icon-101,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,102,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,Kemahiran cangkul lurus. ,,2,0,Lv 3 Penuai Berhati-hati,"1,200,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,,skill-icon-102,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,103,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,Kemahiran cangkul lurus. ,,2,0,Langkah Bahagia Lv 1,"1,400,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,,skill-icon-103,skill_rock_hurt,,,,,,,,,,
