backGround-string,desc-string,id-int,pictureAsset-string
Assets/Res/Sprite/Instructions/Background/Common.png,[26]Membunuh Raksasa--Roh Ukiran Batu Hijau,33,Assets/Res/Sprite/Icon/Head/monster-icon-119.png
Assets/Res/Sprite/Instructions/Background/Common.png,[27]Membunuh Raksasa--Perisai Duri yang Tersenyum,34,Assets/Res/Sprite/Icon/Head/monster-icon-120.png
Assets/Res/Sprite/Instructions/Background/Common.png,[28]Mengumpul--Gentian Tumbuhan#14,35,Assets/Res/Sprite/Icon/HomeResource/Slice_11.png
Assets/Res/Sprite/Instructions/Background/Common.png,[29]Mengumpul--Gentian Tumbuhan#33,36,Assets/Res/Sprite/Icon/HomeResource/homeresource-33.png
Assets/Res/Sprite/Instructions/Background/Common.png,[30]Mengumpul--Cendawan Ais#15,37,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_bingyuanzhiwu.png
Assets/Res/Sprite/Instructions/Background/Common.png,[31]Mengumpul--Cendawan Ais#43,38,Assets/Res/Sprite/Icon/HomeResource/homeresource-43.png
Assets/Res/Sprite/Instructions/Background/Common.png,[32]Mengumpul--Tequila#7,39,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_hongguoshi.png
Assets/Res/Sprite/Instructions/Background/Common.png,[33]Mengumpul--Tequila#44,40,Assets/Res/Sprite/Icon/HomeResource/homeresource-44.png
Assets/Res/Sprite/Instructions/Background/Common.png,[34]Mengumpul--Bunga Dandelion Emas#65,41,Assets/Res/Sprite/Icon/HomeResource/homeresource-65.png
Assets/Res/Sprite/Instructions/Background/Common.png,[35]Mengumpul--Bunga Dandelion Emas#74,42,Assets/Res/Sprite/Icon/HomeResource/homeresource-74.png
Assets/Res/Sprite/Instructions/Background/Common.png,[36]Mengumpul--Intan Gentian#68,43,Assets/Res/Sprite/Icon/HomeResource/homeresource-68.png
Assets/Res/Sprite/Instructions/Background/Common.png,[37]Mengumpul--Intan Gentian#77,44,Assets/Res/Sprite/Icon/HomeResource/homeresource-77.png
Assets/Res/Sprite/Instructions/Background/Common.png,[38]Mengumpul--Bunga Elf#71,45,Assets/Res/Sprite/Icon/HomeResource/homeresource-71.png
Assets/Res/Sprite/Instructions/Background/Common.png,[39]Mengumpul--Bunga Elf#80,46,Assets/Res/Sprite/Icon/HomeResource/homeresource-80.png
Assets/Res/Sprite/Instructions/Background/Common.png,[40]Mengumpul--Bunga Lava#85,47,Assets/Res/Sprite/Icon/HomeResource/homeresource-85.png
Assets/Res/Sprite/Instructions/Background/Common.png,[41]Mengumpul--Bunga Lava#86,48,Assets/Res/Sprite/Icon/HomeResource/homeresource-86.png
Assets/Res/Sprite/Instructions/Background/Common.png,[42]Mengumpul--Gentian Hampa#92,49,Assets/Res/Sprite/Icon/HomeResource/homeresource-92.png
Assets/Res/Sprite/Instructions/Background/Common.png,[43]Mengumpul--Gentian Hampa#91,50,Assets/Res/Sprite/Icon/HomeResource/homeresource-91.png
Assets/Res/Sprite/Instructions/Background/Common.png,[44]Mengumpul--Gentian Perunggu#97,51,Assets/Res/Sprite/Icon/HomeResource/homeresource-97.png
Assets/Res/Sprite/Instructions/Background/Common.png,[45]Mengumpul--Gentian Perunggu#98,52,Assets/Res/Sprite/Icon/HomeResource/homeresource-98.png
Assets/Res/Sprite/Instructions/Background/Common.png,[46]Mengumpul--Kayu Biasa#4,53,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_shumu01_1.png
Assets/Res/Sprite/Instructions/Background/Common.png,[47]Mengumpul--Kayu Biasa#5,54,Assets/Res/Sprite/Icon/HomeResource/Slice_12.png
Assets/Res/Sprite/Instructions/Background/Common.png,[48]Mengumpul--Kayu Biasa#35,55,Assets/Res/Sprite/Icon/HomeResource/homeresource-35.png
Assets/Res/Sprite/Instructions/Background/Common.png,[49]Mengumpul--Kayu Pokok Padang Pasir#6,56,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_xianrenzhang.png
Assets/Res/Sprite/Instructions/Background/Common.png,[50]Mengumpul--Kayu Pokok Padang Pasir#36,57,Assets/Res/Sprite/Icon/HomeResource/homeresource-36.png
Assets/Res/Sprite/Instructions/Background/Common.png,Kumpul--Kayu Gelap#16 ,58,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_anheimucai.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Gelap#37 ,59,Assets/Res/Sprite/Icon/HomeResource/homeresource-37.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bunga Kaktus#66 ,60,Assets/Res/Sprite/Icon/HomeResource/homeresource-66.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bunga Kaktus#75 ,61,Assets/Res/Sprite/Icon/HomeResource/homeresource-75.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bentuk Not Berlian#69 ,62,Assets/Res/Sprite/Icon/HomeResource/homeresource-69.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bentuk Not Berlian#78 ,63,Assets/Res/Sprite/Icon/HomeResource/homeresource-78.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bintang Tin#72 ,64,Assets/Res/Sprite/Icon/HomeResource/homeresource-72.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bintang Tin#81 ,65,Assets/Res/Sprite/Icon/HomeResource/homeresource-81.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Api#87 ,66,Assets/Res/Sprite/Icon/HomeResource/homeresource-87.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Api#88 ,67,Assets/Res/Sprite/Icon/HomeResource/homeresource-88.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Berongga#93 ,68,Assets/Res/Sprite/Icon/HomeResource/homeresource-93.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Berongga#94 ,69,Assets/Res/Sprite/Icon/HomeResource/homeresource-94.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Gangsa#99 ,70,Assets/Res/Sprite/Icon/HomeResource/homeresource-99.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Kayu Gangsa#100 ,71,Assets/Res/Sprite/Icon/HomeResource/homeresource-100.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Mineral#8 ,72,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_shikuai_3.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Mineral#34 ,73,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_shikuai_4.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Mineral#42 ,74,Assets/Res/Sprite/Icon/HomeResource/homeresource-42.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Besi Gelap#9 ,75,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_heitikuang.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Besi Gelap#41 ,76,Assets/Res/Sprite/Icon/HomeResource/homeresource-41.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bijih Kristal Merah#11 ,77,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_hongbaoshi.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bijih Kristal Merah#38 ,78,Assets/Res/Sprite/Icon/HomeResource/homeresource-38.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Racso#67 ,79,Assets/Res/Sprite/Icon/HomeResource/homeresource-67.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Racso#76 ,80,Assets/Res/Sprite/Icon/HomeResource/homeresource-76.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bentuk Beruang Berlian#70 ,81,Assets/Res/Sprite/Icon/HomeResource/homeresource-70.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Bentuk Beruang Berlian#79 ,82,Assets/Res/Sprite/Icon/HomeResource/homeresource-79.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Meteorit#73 ,83,Assets/Res/Sprite/Icon/HomeResource/homeresource-73.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Meteorit#82 ,84,Assets/Res/Sprite/Icon/HomeResource/homeresource-82.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Lava#90 ,85,Assets/Res/Sprite/Icon/HomeResource/homeresource-90.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Lava#89 ,86,Assets/Res/Sprite/Icon/HomeResource/homeresource-89.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Berongga#95 ,87,Assets/Res/Sprite/Icon/HomeResource/homeresource-95.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Berongga#96 ,88,Assets/Res/Sprite/Icon/HomeResource/homeresource-96.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Gangsa#101 ,89,Assets/Res/Sprite/Icon/HomeResource/homeresource-101.png
Assets/Res/Sprite/Instructions/Background/Common.png, Kumpul--Batu Gangsa#102 ,90,Assets/Res/Sprite/Icon/HomeResource/homeresource-102.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 1 Resipi Pati Tanam Pertanian ,91,Assets/Res/Sprite/Icon/Recipe/recipe-icon-152.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 2 Resipi Pati Tanam Pertanian ,92,Assets/Res/Sprite/Icon/Recipe/recipe-icon-153.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 3 Resipi Pati Tanam Pertanian ,93,Assets/Res/Sprite/Icon/Recipe/recipe-icon-154.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 1 Resipi Pati Ternakan Pertanian ,94,Assets/Res/Sprite/Icon/Recipe/recipe-icon-155.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 2 Resipi Pati Ternakan Pertanian ,95,Assets/Res/Sprite/Icon/Recipe/recipe-icon-156.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 3 Resipi Pati Ternakan Pertanian ,96,Assets/Res/Sprite/Icon/Recipe/recipe-icon-157.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 4 Resipi Pati Tanam Pertanian ,97,Assets/Res/Sprite/Icon/Recipe/recipe-icon-334.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 5 Resipi Pati Tanam Pertanian ,98,Assets/Res/Sprite/Icon/Recipe/recipe-icon-335.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 6 Resipi Pati Tanam Pertanian ,99,Assets/Res/Sprite/Icon/Recipe/recipe-icon-336.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 4 Resipi Pati Ternakan Pertanian ,100,Assets/Res/Sprite/Icon/Recipe/recipe-icon-337.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 5 Resipi Pati Ternakan Pertanian ,101,Assets/Res/Sprite/Icon/Recipe/recipe-icon-338.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 6 Resipi Pati Ternakan Pertanian ,102,Assets/Res/Sprite/Icon/Recipe/recipe-icon-339.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 7 Resipi Pertanian ,103,Assets/Res/Sprite/Icon/Recipe/recipe-icon-632.png
Assets/Res/Sprite/Instructions/Background/Common.png, Pembuatan Esen (Terrance)--Lv 8 Resipi Pertanian,104,Assets/Res/Sprite/Icon/Recipe/recipe-icon-633.png
Assets/Res/Sprite/Instructions/Background/Common.png,@@[1]Essence Craft (Terrance)--Lv 9 Resipi Esensi Pertanian,105,Assets/Res/Sprite/Icon/Recipe/recipe-icon-634.png
Assets/Res/Sprite/Instructions/Background/Common.png,[2]Essence Craft (Terrance)--Lv 7 Resipi Esensi Pertanian,106,Assets/Res/Sprite/Icon/Recipe/recipe-icon-635.png
Assets/Res/Sprite/Instructions/Background/Common.png,[3]Essence Craft (Terrance)--Lv 8 Resipi Esensi Pertanian,107,Assets/Res/Sprite/Icon/Recipe/recipe-icon-636.png
Assets/Res/Sprite/Instructions/Background/Common.png,@@[1]Essence Craft (Terrance)--Lv 9 Resipi Esens Pertanian,108,Assets/Res/Sprite/Icon/Recipe/recipe-icon-637.png
Assets/Res/Sprite/Instructions/Background/Common.png,[2]Essence Craft (Nash)--Lv 1 Resipi Esens Pertempuran,109,Assets/Res/Sprite/Icon/Recipe/recipe-icon-149.png
Assets/Res/Sprite/Instructions/Background/Common.png,[3]Essence Craft (Nash)--Lv 2 Resipi Esens Pertempuran,110,Assets/Res/Sprite/Icon/Recipe/recipe-icon-150.png
Assets/Res/Sprite/Instructions/Background/Common.png,[4]Essence Craft (Nash)--Lv 3 Resipi Esens Pertempuran,111,Assets/Res/Sprite/Icon/Recipe/recipe-icon-151.png
Assets/Res/Sprite/Instructions/Background/Common.png,[5]Essence Craft (Nash)--Lv 4 Resipi Esens Pertempuran,112,Assets/Res/Sprite/Icon/Recipe/recipe-icon-340.png
Assets/Res/Sprite/Instructions/Background/Common.png,[6]Essence Craft (Nash)--Lv 5 Resipi Esens Pertempuran,113,Assets/Res/Sprite/Icon/Recipe/recipe-icon-341.png
Assets/Res/Sprite/Instructions/Background/Common.png,[7]Essence Craft (Nash)--Lv 6 Resipi Esens Pertempuran,114,Assets/Res/Sprite/Icon/Recipe/recipe-icon-342.png
Assets/Res/Sprite/Instructions/Background/Common.png,[8]Essence Craft (Nash)--Lv 7 Resipi Esens Pertempuran,115,Assets/Res/Sprite/Icon/Recipe/recipe-icon-626.png
Assets/Res/Sprite/Instructions/Background/Common.png,[9]Essence Craft (Nash)--Lv 8 Resipi Esens Pertempuran,116,Assets/Res/Sprite/Icon/Recipe/recipe-icon-627.png
Assets/Res/Sprite/Instructions/Background/Common.png,[10]Essence Craft (Nash)--Lv 9 Resipi Esens Pertempuran,117,Assets/Res/Sprite/Icon/Recipe/recipe-icon-628.png
Assets/Res/Sprite/Instructions/Background/Common.png,[11]Essence Craft (Silas)--Lv 1 Resipi Esens Pengumpulan,118,Assets/Res/Sprite/Icon/Recipe/recipe-icon-158.png
Assets/Res/Sprite/Instructions/Background/Common.png,[12]Essence Craft (Silas)--Lv 2 Resipi Esens Pengumpulan,119,Assets/Res/Sprite/Icon/Recipe/recipe-icon-159.png
Assets/Res/Sprite/Instructions/Background/Common.png,[13]Essence Craft (Silas)--Lv 3 Resipi Esens Pengumpulan,120,Assets/Res/Sprite/Icon/Recipe/recipe-icon-160.png
Assets/Res/Sprite/Instructions/Background/Common.png,[14]Essence Craft (Silas)--Lv 4 Resipi Esens Pengumpulan,121,Assets/Res/Sprite/Icon/Recipe/recipe-icon-343.png
Assets/Res/Sprite/Instructions/Background/Common.png,[15]Essence Craft (Silas)--Lv 5 Resipi Esens Pengumpulan,122,Assets/Res/Sprite/Icon/Recipe/recipe-icon-344.png
Assets/Res/Sprite/Instructions/Background/Common.png,[16]Essence Craft (Silas)--Lv 6 Resipi Esens Pengumpulan,123,Assets/Res/Sprite/Icon/Recipe/recipe-icon-345.png
Assets/Res/Sprite/Instructions/Background/Common.png,[17]Essence Craft (Silas)--Lv 7 Resipi Esens Pengumpulan,124,Assets/Res/Sprite/Icon/Recipe/recipe-icon-629.png
Assets/Res/Sprite/Instructions/Background/Common.png,[18]Essence Craft (Silas)--Lv 8 Resipi Esens Pengumpulan,125,Assets/Res/Sprite/Icon/Recipe/recipe-icon-630.png
Assets/Res/Sprite/Instructions/Background/Common.png,[19]Essence Craft (Silas)--Lv 9 Resipi Esens Pengumpulan,126,Assets/Res/Sprite/Icon/Recipe/recipe-icon-631.png
Assets/Res/Sprite/Instructions/Background/Common.png,[20]Farming Equipment Craft (Terrance)--Lv 0-Resipi Berus,127,Assets/Res/Sprite/Icon/Recipe/recipe-icon-191.png
Assets/Res/Sprite/Instructions/Background/Common.png,[21]Farming Equipment Craft (Terrance)--Lv 0-Resipi Gunting Rambut,128,Assets/Res/Sprite/Icon/Recipe/recipe-icon-192.png
Assets/Res/Sprite/Instructions/Background/Common.png,[22]Farming Equipment Craft (Terrance)--Lv 0-Resipi Mesin Perah Susu,129,Assets/Res/Sprite/Icon/Recipe/recipe-icon-193.png
Assets/Res/Sprite/Instructions/Background/Common.png,[23]Farming Equipment Craft (Terrance)--Lv 0-Resipi Cangkul Kayu,130,Assets/Res/Sprite/Icon/Recipe/recipe-icon-190.png
Assets/Res/Sprite/Instructions/Background/Common.png,[24]Farming Equipment Craft (Terrance)--Lv 0-Resipi Cerek Kayu,131,Assets/Res/Sprite/Icon/Recipe/recipe-icon-194.png
Assets/Res/Sprite/Instructions/Background/Common.png,[25]Farming Equipment Craft (Terrance)--Lv 1-Resipi Berus Tembaga,132,Assets/Res/Sprite/Icon/Recipe/recipe-icon-376.png
Assets/Res/Sprite/Instructions/Background/Common.png,[26]Farming Equipment Craft (Terrance)--Lv 1-Resipi Sarung Tangan Pertanian,133,Assets/Res/Sprite/Icon/Recipe/recipe-icon-167.png
Assets/Res/Sprite/Instructions/Background/Common.png,[27]Farming Equipment Craft (Terrance)--Lv 1-Resipi Jaket Pertanian,134,Assets/Res/Sprite/Icon/Recipe/recipe-icon-165.png
Assets/Res/Sprite/Instructions/Background/Common.png,[28]Farming Equipment Craft (Terrance)--Lv 1-Resipi Seluar Pertanian,135,Assets/Res/Sprite/Icon/Recipe/recipe-icon-166.png
Assets/Res/Sprite/Instructions/Background/Common.png,[29]Farming Equipment Craft (Terrance)--Lv 1-Resipi Kasut Pertanian,136,Assets/Res/Sprite/Icon/Recipe/recipe-icon-168.png
Assets/Res/Sprite/Instructions/Background/Common.png,[30]Farming Equipment Craft (Terrance)--Lv 1-Resipi Cangkul Besi,137,Assets/Res/Sprite/Icon/Recipe/recipe-icon-62.png
Assets/Res/Sprite/Instructions/Background/Common.png,[31]Farming Equipment Craft (Terrance)--Lv 1-Resipi Cerek Besi,138,Assets/Res/Sprite/Icon/Recipe/recipe-icon-66.png
Assets/Res/Sprite/Instructions/Background/Common.png,[32]Farming Equipment Craft (Terrance)--Lv 1-Resipi Topi Daun Bertuah,139,Assets/Res/Sprite/Icon/Recipe/recipe-icon-108.png
Assets/Res/Sprite/Instructions/Background/Common.png,[33]Farming Equipment Craft (Terrance)--Lv 2-Resipi Cangkul Kutuk,140,Assets/Res/Sprite/Icon/Recipe/recipe-icon-63.png
Assets/Res/Sprite/Instructions/Background/Common.png,[34]Farming Equipment Craft (Terrance)--Lv 2-Resipi Cerek Terkutuk,141,Assets/Res/Sprite/Icon/Recipe/recipe-icon-67.png
Assets/Res/Sprite/Instructions/Background/Common.png,[35]Farming Equipment Craft (Terrance)--Lv 2-Resipi Sarung Tangan Pertanian,142,Assets/Res/Sprite/Icon/Recipe/recipe-icon-171.png
Assets/Res/Sprite/Instructions/Background/Common.png,[36]Farming Equipment Craft (Terrance)--Lv 2-Resipi Jaket Pertanian,143,Assets/Res/Sprite/Icon/Recipe/recipe-icon-169.png
Assets/Res/Sprite/Instructions/Background/Common.png,[37]Farming Equipment Craft (Terrance)--Lv 2-Resipi Seluar Pertanian,144,Assets/Res/Sprite/Icon/Recipe/recipe-icon-170.png
Assets/Res/Sprite/Instructions/Background/Common.png,[38]Farming Equipment Craft (Terrance)--Lv 2-Resipi Kasut Pertanian,145,Assets/Res/Sprite/Icon/Recipe/recipe-icon-172.png
Assets/Res/Sprite/Instructions/Background/Common.png,[39]Farming Equipment Craft (Terrance)--Lv 2-Resipi Berus Besi,146,Assets/Res/Sprite/Icon/Recipe/recipe-icon-377.png
Assets/Res/Sprite/Instructions/Background/Common.png,[40]Farming Equipment Craft (Terrance)--Lv 2-Resipi Topi Kapas Bertuah,147,Assets/Res/Sprite/Icon/Recipe/recipe-icon-109.png
Assets/Res/Sprite/Instructions/Background/Common.png,[41]Farming Equipment Craft (Terrance)--Lv 3-Resipi Cangkul yang Diberkati,148,Assets/Res/Sprite/Icon/Recipe/recipe-icon-64.png
Assets/Res/Sprite/Instructions/Background/Common.png,[42]Farming Equipment Craft (Terrance)--Lv 3-Resipi Cerek yang Diberkati,149,Assets/Res/Sprite/Icon/Recipe/recipe-icon-68.png
Assets/Res/Sprite/Instructions/Background/Common.png,[43]Farming Equipment Craft (Terrance)--Lv 3-Resipi Berus Kristal,150,Assets/Res/Sprite/Icon/Recipe/recipe-icon-378.png
Assets/Res/Sprite/Instructions/Background/Common.png,[44]Farming Equipment Craft (Terrance)--Lv 3-Resipi Sarung Tangan Pertanian,151,Assets/Res/Sprite/Icon/Recipe/recipe-icon-175.png
Assets/Res/Sprite/Instructions/Background/Common.png,[45]Farming Equipment Craft (Terrance)--Lv 3-Resipi Jaket Pertanian,152,Assets/Res/Sprite/Icon/Recipe/recipe-icon-173.png
Assets/Res/Sprite/Instructions/Background/Common.png,[46]Farming Equipment Craft (Terrance)--Lv 3-Resipi Seluar Pertanian,153,Assets/Res/Sprite/Icon/Recipe/recipe-icon-174.png
Assets/Res/Sprite/Instructions/Background/Common.png,[47]Farming Equipment Craft (Terrance)--Lv 3-Resipi Kasut Pertanian,154,Assets/Res/Sprite/Icon/Recipe/recipe-icon-176.png
Assets/Res/Sprite/Instructions/Background/Common.png,[48]Farming Equipment Craft (Terrance)--Lv 3-Resipi Topi Keras Bertuah,155,Assets/Res/Sprite/Icon/Recipe/recipe-icon-110.png
Assets/Res/Sprite/Instructions/Background/Common.png,[49]Farming Equipment Craft (Terrance)--Lv 4-Resipi Berus Emas,156,Assets/Res/Sprite/Icon/Recipe/recipe-icon-379.png
Assets/Res/Sprite/Instructions/Background/Common.png,[50]Farming Equipment Craft (Terrance)--Lv 4-Resipi Jubah Tani Emas,157,Assets/Res/Sprite/Icon/Recipe/recipe-icon-285.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 4-Resipi Sarung Tangan Tani Emas,158,Assets/Res/Sprite/Icon/Recipe/recipe-icon-286.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 4-Resipi Topi Tani Emas,159,Assets/Res/Sprite/Icon/Recipe/recipe-icon-284.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 4-Resipi Seluar Tani Emas,160,Assets/Res/Sprite/Icon/Recipe/recipe-icon-287.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 4-Resipi Kasut Tani Emas,161,Assets/Res/Sprite/Icon/Recipe/recipe-icon-291.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 4-Resipi Cangkul Emas,162,Assets/Res/Sprite/Icon/Recipe/recipe-icon-282.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 4-Resipi Cerek Emas,163,Assets/Res/Sprite/Icon/Recipe/recipe-icon-416.png
Assets/Res/Sprite/Instructions/Background/Common.png, Peralatan Pertanian Kraf (Terrance)--Lv 5-Resipi Berus Berlian,164,Assets/Res/Sprite/Icon/Recipe/recipe-icon-380.png
