classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
2, Üretim Seviyesi 1 İyileştirme İksiri ,2,recipe-icon-96,96,2,"67,2;75,2;35,2", Lv 2 İksir Reçetesi,"140,1,1,5031;142,1,1,993;141,1,1,993;143,1,1,993;145,1,1,993;144,1,1,993",3,0,50800096,1,10,-,3,0,4,0,0
2, Üretim Seviyesi 0 Gelişmiş Nemlendirici Gübre ,2,recipe-icon-101,101,2,"69,2;35,2", Lv 0 Gelişmiş Nemlendirici Gübre Reçetesi,"133,1,1,10000",3,0,40800101,1,10,-,1,0,4,0,0
2, Üretim Seviyesi 0 Gelişmiş Verim Artırıcı Gübre ,2,recipe-icon-102,102,2,"61,2;35,2", Lv 0 Gelişmiş Verim Artırıcı Gübre Reçetesi,"132,1,1,10000",3,0,40800102,1,10,-,1,0,4,0,0
2, Üretim Seviyesi 0 Gelişmiş Hızlandırılmış Gübre ,2,recipe-icon-103,103,2,"65,2;35,2", Lv 0 Gelişmiş Hızlandırılmış Gübre Reçetesi,"131,1,1,10000",3,0,40800103,1,10,-,1,0,4,0,0
1, Üretim Seviyesi 0 Tılsım ,2,recipe-icon-104,104,1,"32,20;71,40;58,40;62,40;66,40", Lv 0 Tılsım Reçetesi,",1,1,4736;,2,1,3157;,3,1,2105",,0,50900104,1,10,-,0,0,4,0,20000
1, Üretim Seviyesi 0 Tılsım ,2,recipe-icon-106,106,1,"38,20;77,40;60,40;64,40;68,40", Lv 0 Tılsım Reçetesi,",2,1,4426;,3,1,2950;,4,1,1967;,5,1,655",,0,50900106,1,10,-,0,0,4,0,40000
1, Lv 1-Talihli Yonca Şapka Tarifi ,2,recipe-icon-108,108,1,"207,2", Lv 1 Şanslı Yonca Şapka Reçetesi,"98,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900108,1,10,-,1,0,4,0,0
2, Lv 2-Talihli Pamuk Şapka Tarifi ,2,recipe-icon-109,109,2,"216,2;208,2", Lv 2 Şanslı Pamuk Şapka Reçetesi,"99,1,1,9310;267,5,1,344;272,5,1,344",1,0,50800109,1,10,-,1,0,4,0,0
3, Lv 3-Talihli Sert Şapka Tarifi ,2,recipe-icon-110,110,3,"217,2;209,2", Lv 3 Şanslı Sert Şapka Reçetesi,"100,1,1,5744;100,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700110,1,10,-,1,0,4,0,0
1, Lv 1-Toplama Şapka Tarifi ,2,recipe-icon-111,111,1,"216,2", Lv 1 Toplama Şapka Reçetesi,"116,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900111,1,10,-,3,0,4,0,0
2, Lv 2-Toplama Şapka Tarifi ,2,recipe-icon-112,112,2,"210,1;213,1;217,2", Lv 2 Toplama Şapka Reçetesi,"117,1,1,9310;267,5,1,344;272,5,1,344",1,0,50800112,1,10,-,3,0,4,0,0
3, Lv 3-Toplama Şapka Tarifi ,2,recipe-icon-113,113,3,"211,1;214,1;218,2", Lv 3 Toplama Şapka Reçetesi,"118,1,1,5744;118,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700113,1,10,-,3,0,4,0,0
1, Üretim Seviyesi 1 Bambu Tohumu ,2,recipe-icon-123,123,1,"70,1", Lv 1 Bambu Tohumu Reçetesi,"146,1,1,8350;150,1,1,1649",3,0,50900123,1,10,-,1,0,4,0,0
1, Üretim Seviyesi 1 Yonca Tohumu ,2,recipe-icon-124,124,1,"71,1", Lv 1 Yonca Tohumu Reçetesi,"147,1,1,8350;149,1,1,1649",3,0,50900124,1,10,-,1,0,4,0,0
1, Üretim Seviyesi 1 Havuç Tohumu ,2,recipe-icon-125,125,1,"72,1", Lv 1 Havuç Tohumu Reçetesi,"148,1,1,8350;151,1,1,1649",3,0,50900125,1,10,-,1,0,4,0,0
2, Üretim Seviyesi 2 Sürahi Bitkisi Tohumu ,2,recipe-icon-126,126,2,"73,1", Lv 2 Sürahi Bitkisi Tohumu Reçetesi,"149,1,1,8350;154,1,1,1649",3,0,50800126,1,10,-,1,0,4,0,0
2, Üretim Seviyesi 2 Pamuk Tohumu ,2,recipe-icon-127,127,2,"74,1", Lv 2 Pamuk Tohumu Reçetesi,"150,1,1,8350;152,1,1,1649",3,0,50800127,1,10,-,1,0,4,0,0
2, Üretim Seviyesi 2 Kaktüs Tohumu ,2,recipe-icon-128,128,2,"75,1", Lv 2 Kaktüs Tohumu Reçetesi,"151,1,1,8350;153,1,1,1649",3,0,50800128,1,10,-,1,0,4,0,0
3, Yapım Seviyesi 3 Acı Biber Tohumu ,2,recipe-icon-129,129,3,"76,1", Lv 3 Acı Biber Reçetesi,"152,1,1,8350;413,1,1,1649",3,0,50700129,1,10,-,1,0,4,0,0
3, Üretim Seviyesi 3 Sert Meyve Tohumu ,2,recipe-icon-130,130,3,"77,1", Lv 3 Sert Meyve Reçetesi,"153,1,1,8350;414,1,1,1649",3,0,50700130,1,10,-,1,0,4,0,0
3, Üretim Seviyesi 3 Mavi Hayalet Mantar Tohumu ,2,recipe-icon-131,131,3,"78,1", Lv 3 Mavi Hayalet Mantarı Tohumu Reçetesi,"154,1,1,8350;415,1,1,1649",3,0,50700131,1,10,-,1,0,4,0,0
3, Üretim Seviyesi 2 Kristalleşmiş İyileştirme İksiri ,2,recipe-icon-132,132,3,"68,2;78,2;38,2", Lv 3 İksir Reçetesi,"191,1,1,5031;192,1,1,993;194,1,1,993;195,1,1,993;196,1,1,993;197,1,1,993",3,0,50700132,1,10,-,3,0,4,0,0
1, Lv 1-Çip Başlı Yüzük Tarifi ,2,recipe-icon-133,133,1,"210,1;213,1", Lv 1 Çip Başlı Yüzük Reçetesi,"43,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900133,1,10,-,2,0,4,0,0
2, Lv 2-Kristal Deri Yumuşak Şapka Tarifi ,2,recipe-icon-134,134,2,"207,2;211,1;214,1", Lv 2 Kristal Deri Yumuşak Şapka Reçetesi,"44,1,1,9310;267,5,1,344;272,5,1,344",1,0,50800134,1,10,-,2,0,4,0,0
3, Lv 3-Kristal Taş Kask Tarifi ,2,recipe-icon-135,135,3,"208,2;212,1;215,1", Lv 3 Kristal Taş Kask Reçetesi,"45,1,1,5744;45,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700135,1,10,-,2,0,4,0,0
1, Lv 1-Çatlamış Kristal Zırh Tarifi ,2,recipe-icon-136,136,1,"210,1;213,1", Lv 1 Çatlamış Kristal Zırh Reçetesi,"46,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900136,1,10,-,2,0,4,0,0
2, Lv 2-Kristal Deri Zırhı Tarifi ,2,recipe-icon-137,137,2,"207,2;211,1;214,1", Lv 2 Kristal Deri Zırhı Reçetesi,"47,1,1,9310;268,5,1,344;273,5,1,344",1,0,50800137,1,10,-,2,0,4,0,0
3, Lv 3-Kristal Taş Zırhı Tarifi ,2,recipe-icon-138,138,3,"208,2;212,1;215,1", Lv 3 Kristal Taş Zırhı Reçetesi,"48,1,1,5744;48,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700138,1,10,-,2,0,4,0,0
1, Lv 1-Çatlamış Kristal Çimen Etek Tarifi ,2,recipe-icon-139,139,1,"210,1;213,1", Lv 1 Çatlamış Kristal Çimen Etek Reçetesi,"49,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900139,1,10,-,2,0,4,0,0
2, Lv 2-Kristal Deri Pantolon Tarifi ,2,recipe-icon-140,140,2,"207,2;211,1;214,1", Lv 2 Kristal Deri Pantolon Reçetesi,"50,1,1,9310;270,5,1,344;275,5,1,344",1,0,50800140,1,10,-,2,0,4,0,0
3, Lv 3-Kristal Bacak Zırhı Tarifi,2,recipe-icon-141,141,3,"208,2;212,1;215,1", Lv 3 Kristal Bacak Zırhı Reçetesi,"51,1,1,5744;51,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700141,1,10,-,2,0,4,0,0
1,Lv 1-Çatlamış Kristal Çimen Ayakkabı Tarifi ,2,recipe-icon-142,142,1,"210,1;213,1",Lv 1 Çatlamış Kristal Çimen Ayakkabı Tarifi,"55,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900142,1,10,-,2,0,4,0,0
2, Lv 2-Kristal Deri Botlar Tarifi ,2,recipe-icon-143,143,2,"207,2;211,1;214,1", Lv 2 Kristal Deri Bot Tarifi,"56,1,1,9310;271,5,1,344;276,5,1,344",1,0,50800143,1,10,-,2,0,4,0,0
3, Lv 3-Kristal Taş Ayakkabılar Tarifi ,2,recipe-icon-144,144,3,"208,2;212,1;215,1", Lv 3 Kristal Taş Ayakkabı Tarifi,"57,1,1,5744;57,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700144,1,10,-,2,0,4,0,0
1, Lv 1-Çatlamış Kristal Bilezik Tarifi ,2,recipe-icon-145,145,1,"210,1;213,1", Lv 1 Çatlamış Kristal Bilezik Tarifi,"52,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900145,1,10,-,2,0,4,0,0
2, Lv 2-Kristal Deri Eldiven Tarifi ,2,recipe-icon-146,146,2,"207,2;211,1;214,1", Lv 2 Kristal Deri Eldiven Tarifi,"53,1,1,9310;274,5,1,344;269,5,1,344",1,0,50800146,1,10,-,2,0,4,0,0
3, Lv 3-Kristal Taş Eldiven Tarifi ,2,recipe-icon-147,147,3,"208,2;212,1;215,1", Lv 3 Kristal Taş Eldiven Tarifi,"54,1,1,5869;54,2,1,3913;253,5,1,217",1,0,50700147,1,10,-,2,0,4,0,0
1, Üretim Lv 1 Savaş Özü ,2,recipe-icon-149,149,1,"30,5;31,5;32,5", Lv 1 Savaş Özü Tarifi,"216,1,1,10000",4,0,20900149,1,10,-,2,0,4,0,0
2, Üretim Lv 2 Savaş Özü ,2,recipe-icon-150,150,2,"33,5;35,5;34,5;216,2", Lv 2 Savaş Özü Tarifi,"217,1,1,10000",4,0,20800150,1,10,-,2,0,4,0,0
3, Üretim Lv 3 Savaş Özü ,2,recipe-icon-151,151,3,"36,5;37,5;38,5;217,2", Lv 3 Savaş Özü Tarifi,"218,1,1,10000",4,0,20700151,1,10,-,2,0,4,0,40
1, Üretim Lv 1 Tarım Özü ,2,recipe-icon-152,152,1,"70,5;71,5;72,5", Lv 1 Tarımsal Ekim Özü Tarifi,"210,1,1,10000",4,0,20900152,1,10,-,1,0,4,0,0
2, Üretim Lv 2 Tarım Özü ,2,recipe-icon-153,153,2,"74,5;73,5;75,5;210,2", Lv 2 Tarımsal Ekim Özü Tarifi,"211,1,1,10000",4,0,20800153,1,10,-,1,0,4,0,0
3, Üretim Lv 3 Tarım Özü ,2,recipe-icon-154,154,3,"76,5;77,5;78,5;211,2", Lv 3 Tarımsal Ekim Özü Tarifi,"212,1,1,10000",4,0,20700154,1,10,-,1,0,4,0,40
1, Üretim Lv 1 Tarımsal Hayvancılık Özü ,2,recipe-icon-155,155,1,"178,5;179,5;177,5", Lv 1 Tarımsal Hayvancılık Özü Tarifi,"213,1,1,10000",4,0,20900155,1,10,-,1,0,4,0,0
2, Üretim Lv 2 Tarımsal Hayvancılık Özü ,2,recipe-icon-156,156,2,"182,5;180,5;181,5;213,2", Lv 2 Tarımsal Hayvancılık Özü Tarifi,"214,1,1,10000",4,0,20800156,1,10,-,1,0,4,0,0
3, Üretim Lv 3 Tarımsal Hayvancılık Özü ,2,recipe-icon-157,157,3,"184,5;185,5;183,5;214,2", Lv 3 Tarımsal Hayvancılık Özü Tarifi,"215,1,1,10000",4,0,20700157,1,10,-,1,0,4,0,40
1, Üretim Lv 1 Toplama Özü ,2,recipe-icon-158,158,1,"62,5;58,5;66,5", Lv 1 Toplama Özü Tarifi,"207,1,1,10000",4,0,20900158,1,10,-,3,0,4,0,0
2, Üretim Lv 2 Toplama Özü ,2,recipe-icon-159,159,2,"63,5;67,5;59,5;207,2", Lv 2 Toplama Özü Tarifi,"208,1,1,10000",4,0,20800159,1,10,-,3,0,4,0,0
3, Üretim Lv 3 Toplama Özü ,2,recipe-icon-160,160,3,"64,5;60,5;68,5;208,2", Lv 3 Toplama Özü Tarifi,"209,1,1,10000",4,0,20700160,1,10,-,3,0,4,0,40
1, Lv 1-Tarım Ceketi Tarifi ,2,recipe-icon-165,165,1,"207,2", Lv 1 Tarım Ceketi Tarifi,"101,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900165,1,10,-,1,0,4,0,0
1, Lv 1-Tarım Pantolonu Tarifi ,2,recipe-icon-166,166,1,"207,2", Lv 1 Tarım Pantolonu Tarifi,"104,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900166,1,10,-,1,0,4,0,0
1, Lv 1-Tarım Eldivenleri Tarifi ,2,recipe-icon-167,167,1,"207,2", Lv 1 Tarım Eldiveni Tarifi,"107,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900167,1,10,-,1,0,4,0,0
1, Lv 1-Tarım Ayakkabıları Tarifi ,2,recipe-icon-168,168,1,"207,2", Lv 1 Tarım Ayakkabısı Tarifi,"110,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900168,1,10,-,1,0,4,0,0
2, Lv 2-Tarım Ceketi Tarifi ,2,recipe-icon-169,169,2,"216,2;208,2", Lv 2 Tarım Ceketi Tarifi,"102,1,1,9310;268,5,1,344;273,5,1,344",1,0,50800169,1,10,-,1,0,4,0,0
2, Lv 2-Tarım Pantolonu Tarifi ,2,recipe-icon-170,170,2,"216,2;208,2", Lv 2 Tarım Pantolonu Tarifi,"105,1,1,9310;270,5,1,344;275,5,1,344",1,0,50800170,1,10,-,1,0,4,0,0
2, Lv 2-Tarım Eldivenleri Tarifi ,2,recipe-icon-171,171,2,"216,2;208,2", Lv 2 Tarım Eldiveni Tarifi,"108,1,1,9310;274,5,1,344;269,5,1,344",1,0,50800171,1,10,-,1,0,4,0,0
2, Lv 2-Tarım Ayakkabıları Tarifi ,2,recipe-icon-172,172,2,"216,2;208,2", Lv 2 Tarım Ayakkabısı Tarifi,"111,1,1,9310;271,5,1,344;276,5,1,344",1,0,50800172,1,10,-,1,0,4,0,0
3, Lv 3-Tarım Ceketi Tarifi ,2,recipe-icon-173,173,3,"217,2;209,2", Lv 3 Tarım Ceketi Tarifi,"103,1,1,5744;103,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700173,1,10,-,1,0,4,0,0
3, Lv 3-Tarım Pantolonu Tarifi ,2,recipe-icon-174,174,3,"217,2;209,2", Lv 3 Tarım Pantolonu Tarifi,"106,1,1,5744;106,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700174,1,10,-,1,0,4,0,0
3, Lv 3-Tarım Eldivenleri Tarifi ,2,recipe-icon-175,175,3,"217,2;209,2", Lv 3 Tarım Eldiveni Tarifi,"109,2,1,3913;109,1,1,5869;253,5,1,217",1,0,50700175,1,10,-,1,0,4,0,0
3, Lv 3-Tarım Ayakkabıları Tarifi ,2,recipe-icon-176,176,3,"217,2;209,2", Lv 3 Tarım Ayakkabısı Tarifi,"112,1,1,5744;112,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700176,1,10,-,1,0,4,0,0
1, Lv 1-Toplama Ayakkabıları Tarifi ,2,recipe-icon-177,177,1,"216,2", Lv 1 Toplama Ayakkabısı Tarifi,"113,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900177,1,10,-,3,0,4,0,0
1, Lv 1-Toplama Ceketi Tarifi ,2,recipe-icon-178,178,1,"216,2", Lv 1 Toplama Ceketi Tarifi,"119,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900178,1,10,-,3,0,4,0,0
1, Lv 1-Toplama Pantolonu Tarifi ,2,recipe-icon-179,179,1,"216,2", Lv 1 Toplama Pantolonu Tarifi,"122,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900179,1,10,-,3,0,4,0,0
1, Lv 1-Toplama Eldivenleri Tarifi ,2,recipe-icon-180,180,1,"216,2", Lv 1 Toplama Eldiveni Tarifi,"125,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900180,1,10,-,3,0,4,0,0
2, Lv 2-Toplama Ayakkabıları Tarifi ,2,recipe-icon-181,181,2,"210,1;213,1;217,2", Lv 2 Toplama Ayakkabısı Tarifi,"114,1,1,9310;271,5,1,344;276,5,1,344",1,0,50800181,1,10,-,3,0,4,0,0
2, Lv 2-Toplama Ceketi Tarifi ,2,recipe-icon-182,182,2,"210,1;213,1;217,2", Lv 2 Toplama Ceketi Tarifi,"120,1,1,9310;268,5,1,344;273,5,1,344",1,0,50800182,1,10,-,3,0,4,0,0
2, Lv 2-Toplama Pantolonu Tarifi ,2,recipe-icon-183,183,2,"210,1;213,1;217,2", Lv 2 Toplama Pantolonu Tarifi,"123,1,1,9310;270,5,1,344;275,5,1,344",1,0,50800183,1,10,-,3,0,4,0,0
2, Lv 2-Toplama Eldivenleri Tarifi ,2,recipe-icon-184,184,2,"210,1;213,1;217,2", Lv 2 Toplama Eldiveni Tarifi,"126,1,1,9310;274,5,1,344;269,5,1,344",1,0,50800184,1,10,-,3,0,4,0,0
3, Lv 3-Toplama Ayakkabıları Tarifi ,2,recipe-icon-185,185,3,"211,1;214,1;218,2", Lv 3 Toplama Ayakkabısı Tarifi,"115,1,1,5744;115,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700185,1,10,-,3,0,4,0,0
3, Lv 3-Toplama Ceketi Tarifi ,2,recipe-icon-186,186,3,"211,1;214,1;218,2", Lv 3 Toplama Ceketi Tarifi,"121,1,1,5744;121,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700186,1,10,-,3,0,4,0,0
3, Lv 3-Toplama Pantolonu Tarifi ,2,recipe-icon-187,187,3,"211,1;214,1;218,2", Lv 3 Toplama Pantolonu Tarifi,"124,1,1,5744;124,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700187,1,10,-,3,0,4,0,0
3, Lv 3-Toplama Eldivenleri Tarifi ,2,recipe-icon-188,188,3,"211,1;214,1;218,2", Lv 3 Toplama Eldiveni Tarifi,"127,1,1,5869;127,2,1,3913;253,5,1,217",1,0,50700188,1,10,-,3,0,4,0,0
0, Lv 0-Ahşap Kılıç Tarifi ,2,recipe-icon-189,189,0,"842,2", Lv 0 Ahşap Kılıç Tarifi,"39,1,1,10000",1,0,11000189,1,6,-,2,1,1,0,0
0, Lv 0-Ahşap Çapa Tarifi ,2,recipe-icon-190,190,0,"844,1;845,1", Lv 0 Ahşap Çapa Tarifi,"79,1,1,10000",1,0,11000190,1,6,-,1,1,1,0,0
0, Lv 0-Fırça Tarifi ,2,recipe-icon-191,191,0,"844,1;845,1", Lv 0 Fırça Tarifi,"95,1,1,10000",1,0,11000191,1,6,-,1,1,1,0,0
0, Lv 0-Saç Kesme Makinesi Tarifi ,2,recipe-icon-192,192,0,"844,1;845,1", Lv 0 Saç Kesme Makinesi Tarifi,"96,1,1,10000",1,0,11000192,1,6,-,1,1,1,0,0
0, Lv 0-Sağım Makinesi Tarifi ,2,recipe-icon-193,193,0,"844,1;845,1", Lv 0 Sağım Makinesi Tarifi,"97,1,1,10000",1,0,11000193,1,6,-,1,1,1,0,0
0, Lv 0-Ahşap Su Kazanı Tarifi ,2,recipe-icon-194,194,0,"844,1;845,1", Lv 0 Ahşap Su Kazanı Tarifi,"83,1,1,10000",1,0,11000194,1,6,-,1,1,1,0,0
0, Lv 0-Ahşap Balta Tarifi ,2,recipe-icon-195,195,0,"843,2", Lv 0 Ahşap Balta Tarifi,"91,1,1,10000",1,0,11000195,1,6,-,3,1,1,0,0
0, Lv 0-Ahşap Kazma Tarifi,2,recipe-icon-196,196,0,"843,2", Lv 0 Ahşap Kazma Tarifi,"87,1,1,10000",1,0,11000196,1,6,-,3,1,1,0,0
2,Crafting Lv 0 Daha İyi Hızlandırılmış Gübre,2,recipe-icon-197,197,2,"69,2;35,2",Lv 0 Daha İyi Hızlandırılmış Gübre Tarifi,"219,1,1,10000",3,0,40800197,1,10,-,1,0,4,0,0
2, Crafting Lv 0 Daha İyi Verim Artırıcı Gübre,2,recipe-icon-198,198,2,"61,2;35,2", Lv 0 Daha İyi Verim Artırıcı Gübre Tarifi,"220,1,1,10000",3,0,40800198,1,10,-,1,0,4,0,0
2, Crafting Lv 0 Daha İyi Nemlendirici Gübre,2,recipe-icon-199,199,2,"65,2;35,2", Lv 0 Daha İyi Nemlendirici Gübre Tarifi,"221,1,1,10000",3,0,40800199,1,10,-,1,0,4,0,0
1, Lv 1-Bakır Tırpan Tarifi,2,recipe-icon-201,201,1,"216,2", Lv 1 Bakır Tırpan Tarifi,"226,1,1,10000",1,0,10900201,1,10,-,3,0,4,0,0
2, Lv 2-Demir Tırpan Tarifi,2,recipe-icon-203,203,2,"217,2;210,1;213,1", Lv 2 Demir Tırpan Tarifi,"227,1,1,10000",1,0,10800203,1,10,-,3,0,4,0,0
3, Lv 3-Kristal Tırpan Tarifi,2,recipe-icon-204,204,3,"211,1;214,1;218,2", Lv 3 Kristal Tırpan Tarifi,"228,1,1,6000;228,2,1,4000",1,0,50700204,1,10,-,3,0,4,0,0
1, Crafting Lv 0 Küçük Yem Tarifi,2,recipe-icon-205,205,1,"482,1", Lv 0 Küçük Yem Tarifi,"28,1,1,10000",3,0,40900205,1,10,-,1,0,4,0,0
2, Yapım Lv 0 Büyük Yem Tarifi,2,recipe-icon-206,206,2,"483,1", Lv 0 Büyük Yem Tarifi,"29,1,1,10000",3,0,40800206,1,10,-,1,0,4,0,0
0, Lv 0-Ahşap Yay Tarifi,2,recipe-icon-207,207,0,"842,2", Lv 0 Ahşap Yay Tarifi,"223,1,1,10000",1,0,11000207,1,6,-,2,1,1,0,0
0, Lv 0-Taş Çekiç Tarifi,2,recipe-icon-208,208,0,"842,2", Lv 0 Taş Çekiç Tarifi,"222,1,1,10000",1,0,11000208,1,6,-,2,1,1,0,0
0, Bomba Tarifi,2,recipe-icon-212,212,0,"62,3", Bomba Tarifi,"232,1,1,10000",3,0,41000212,1,10,-,3,0,4,0,0
0, Sersemletme İksiri Tarifi,2,recipe-icon-213,213,0,"58,3", Sersemletme İksiri Tarifi,"233,1,1,10000",3,0,41000213,1,10,-,3,0,4,0,0
0, Orta İksir Tarifi,2,recipe-icon-214,214,0,"66,3", Orta Şiddetli İksir Tarifi,"234,1,1,10000",3,0,41000214,1,10,-,3,0,4,0,0
0, Yanma İksiri Tarifi,2,recipe-icon-215,215,0,"65,1;61,1;69,1", Yanma İksiri Tarifi,"235,1,3,10000",3,0,41000215,1,10,-,3,1,1,0,0
0, Sarı Flaş Tarifi,2,recipe-icon-216,216,0,"32,3;70,3", Sarı Flaş Tarifi,"236,1,1,10000",3,0,41000216,1,10,-,3,1,1,0,0
0, Kombo Kaçırma İksiri Tarifi,2,recipe-icon-217,217,0,"31,3;71,3", Kombo Kaçırma İksiri Tarifi,"237,1,1,10000",3,0,41000217,1,10,-,3,1,1,0,0
0, Buff Temizle İksiri Tarifi,2,recipe-icon-218,218,0,"30,3;72,3", Buff Temizle İksiri Tarifi,"238,1,1,10000",3,0,41000218,1,10,-,3,1,1,0,0
