designateOptions-string,details-string,difficulty-int,expReward-int[][],id-int,isSelfEnd-bool,itemReward-int,name-string,reputation-int,type-int,level-int[][],preTaskReq-int[],chanceOptions-string,unlockDungeon-int[]
"{""options"":[{""optionType"":4,""value"":""8,2"",""guiderPoint"":0}]}"," Aşk ve barış için lütfen belirlenen yere gidin.
",0,"1,147",15,1,11, Seyahat,0,2,,,,
"{""options"":[{""optionType"":4,""value"":""8,2"",""guiderPoint"":0}]}"," Aşk ve barış için lütfen bunları bana verin.
",0,"1,147",16,1,11, Seyahat,0,2,,,,
," Aşk ve barış için lütfen bunları bana verin.
",0,"3,84",17,1,24, Toplama,0,,,,"{""options"":[{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""70,10,100"",""guiderPoint"":0},{""optionType"":1,""value"":""33,2,300"",""guiderPoint"":0},{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0}]}",
," Aşk ve barış için lütfen bunları bana verin.
",0,"3,84",18,1,24, Toplama,0,,,,"{""options"":[{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""58,3,200"",""guiderPoint"":0},{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0}]}",
," Aşk ve barış için lütfen bunları bana verin.
",0,"3,84",19,1,24, Toplama,0,,,,"{""options"":[{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""58,3,200"",""guiderPoint"":0},{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0}]}",
," Canavarlar hızla yayılıyor. Onları yok etmek için gidin.
",0,"3,84",20,1,24, Toplama,0,,,,"{""options"":[{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""58,3,200"",""guiderPoint"":0},{""optionType"":1,""value"":""30,1,100"",""guiderPoint"":0}]}",
"{""options"":[{""optionType"":4,""value"":""111,1"",""guiderPoint"":30107}]}","Her bir canavarın kendi zayıf noktası vardır. Zayıf noktanın tetiklenme ilerlemesi, HP çubuğunun altında gösterilir ve farklı canavarların farklı tetikleme koşulları vardır. Bildiğim kadarıyla, hasar vermek, ağır vuruş veya geri itme, bir canavarın zayıf noktasını tetikleyebilir. Bazı canavarlar, zayıf noktaları kazma kullanarak bile tetiklenebilir. Sağlık çubuğunun önündeki canavar türü simgesi bazı ipuçları sağlayabilir.
Gunner'a bir Kabak Yarasası öldürmesinde yardım edin.",0,"2,280",21,0,12,Yeniden Başla,100,1,,,,
"{""options"":[{""optionType"":13,""value"":""878,84,586,5"",""guiderPoint"":30109}]}", Nash'i bulun ve istihbaratı ona getirin.,0,"2,280",22,0,158, Zeka,0,1,,21,,
"{""options"":[{""optionType"":15,""value"":""1,1"",""guiderPoint"":0},{""optionType"":15,""value"":""11,1"",""guiderPoint"":0}]}"," tuşuna basın
- ana dalı yükseltmek için seçin
- Savaş Çarpma yeteneğini yükseltin
- yeteneği hızlı yuvaya yerleştirin",0,"2,280",23,0,13, Yardım Et,0,1,,22,,
"{""options"":[{""optionType"":2,""value"":""146,5"",""guiderPoint"":3601},{""optionType"":2,""value"":""147,5"",""guiderPoint"":3601},{""optionType"":2,""value"":""148,5"",""guiderPoint"":3601}]}"," Tarlayı gevşetmek için bir çapa kullanın ve sonra gevşetilmiş toprağa tohum ekleyin.
Tarlaya 5 Bambu Tohumu, 5 Yonca Tohumu ve 5 Havuç Tohumu ekleyin.",0,"1,261",24,0,31, Çapalama ve Ekim,0,2,,45,,
"{""options"":[{""optionType"":1,""value"":""70,2"",""guiderPoint"":3601},{""optionType"":1,""value"":""71,2"",""guiderPoint"":3601},{""optionType"":1,""value"":""72,2"",""guiderPoint"":3601}]}"," Tohumları ektikten sonra, olgunlaşmaları için sabırla üç veya dört kez sulanmaları gerekmektedir. Hazır olduklarında, onlara yaklaşarak hasat edebilirsiniz. Sonra Silas'ı bulun. Onlara ihtiyacı var.",0,"3,280",25,0,0, Sabırlı Sulama ve Hasat,100,2,,24,,
"{""options"":[{""optionType"":3,""value"":""843,1"",""guiderPoint"":0}]}", Toplama Elde Etme'yi açın ve bir Toplama Özü rafine edin. Bunun için yeterli malzemeyi elde etmeniz gerekmektedir.,0,"3,280",26,0,197, Bir Mesleğin Özü,0,1,,27,,
"{""options"":[{""optionType"":17,""value"":""113,1"",""guiderPoint"":30107},{""optionType"":17,""value"":""114,1"",""guiderPoint"":30107},{""optionType"":17,""value"":""115,1"",""guiderPoint"":30107}]}", Toplama aracınızı kullanarak bu öğeleri toplayın:,0,"3,280",27,0,197, Toplamayı Öğren,0,1,,23,,
"{""options"":[{""optionType"":15,""value"":""33,1"",""guiderPoint"":0},{""optionType"":3,""value"":""88,1"",""guiderPoint"":0}]}"," Normal Ahşap, Bitki Lifleri ve Taşlar alarak Toplama Özleri yapın. Ardından bir Demir Kazma yapabilirsiniz.",0,"3,280",28,0,44, Demir Kazma Yapımı,0,2,,217,,
"{""options"":[{""optionType"":3,""value"":""59,1"",""guiderPoint"":20103},{""optionType"":3,""value"":""63,1"",""guiderPoint"":20203},{""optionType"":3,""value"":""67,1"",""guiderPoint"":20201}]}"," Yetenek ağacını yükseltmeyi ve ekipman yapmayı öğrendiniz, daha ileri seviye malzemeler toplamayı deneyin:
Koyu Demir Cevheri alın.
Çöl Ağacı alın.
Buz Şapkası Mantarı alın.",0,"3,280",29,0,0, Gelişmiş Toplama Meydan Okuması,0,2,,28,,
"{""options"":[{""optionType"":4,""value"":""6,1"",""guiderPoint"":2101},{""optionType"":4,""value"":""7,1"",""guiderPoint"":3401},{""optionType"":4,""value"":""8,1"",""guiderPoint"":3501}]}","Son istihbarata dayanarak:
Metal Mutt - Yüksek saldırı gücüne sahiptir. Üzerine yeterli hasar vermek saldırı isteğini azaltır.
Kaktüs Savaşçıları - Yüksek savunmaya sahiptir, ağır saldırılarla savunmasını kırabilirsiniz.
Kabak Canavarları - Uzaktan yeteneklere sahiptir, Ezmek kullanarak uzaktan yeteneklerini kullanamaz hale getirebilirsiniz.",0,"2,280",30,0,40, Onlara Ders Ver,0,2,,217,,
"{""options"":[{""optionType"":15,""value"":""95,1"",""guiderPoint"":0},{""optionType"":3,""value"":""40,1"",""guiderPoint"":0}]}"," Savaş Yapma arayüzünde Taş Kılıç yapmayı deneyin, daha güçlü silahlar savaşta daha rahat hissetmenizi sağlar.
Bunun için yetenek ağacında Taş Kılıç reçetesini açmanız gerekiyor.",0,"2,280",32,0,30, Taş Kılıç Yapımı,0,2,,30,,
"{""options"":[{""optionType"":4,""value"":""10,1"",""guiderPoint"":20103},{""optionType"":4,""value"":""9,1"",""guiderPoint"":20203},{""optionType"":4,""value"":""11,1"",""guiderPoint"":20102}]}"," Yetenek ağacını yükseltmeyi ve ekipman yapmayı öğrendiniz, daha güçlü canavarları yenmeyi deneyin:
Bir Vızıldayan Arkadaş öldürün.
Bir Maden Kedisi öldürün.
Bir Yapraklı Gizleyici öldürün.",0,"2,280",33,0,0, Gelişmiş Savaş Meydan Okuması,0,2,,32,,
"{""options"":[{""optionType"":15,""value"":""13,1"",""guiderPoint"":0},{""optionType"":15,""value"":""254,1"",""guiderPoint"":0}]}", Yetenek ağacınızı açın ve tarım ağacına geçin. Sağ taraftaki Yakalama yeteneği düğümünü yükseltin.,0,"1,261",34,0,35, Yakalama Yeteneğini Ustalaştır,0,2,,217,,
"{""options"":[{""optionType"":3,""value"":""178,1"",""guiderPoint"":0},{""optionType"":3,""value"":""177,1"",""guiderPoint"":0}]}", Boş,0,"1,261",162,0,34, Üreme öğren ,0,2,,34,,
"{""options"":[{""optionType"":15,""value"":""78,1"",""guiderPoint"":0},{""optionType"":3,""value"":""80,1"",""guiderPoint"":0}]}"," Tarım yetenek ağacının ilk sütun düğümünü yükselterek reçeteleri açın.
Terrance'tan bir çapa yapın.",0,"1,261",35,0,0, Demir Çapa Yapımı,0,2,,162,,
"{""options"":[{""optionType"":2,""value"":""150,1"",""guiderPoint"":3601},{""optionType"":2,""value"":""149,1"",""guiderPoint"":3601},{""optionType"":2,""value"":""151,1"",""guiderPoint"":3601}]}"," Yetenek ağacını yükseltmeyi ve ekipman yapmayı öğrendiniz, daha ileri seviye tohumlar ekmeyi deneyin:
Pamuk tohumları ekleyin.
Sürahi Bitkisi tohumları ekleyin.
Dayanıklılık Meyvesi tohumları ekleyin.",0,"1,261",36,0,0, Gelişmiş Tarım Meydan Okuması,0,2,,35,,
"{""options"":[{""optionType"":3,""value"":""30,1"",""guiderPoint"":0}]}", Borsaya gidin ve bir şeyler satın alın.,0,"1,117;2,117;3,117",37,0,0, İşlem 1,0,2,,"33,29,36",,
," Onları avlayın ve bazı eşyalar getirin.
",0,"2,84",38,1,138, Günlük-Lv1-Savaş,0,,,,"{""options"":[{""optionType"":4,""value"":""6,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""8,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""7,2,100"",""guiderPoint"":0}]}",
," Onları avlayın ve bazı eşyalar getirin.
",0,"2,118",39,1,139, Günlük-Lv2-Savaş,0,,,,"{""options"":[{""optionType"":4,""value"":""9,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""10,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""11,2,100"",""guiderPoint"":0}]}",
," Onları avlayın ve bazı eşyalar getirin.
",0,"2,168",40,1,140, Günlük-Lv3-Savaş,0,,,,"{""options"":[{""optionType"":4,""value"":""12,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""13,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""14,2,100"",""guiderPoint"":0}]}",
," Bana bunları verin.
",0,"2,84",41,1,138, Günlük-Lv1-Savaş,0,,,,"{""options"":[{""optionType"":4,""value"":""6,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""8,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""7,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""30,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""31,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""32,1,200"",""guiderPoint"":0}]}",
," Bana bunları verin.
",0,"2,118",42,1,139, Günlük-Lv2-Savaş,0,,,,"{""options"":[{""optionType"":4,""value"":""9,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""11,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""10,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""33,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""34,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""35,1,200"",""guiderPoint"":0}]}",
," Bana bunları verin.
",0,"2,168",43,1,140, Günlük-Lv3-Savaş,0,,,,"{""options"":[{""optionType"":4,""value"":""12,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""14,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""13,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""36,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""37,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""38,1,200"",""guiderPoint"":0}]}",
"{""options"":[{""optionType"":3,""value"":""30,1"",""guiderPoint"":0}]}", Borsaya gidin ve bir şeyler satın alın.,0,"1,117;2,117;3,117",44,0,0, İşlem 2,0,2,,37,,
"{""options"":[{""optionType"":1,""value"":""833,1"",""guiderPoint"":30107}]}"," Terrance muhtemelen kasabada, hadi onu bulalım ve ona tel örgü getirelim.",0,"1,261",45,0,17, Çiftçi Terrance,0,2,,217,,
"{""options"":[{""optionType"":3,""value"":""178,1"",""guiderPoint"":0}]}",Boş,0,,46,0,0,Capture can dog and output ,0,2,,45,,
, Bana bunları ver.,0,"2,84",47,1,138, Günlük-Lv1-Savaş ,0,,,,"{""options"":[{""optionType"":1,""value"":""30,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""31,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""32,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"2,118",48,1,139, Günlük-Lv2-Savaş ,0,,,,"{""options"":[{""optionType"":1,""value"":""33,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""34,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""35,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"2,168",49,1,140, Günlük-Lv3-Savaş ,0,,,,"{""options"":[{""optionType"":1,""value"":""36,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""37,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""38,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"2,147",52,1,0, Savaş Deneyimi Görevi - Lv1 ,0,,,,"{""options"":[{""optionType"":1,""value"":""482,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,100"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"2,207",53,1,0, Savaş Deneyimi Görevi - Lv2 ,0,,,,"{""options"":[{""optionType"":1,""value"":""483,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"2,294",54,1,0, Savaş Deneyimi Görevi - Lv3 ,0,,,,"{""options"":[{""optionType"":1,""value"":""484,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,200"",""guiderPoint"":0}]}",
, Çiftlik işi.,0,"1,84",55,1,147, Günlük-Lv1-Tarım ,0,,,,"{""options"":[{""optionType"":2,""value"":""146,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""147,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""148,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""146,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""147,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""148,2,200"",""guiderPoint"":0}]}",
, Çiftlik işi ve teslim et.,0,"1,84",56,1,147, Günlük-Lv1-Tarım ,0,,,,"{""options"":[{""optionType"":2,""value"":""146,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""147,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""148,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""146,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""147,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""148,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"1,84",57,1,147, Günlük-Lv1-Tarım ,0,,,,"{""options"":[{""optionType"":2,""value"":""146,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""147,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""148,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""146,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""147,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""148,2,200"",""guiderPoint"":0}]}",
, Çiftlik işi.,0,"1,118",58,1,148, Günlük-Lv2-Tarım ,0,,,,"{""options"":[{""optionType"":2,""value"":""149,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""150,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""151,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""149,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""150,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""151,2,200"",""guiderPoint"":0}]}",
, Çiftlik işi ve teslim et.,0,"1,118",59,1,148, Günlük-Lv2-Tarım ,0,,,,"{""options"":[{""optionType"":2,""value"":""149,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""150,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""151,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""149,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""150,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""151,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"1,118",60,1,148, Günlük-Lv2-Tarım ,0,,,,"{""options"":[{""optionType"":2,""value"":""149,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""150,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""151,1,200"",""guiderPoint"":0},{""optionType"":2,""value"":""149,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""150,2,200"",""guiderPoint"":0},{""optionType"":2,""value"":""151,2,200"",""guiderPoint"":0}]}",
, Çiftlik işi.,0,"1,168",61,1,149, Günlük-Lv3-Tarım ,0,,,,"{""options"":[{""optionType"":1,""value"":""78,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""76,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""77,2,200"",""guiderPoint"":0}]}",
, Çiftlik işi ve teslim et.,0,"1,168",62,1,149, Günlük-Lv3-Tarım ,0,,,,"{""options"":[{""optionType"":1,""value"":""78,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""76,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""77,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""78,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""76,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""77,1,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"1,168",63,1,149, Günlük-Lv3-Tarım ,0,,,,"{""options"":[{""optionType"":1,""value"":""78,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""76,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""77,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"1,147",64,1,0, Tarım Deneyimi Görevi - Lv1 ,0,,,,"{""options"":[{""optionType"":1,""value"":""482,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"1,207",65,1,0, Tarım Deneyimi Görevi - Lv2 ,0,,,,"{""options"":[{""optionType"":1,""value"":""483,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"1,294",66,1,0, Tarım Deneyimi Görevi - Lv3 ,0,,,,"{""options"":[{""optionType"":1,""value"":""484,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,200"",""guiderPoint"":0}]}",
, Toplama işi.,0,"3,84",67,1,129, Günlük-Lv1-Toplama ,0,,,,"{""options"":[{""optionType"":3,""value"":""58,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""58,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""62,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""62,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""66,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""66,2,200"",""guiderPoint"":0}]}",
, Toplama işi ve teslim et.,0,"3,84",68,1,129, Günlük-Lv1-Toplama ,0,,,,"{""options"":[{""optionType"":1,""value"":""58,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""58,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""62,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""62,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""66,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""66,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"3,84",69,1,129, Günlük-Lv1-Toplama ,0,,,,"{""options"":[{""optionType"":3,""value"":""58,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""58,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""62,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""62,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""66,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""66,2,200"",""guiderPoint"":0}]}",
, Toplama işi.,0,"3,118",70,1,130, Günlük-Lv2-Toplama ,0,,,,"{""options"":[{""optionType"":3,""value"":""59,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""59,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""63,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""63,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""67,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""67,2,200"",""guiderPoint"":0}]}",
, Toplama işi ve teslim et.,0,"3,118",71,1,130, Günlük-Lv2-Toplama ,0,,,,"{""options"":[{""optionType"":1,""value"":""59,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""59,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""63,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""63,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""67,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""67,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"3,118",72,1,130, Günlük-Lv2-Toplama ,0,,,,"{""options"":[{""optionType"":3,""value"":""59,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""59,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""63,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""63,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""67,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""67,2,200"",""guiderPoint"":0}]}",
, Toplama işi.,0,"3,168",73,1,131, Günlük-Lv3-Toplama ,0,,,,"{""options"":[{""optionType"":3,""value"":""68,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""68,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""64,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""64,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""60,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""60,2,200"",""guiderPoint"":0}]}",
, Toplama işi ve teslim et.,0,"3,168",74,1,131, Günlük-Lv3-Toplama ,0,,,,"{""options"":[{""optionType"":1,""value"":""68,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""68,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""64,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""64,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""60,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""60,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"3,168",75,1,131, Günlük-Lv3-Toplama ,0,,,,"{""options"":[{""optionType"":3,""value"":""68,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""68,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""64,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""64,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""60,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""60,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"3,147",76,1,0, Toplama Deneyimi Görevi - lv1 ,0,,,,"{""options"":[{""optionType"":1,""value"":""482,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""482,2,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"3,207",77,1,0, Toplama Deneyimi Görevi - lv2 ,0,,,,"{""options"":[{""optionType"":1,""value"":""483,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""483,1,200"",""guiderPoint"":0}]}",
, Bana bunları ver.,0,"3,294",78,1,0, Toplama Deneyimi Görevi - lv3 ,0,,,,"{""options"":[{""optionType"":1,""value"":""484,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""484,2,200"",""guiderPoint"":0}]}",
"{""options"":[{""optionType"":4,""value"":""6,10"",""guiderPoint"":2101}]}"," 10 Metal Köpek öldür. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,314",80,0,0, 10 Metal Köpek Öldür ,0,2,,217,,
