classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
1,Làm phân bón tăng tốc Lv 0,2,recipe-icon-92,92,1,"65,1", Cấp 0 Công thức Phân Bón Tăng Tốc ,"128,1,1,10000",3,0,40900092,1,10,-,1,0,4,0,0
1,Làm phân bón tăng năng suất Lv 0,2,recipe-icon-93,93,1,"61,1", Cấp 0 Công thức Phân Bón Tăng Năng Suất ,"129,1,1,10000",3,0,40900093,1,10,-,1,0,4,0,0
1,Làm phân bón ẩm Lv 0,2,recipe-icon-94,94,1,"69,1", Cấp 0 Công thức Phân Bón Ẩm ,"130,1,1,10000",3,0,40900094,1,10,-,1,0,4,0,0
1,Làm thuốc chữa bệnh cấp 0 ít hơn,2,recipe-icon-95,95,1,"66,5;32,5", Cấp 0 Công thức Thuốc Chữa Bệnh Thứ Cấp ,"134,1,1,5031;135,1,1,993;136,1,1,993;137,1,1,993;139,1,1,993;138,1,1,993",3,0,50900095,1,10,-,3,0,4,0,0
2,Làm thuốc chữa bệnh cấp 1,2,recipe-icon-96,96,2,"67,2;75,2;35,2", Cấp 1 Công thức Thuốc Chữa Bệnh ,"140,1,1,5031;142,1,1,993;141,1,1,993;143,1,1,993;145,1,1,993;144,1,1,993",3,0,50800096,1,10,-,3,0,4,0,0
2,Làm phân bón ẩm cao cấp Lv 0,2,recipe-icon-101,101,2,"69,2;35,2", Cấp 0 Công thức Phân Bón Ẩm Kết Tinh ,"133,1,1,10000",3,0,40800101,1,10,-,1,0,4,0,0
2,Làm phân bón tăng năng suất nâng cao Lv 0,2,recipe-icon-102,102,2,"61,2;35,2", Cấp 0 Công thức Phân Bón Tăng Năng Suất Kết Tinh ,"132,1,1,10000",3,0,40800102,1,10,-,1,0,4,0,0
2,Làm phân bón tăng tốc nâng cao Lv 0,2,recipe-icon-103,103,2,"65,2;35,2", Cấp 0 Công thức Phân Bón Tăng Tốc Kết Tinh ,"131,1,1,10000",3,0,40800103,1,10,-,1,0,4,0,0
1,Làm bùa hộ mệnh cấp 0,2,recipe-icon-104,104,1,"32,20;71,40;58,40;62,40;66,40", Cấp 0 Công thức Bùa ,",1,1,4736;,2,1,3157;,3,1,2105",,0,50900104,1,10,-,0,0,4,0,20000
1,Làm bùa hộ mệnh cấp 0,2,recipe-icon-106,106,1,"38,20;77,40;60,40;64,40;68,40", Cấp 0 Công thức Bùa ,",2,1,4426;,3,1,2950;,4,1,1967;,5,1,655",,0,50900106,1,10,-,0,0,4,0,40000
1,Làm nón nông nghiệp cấp 1,2,recipe-icon-108,108,1,"207,2", Cấp 1 Công thức Mũ Cỏ Ba Lá May Mắn ,"98,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900108,1,10,-,1,0,4,0,0
2,Làm nón nông nghiệp cấp 2,2,recipe-icon-109,109,2,"216,2;208,2", Cấp 1 Công thức Mũ Bông May Mắn ,"99,1,1,9310;267,5,1,344;272,5,1,344",1,0,50800109,1,10,-,1,0,4,0,0
3,Mũ nông nghiệp thủ công Lv 3,2,recipe-icon-110,110,3,"217,2;209,2", Cấp 3 Công thức Mũ Cứng May Mắn ,"100,1,1,5744;100,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700110,1,10,-,1,0,4,0,0
1,Mũ tập hợp thủ công Lv 1,2,recipe-icon-111,111,1,"216,2", Cấp 1 Công thức Mũ Sưu Tập ,"116,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900111,1,10,-,3,0,4,0,0
2,Mũ thu thập thủ công Lv 2,2,recipe-icon-112,112,2,"210,1;213,1;217,2", Cấp 2 Công thức Mũ Sưu Tập ,"117,1,1,9310;267,5,1,344;272,5,1,344",1,0,50800112,1,10,-,3,0,4,0,0
3,Làm mũ tập hợp cấp 3,2,recipe-icon-113,113,3,"211,1;214,1;218,2", Cấp 3 Công thức Mũ Sưu Tập ,"118,1,1,5744;118,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700113,1,10,-,3,0,4,0,0
1,Làm hạt tre Lv 1,2,recipe-icon-123,123,1,"70,1", Cấp 1 Công thức Hạt Tre ,"146,1,1,8350;150,1,1,1649",3,0,50900123,1,10,-,1,0,4,0,0
1,Làm hạt giống cỏ ba lá cấp 1,2,recipe-icon-124,124,1,"71,1", Cấp 1 Công thức Hạt Cỏ Ba Lá ,"147,1,1,8350;149,1,1,1649",3,0,50900124,1,10,-,1,0,4,0,0
1,Làm hạt giống cà rốt cấp 1,2,recipe-icon-125,125,1,"72,1", Cấp 1 Công thức Hạt Cà Rốt ,"148,1,1,8350;151,1,1,1649",3,0,50900125,1,10,-,1,0,4,0,0
2,Làm Hạt Nepenthes Cấp 2,2,recipe-icon-126,126,2,"73,1", Cấp 2 Công thức Hạt Cây Bắp Cạn ,"149,1,1,8350;154,1,1,1649",3,0,50800126,1,10,-,1,0,4,0,0
2,Làm hạt bông Lv 2,2,recipe-icon-127,127,2,"74,1", Cấp 2 Công thức Hạt Bông ,"150,1,1,8350;152,1,1,1649",3,0,50800127,1,10,-,1,0,4,0,0
2,Làm hạt giống xương rồng Lv 2,2,recipe-icon-128,128,2,"75,1", Cấp 2 Công thức Hạt Xương Rồng ,"151,1,1,8350;153,1,1,1649",3,0,50800128,1,10,-,1,0,4,0,0
3,Làm Hạt Ớt Nóng Cấp 3,2,recipe-icon-129,129,3,"76,1", Cấp 3 Công thức Hạt Ớt Cay ,"152,1,1,8350;413,1,1,1649",3,0,50700129,1,10,-,1,0,4,0,0
3,Làm hạt giống quả cứng cấp 3,2,recipe-icon-130,130,3,"77,1", Cấp 3 Công thức Hạt Quả Cứng ,"153,1,1,8350;414,1,1,1649",3,0,50700130,1,10,-,1,0,4,0,0
3,Làm hạt giống nấm ma thuật xanh cấp 3,2,recipe-icon-131,131,3,"78,1", Cấp 3 Công thức Hạt Nấm Ma Xanh ,"154,1,1,8350;415,1,1,1649",3,0,50700131,1,10,-,1,0,4,0,0
3,Làm thuốc chữa bệnh bằng pha lê cấp 2,2,recipe-icon-132,132,3,"68,2;78,2;38,2", Cấp 2 Công thức Thuốc Chữa Bệnh Kết Tinh ,"191,1,1,5031;192,1,1,993;194,1,1,993;195,1,1,993;196,1,1,993;197,1,1,993",3,0,50700132,1,10,-,3,0,4,0,0
1,Tạo tiêu đề pha lê phân mảnh cấp 1,2,recipe-icon-133,133,1,"210,1;213,1", Cấp 1 Công thức Vòng Pha Lê ,"43,1,1,9310;241,5,1,344;262,5,1,344",1,0,50900133,1,10,-,2,0,4,0,0
2,Làm Mũ Mềm Da Pha Lê Lv 2,2,recipe-icon-134,134,2,"207,2;211,1;214,1", Cấp 2 Công thức Mũ Bảo Hiểm Da Pha Lê Mềm ,"44,1,1,9310;267,5,1,344;272,5,1,344",1,0,50800134,1,10,-,2,0,4,0,0
3,Làm mũ bảo hiểm pha lê cấp 3,2,recipe-icon-135,135,3,"208,2;212,1;215,1", Cấp 3 Công thức Mũ Bảo Hiểm Pha Lê ,"45,1,1,5744;45,2,1,3829;246,5,1,212;251,5,1,212",1,0,50700135,1,10,-,2,0,4,0,0
1,Chế tạo áo giáp Shard Crystal Vine cấp 1,2,recipe-icon-136,136,1,"210,1;213,1", Cấp 1 Công thức Áo Giáp Pha Lê Mảnh ,"46,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900136,1,10,-,2,0,4,0,0
2,Làm áo da pha lê Lv 2,2,recipe-icon-137,137,2,"207,2;211,1;214,1", Cấp 2 Công thức Áo Giáp Da Pha Lê Mềm ,"47,1,1,9310;268,5,1,344;273,5,1,344",1,0,50800137,1,10,-,2,0,4,0,0
3,Chế tạo áo giáp pha lê cấp 3,2,recipe-icon-138,138,3,"208,2;212,1;215,1", Cấp 3 Công thức Áo Giáp Pha Lê ,"48,1,1,5744;48,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700138,1,10,-,2,0,4,0,0
1,Làm váy cỏ pha lê cấp 1,2,recipe-icon-139,139,1,"210,1;213,1", Cấp 1 Công thức Váy Hula Pha Lê Mảnh ,"49,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900139,1,10,-,2,0,4,0,0
2,Làm quần da pha lê Lv 2,2,recipe-icon-140,140,2,"207,2;211,1;214,1", Cấp 2 Công thức Quần Da Pha Lê Mềm ,"50,1,1,9310;270,5,1,344;275,5,1,344",1,0,50800140,1,10,-,2,0,4,0,0
3,Chế tạo áo giáp chân pha lê cấp 3,2,recipe-icon-141,141,3,"208,2;212,1;215,1", Cấp 3 Công thức Quần Áo Giáp Pha Lê ,"51,1,1,5744;51,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700141,1,10,-,2,0,4,0,0
1,Làm dép rơm pha lê vỡ Lv 1,2,recipe-icon-142,142,1,"210,1;213,1", Cấp 1 Công thức Găng Tay Pha Lê Mảnh ,"55,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900142,1,10,-,2,0,4,0,0
2,Làm Giày Da Pha Lê Lv 2,2,recipe-icon-143,143,2,"207,2;211,1;214,1", Cấp 2 Công thức Găng Tay Da Pha Lê Mềm ,"56,1,1,9310;271,5,1,344;276,5,1,344",1,0,50800143,1,10,-,2,0,4,0,0
3,Làm Giày Pha Lê Cấp 3,2,recipe-icon-144,144,3,"208,2;212,1;215,1", Cấp 3 Công thức Găng Tay Găng Tay Pha Lê ,"57,1,1,5744;57,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700144,1,10,-,2,0,4,0,0
1,Làm vòng tay pha lê Shard cấp 1,2,recipe-icon-145,145,1,"210,1;213,1", Cấp 1 Công thức Giày Pha Lê Mảnh ,"52,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900145,1,10,-,2,0,4,0,0
2,Làm Găng Tay Da Pha Lê Lv 2,2,recipe-icon-146,146,2,"207,2;211,1;214,1", Cấp 2 Công thức Giày Da Pha Lê Mềm ,"53,1,1,9310;274,5,1,344;269,5,1,344",1,0,50800146,1,10,-,2,0,4,0,0
3,Làm găng tay pha lê cấp 3,2,recipe-icon-147,147,3,"208,2;212,1;215,1", Cấp 3 Công thức Giày Giày Pha Lê ,"54,1,1,5869;54,2,1,3913;253,5,1,217",1,0,50700147,1,10,-,2,0,4,0,0
1,Tạo tinh chất chiến đấu cấp 1,2,recipe-icon-149,149,1,"30,5;31,5;32,5", Cấp 1 Công thức Vòng Tay Pha Lê ,"216,1,1,10000",4,0,20900149,1,10,-,2,0,4,0,0
2,Tạo tinh chất chiến đấu cấp 2,2,recipe-icon-150,150,2,"33,5;35,5;34,5;216,2", Cấp 2 Công thức Găng Tay Da Pha Lê Mềm ,"217,1,1,10000",4,0,20800150,1,10,-,2,0,4,0,0
3,Tạo tinh chất chiến đấu cấp 3,2,recipe-icon-151,151,3,"36,5;37,5;38,5;217,2", Cấp 3 Công thức Găng Tay Găng Tay Pha Lê ,"218,1,1,10000",4,0,20700151,1,10,-,2,0,4,0,40
1,Làm Tinh chất trồng trọt nông nghiệp cấp 1,2,recipe-icon-152,152,1,"70,5;71,5;72,5", Cấp 1 Công thức Tinh Chất Chiến Đấu ,"210,1,1,10000",4,0,20900152,1,10,-,1,0,4,0,0
2,Làm tinh chất trồng trọt nông nghiệp cấp 2,2,recipe-icon-153,153,2,"74,5;73,5;75,5;210,2", Cấp 2 Công thức Tinh Chất Chiến Đấu ,"211,1,1,10000",4,0,20800153,1,10,-,1,0,4,0,0
3,Làm tinh chất trồng trọt nông nghiệp cấp 3,2,recipe-icon-154,154,3,"76,5;77,5;78,5;211,2", Cấp 3 Công thức Tinh Chất Chiến Đấu ,"212,1,1,10000",4,0,20700154,1,10,-,1,0,4,0,40
1,"Làm Tinh chất Nông nghiệp, Chăn nuôi Cấp 1",2,recipe-icon-155,155,1,"178,5;179,5;177,5", Cấp 1 Công thức Tinh Chất Trồng Trọt Nông Nghiệp ,"213,1,1,10000",4,0,20900155,1,10,-,1,0,4,0,0
2,Làm Tinh chất Nông nghiệp và Chăn nuôi Cấp 2,2,recipe-icon-156,156,2,"182,5;180,5;181,5;213,2", Cấp 2 Công thức Tinh Chất Trồng Trọt Nông Nghiệp ,"214,1,1,10000",4,0,20800156,1,10,-,1,0,4,0,0
3,Làm Tinh chất Nông nghiệp và Chăn nuôi Cấp 3,2,recipe-icon-157,157,3,"184,5;185,5;183,5;214,2", Cấp 3 Công thức Tinh Chất Trồng Trọt Nông Nghiệp ,"215,1,1,10000",4,0,20700157,1,10,-,1,0,4,0,40
1,Chế tạo Thu thập Tinh chất Lv 1,2,recipe-icon-158,158,1,"62,5;58,5;66,5", Cấp 1 Công thức Tinh Chất Chăn Nuôi Nông Nghiệp ,"207,1,1,10000",4,0,20900158,1,10,-,3,0,4,0,0
2,Chế tạo Thu thập Tinh chất Lv 2,2,recipe-icon-159,159,2,"63,5;67,5;59,5;207,2", Cấp 2 Công thức Tinh Chất Chăn Nuôi Nông Nghiệp ,"208,1,1,10000",4,0,20800159,1,10,-,3,0,4,0,0
3,Chế tạo Thu thập Tinh chất Lv 3,2,recipe-icon-160,160,3,"64,5;60,5;68,5;208,2", Cấp 3 Công thức Tinh Chất Chăn Nuôi Nông Nghiệp ,"209,1,1,10000",4,0,20700160,1,10,-,3,0,4,0,40
1,Làm nông sản cấp 1,2,recipe-icon-165,165,1,"207,2", Cấp 1 Công thức Áo Nông Nghiệp ,"101,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900165,1,10,-,1,0,4,0,0
1,Làm quần nông nghiệp cấp 1,2,recipe-icon-166,166,1,"207,2", Cấp 1 Công thức Quần Nông Nghiệp ,"104,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900166,1,10,-,1,0,4,0,0
1,Làm găng tay nông nghiệp cấp 1,2,recipe-icon-167,167,1,"207,2", Cấp 1 Công thức Găng Tay Nông Nghiệp ,"107,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900167,1,10,-,1,0,4,0,0
1,Làm giày nông nghiệp cấp 1,2,recipe-icon-168,168,1,"207,2", Cấp 1 Công thức Giày Nông Nghiệp ,"110,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900168,1,10,-,1,0,4,0,0
2,Làm nông nghiệp Lv 2 Top,2,recipe-icon-169,169,2,"216,2;208,2", Cấp 1 Công thức Áo Nông Nghiệp ,"102,1,1,9310;268,5,1,344;273,5,1,344",1,0,50800169,1,10,-,1,0,4,0,0
2,Làm quần nông nghiệp cấp 2,2,recipe-icon-170,170,2,"216,2;208,2", Cấp 2 Công thức Quần Nông Nghiệp ,"105,1,1,9310;270,5,1,344;275,5,1,344",1,0,50800170,1,10,-,1,0,4,0,0
2,Làm găng tay nông nghiệp cấp 2,2,recipe-icon-171,171,2,"216,2;208,2", Cấp 2 Công thức Găng Tay Nông Nghiệp ,"108,1,1,9310;274,5,1,344;269,5,1,344",1,0,50800171,1,10,-,1,0,4,0,0
2,Giày nông nghiệp thủ công Lv 2,2,recipe-icon-172,172,2,"216,2;208,2", Cấp 2 Công thức Giày Nông Nghiệp ,"111,1,1,9310;271,5,1,344;276,5,1,344",1,0,50800172,1,10,-,1,0,4,0,0
3,Thủ công Lv 3 Nông nghiệp hàng đầu,2,recipe-icon-173,173,3,"217,2;209,2", Cấp 3 Công thức Áo Nông Nghiệp ,"103,1,1,5744;103,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700173,1,10,-,1,0,4,0,0
3,Quần nông nghiệp thủ công Lv 3,2,recipe-icon-174,174,3,"217,2;209,2", Cấp 3 Công thức Quần Nông Nghiệp ,"106,1,1,5744;106,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700174,1,10,-,1,0,4,0,0
3,Găng tay nông nghiệp Craft Lv 3,2,recipe-icon-175,175,3,"217,2;209,2", Cấp 3 Công thức Găng Tay Nông Nghiệp ,"109,2,1,3913;109,1,1,5869;253,5,1,217",1,0,50700175,1,10,-,1,0,4,0,0
3,Giày nông nghiệp thủ công Lv 3,2,recipe-icon-176,176,3,"217,2;209,2", Cấp 3 Công thức Giày Nông Nghiệp ,"112,1,1,5744;112,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700176,1,10,-,1,0,4,0,0
1,Chế Tạo Giày Thu Thập Lv 1,2,recipe-icon-177,177,1,"216,2", Cấp 1 Công thức Giày Sưu Tập ,"113,1,1,9310;245,5,1,344;266,5,1,344",1,0,50900177,1,10,-,3,0,4,0,0
1,Thủ công Lv 1 Thu thập hàng đầu,2,recipe-icon-178,178,1,"216,2", Cấp 1 Công thức Áo Sưu Tập ,"119,1,1,9310;242,5,1,344;263,5,1,344",1,0,50900178,1,10,-,3,0,4,0,0
1,Chế tạo quần tập hợp Lv 1,2,recipe-icon-179,179,1,"216,2", Cấp 1 Công thức Quần Sưu Tập ,"122,1,1,9310;265,5,1,344;244,5,1,344",1,0,50900179,1,10,-,3,0,4,0,0
1,Găng tay thu thập thủ công Lv 1,2,recipe-icon-180,180,1,"216,2", Cấp 1 Công thức Găng Tay Sưu Tập ,"125,1,1,9310;243,5,1,344;264,5,1,344",1,0,50900180,1,10,-,3,0,4,0,0
2,Chế tạo Giày Thu thập Lv 2,2,recipe-icon-181,181,2,"210,1;213,1;217,2", Cấp 2 Công thức Giày Sưu Tập ,"114,1,1,9310;271,5,1,344;276,5,1,344",1,0,50800181,1,10,-,3,0,4,0,0
2,Thủ công Lv 2 Thu thập hàng đầu,2,recipe-icon-182,182,2,"210,1;213,1;217,2", Cấp 2 Công thức Áo Sưu Tập ,"120,1,1,9310;268,5,1,344;273,5,1,344",1,0,50800182,1,10,-,3,0,4,0,0
2,Chế tạo Quần Thu thập Lv 2,2,recipe-icon-183,183,2,"210,1;213,1;217,2", Cấp 2 Công thức Quần Sưu Tập ,"123,1,1,9310;270,5,1,344;275,5,1,344",1,0,50800183,1,10,-,3,0,4,0,0
2,Găng tay thu thập thủ công Lv 2,2,recipe-icon-184,184,2,"210,1;213,1;217,2", Cấp 2 Công thức Găng Tay Sưu Tập ,"126,1,1,9310;274,5,1,344;269,5,1,344",1,0,50800184,1,10,-,3,0,4,0,0
3,Làm giày sưu tầm cấp 3,2,recipe-icon-185,185,3,"211,1;214,1;218,2", Cấp 3 Công thức Giày Sưu Tập ,"115,1,1,5744;115,2,1,3829;250,5,1,212;255,5,1,212",1,0,50700185,1,10,-,3,0,4,0,0
3,Lên đỉnh thu thập cấp 3,2,recipe-icon-186,186,3,"211,1;214,1;218,2", Cấp 3 Công thức Áo Sưu Tập ,"121,1,1,5744;121,2,1,3829;247,5,1,212;252,5,1,212",1,0,50700186,1,10,-,3,0,4,0,0
3,Làm quần sưu tập cấp 3,2,recipe-icon-187,187,3,"211,1;214,1;218,2", Cấp 3 Công thức Quần Sưu Tập ,"124,1,1,5744;124,2,1,3829;249,5,1,212;254,5,1,212",1,0,50700187,1,10,-,3,0,4,0,0
3,Làm găng tay thu thập cấp 3,2,recipe-icon-188,188,3,"211,1;214,1;218,2", Cấp 3 Công thức Găng Tay Sưu Tập ,"127,1,1,5869;127,2,1,3913;253,5,1,217",1,0,50700188,1,10,-,3,0,4,0,0
0,Chế Tạo Kiếm Gỗ Lv 0,2,recipe-icon-189,189,0,"842,2", Cấp 1 Công thức Tinh Chất Thu Thập ,"39,1,1,10000",1,0,11000189,1,6,-,2,1,1,0,0
0,Cuốc gỗ thủ công Lv 0,2,recipe-icon-190,190,0,"844,1;845,1", Cấp 2 Công thức Tinh Chất Thu Thập ,"79,1,1,10000",1,0,11000190,1,6,-,1,1,1,0,0
0,Bàn chải thủ công Lv 0,2,recipe-icon-191,191,0,"844,1;845,1", Cấp 3 Công thức Tinh Chất Thu Thập ,"95,1,1,10000",1,0,11000191,1,6,-,1,1,1,0,0
0,Tông đơ cắt tóc Craft Lv 0,2,recipe-icon-192,192,0,"844,1;845,1", Cấp 0 Công thức Kiếm Gỗ ,"96,1,1,10000",1,0,11000192,1,6,-,1,1,1,0,0
0,Máy vắt sữa thủ công Lv 0,2,recipe-icon-193,193,0,"844,1;845,1", Cấp 0 Công thức Cuốc Gỗ ,"97,1,1,10000",1,0,11000193,1,6,-,1,1,1,0,0
0,Chai nước bằng gỗ thủ công Lv 0,2,recipe-icon-194,194,0,"844,1;845,1", Cấp 0 Công thức Chải ,"83,1,1,10000",1,0,11000194,1,6,-,1,1,1,0,0
0,Rìu gỗ thủ công Lv 0,2,recipe-icon-195,195,0,"843,2", Cấp 0 Công thức Cắt Tóc ,"91,1,1,10000",1,0,11000195,1,6,-,3,1,1,0,0
0,Cuốc gỗ thủ công Lv 0,2,recipe-icon-196,196,0,"843,2", Cấp 0 Công thức Máy Vắt Sữa ,"87,1,1,10000",1,0,11000196,1,6,-,3,1,1,0,0
2,Làm phân bón tăng tốc trung cấp Lv 0,2,recipe-icon-197,197,2,"69,2;35,2", Cấp 0 Công thức Phân Bón Tăng Tốc Tốt Hơn ,"219,1,1,10000",3,0,40800197,1,10,-,1,0,4,0,0
2,Làm phân bón tăng năng suất trung cấp Lv 0,2,recipe-icon-198,198,2,"61,2;35,2", Cấp 0 Công thức Phân Bón Tăng Năng Suất Tốt Hơn ,"220,1,1,10000",3,0,40800198,1,10,-,1,0,4,0,0
2,Làm phân bón ẩm trung cấp Lv 0,2,recipe-icon-199,199,2,"65,2;35,2", Cấp 0 Công thức Phân Bón Ẩm Tốt Hơn ,"221,1,1,10000",3,0,40800199,1,10,-,1,0,4,0,0
1,Làm liềm đá Lv 1,2,recipe-icon-201,201,1,"216,2", Cấp 1 Công thức Liềm Đá ,"226,1,1,10000",1,0,10900201,1,10,-,3,0,4,0,0
2,Làm liềm đồng Lv 2,2,recipe-icon-203,203,2,"217,2;210,1;213,1", Cấp 2 Công thức Liềm Đồng ,"227,1,1,10000",1,0,10800203,1,10,-,3,0,4,0,0
3,Làm lưỡi hái sắt cấp 3,2,recipe-icon-204,204,3,"211,1;214,1;218,2", Cấp 3 Công thức Liềm Sắt ,"228,1,1,6000;228,2,1,4000",1,0,50700204,1,10,-,3,0,4,0,0
1,Làm thức ăn gia súc nhỏ cấp 0,2,recipe-icon-205,205,1,"482,1", Cấp 0 Công thức Ấm Đun Nước Gỗ ,"28,1,1,10000",3,0,40900205,1,10,-,1,0,4,0,0
2,Tạo nguồn cấp dữ liệu lớn cấp 0,2,recipe-icon-206,206,2,"483,1", Cấp 0 Công thức Rìu Gỗ ,"29,1,1,10000",3,0,40800206,1,10,-,1,0,4,0,0
0,Cung và mũi tên gỗ thủ công Lv 0,2,recipe-icon-207,207,0,"842,2", Cấp 0 Công thức Cuốc Gỗ ,"223,1,1,10000",1,0,11000207,1,6,-,2,1,1,0,0
0,Làm búa đá Lv 0,2,recipe-icon-208,208,0,"842,2", Cấp 0 Công thức Thức Ăn Nhỏ ,"222,1,1,10000",1,0,11000208,1,6,-,2,1,1,0,0
0,Trống,2,recipe-icon-212,212,0,"62,3", Cấp 0 Công thức Nguồn Cấp Dữ Liệu Lớn ,"232,1,1,10000",3,0,41000212,1,10,-,3,0,4,0,0
0,Trống,2,recipe-icon-213,213,0,"58,3", Cấp 0 Công thức Cung Gỗ ,"233,1,1,10000",3,0,41000213,1,10,-,3,0,4,0,0
0,Trống,2,recipe-icon-214,214,0,"66,3", Cấp 0 Công thức Búa Đá ,"234,1,1,10000",3,0,41000214,1,10,-,3,0,4,0,0
0,Trống,2,recipe-icon-215,215,0,"65,1;61,1;69,1", Cấp 0 Công thức Chai Nổ ,"235,1,3,10000",3,0,41000215,1,10,-,3,1,1,0,0
0,Trống,2,recipe-icon-216,216,0,"32,3;70,3", Cấp 0 Công thức Chai Choáng ,"236,1,1,10000",3,0,41000216,1,10,-,3,1,1,0,0
0,Trống,2,recipe-icon-217,217,0,"31,3;71,3", Cấp 0 Công thức Chai Giảm Tốc Độ ,"237,1,1,10000",3,0,41000217,1,10,-,3,1,1,0,0
0,Trống,2,recipe-icon-218,218,0,"30,3;72,3", Cấp 0 Công thức Chai Đốt ,"238,1,1,10000",3,0,41000218,1,10,-,3,1,1,0,0
