boothFees-int[][],canDropScene-int[],canMint-int,desc-string,destructible-bool,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"794,1",4,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Aumenta tu probabilidad de supervivencia en batallas.
-------
Estos zapatos están elaborados con un diseño único de piedra de cristal, agregando un toque de elegancia a cada paso. Las piedras brillantes incrustadas en los zapatos crean un efecto hipnotizante, haciendo que seas el centro de atención dondequiera que vayas. Deslízate en estos zapatos exquisitos y siente el encanto que aportan a tu atuendo.
",0,0,item-icon-57,57,Zapatos de piedra de cristal de nivel 3,1440,"1,2,3",279,1,0,2,999,0,1,3,1
"792,1","1,3,4",1,"Alguien vio una vez este material junto al mar.
Se puede utilizar para fabricar equipos o objetos.
-------
Esta piedra es de primera calidad y se puede utilizar para recolectar materiales en bruto como árboles.
",0,0,item-icon-58,58,Mineral de nivel 1,0,1,69,1,0,3,"1,0",1,4,1,1
"793,1","1,3,4",1,"Alguien vio una vez este material en el cañón.
Se puede utilizar para fabricar equipos o objetos.
-------
El mineral de hierro negro es un material en bruto secundario que se puede obtener mediante la minería. Tiene un color negro, una textura dura y contiene abundantes elementos de hierro.
",0,0,item-icon-59,59,Hierro oscuro de nivel 2,0,1,71,1,0,3,2,1,4,2,1
"794,1","1,3,4",1,"Alguien vio una vez este material en la montaña nevada.
Se puede utilizar para fabricar equipos o objetos.
-------
Este es un mineral de cristal rojo de tercer nivel que se puede recolectar en el bosque. Es un material en bruto importante que se puede utilizar para fabricar diversos equipos y objetos.
",0,0,item-icon-60,60,Mineral de cristal rojo de nivel 3,0,1,73,1,0,3,3,1,4,3,1
"792,1","1,3,4",1,"Alguien vio una vez este material junto al mar.
Se puede utilizar para fabricar equipos o objetos.
-------
La arcilla es un suelo altamente maleable que se utiliza comúnmente para hacer cerámica, ladrillos y otros materiales de construcción. Por lo general, tiene tonos de gris-marrón o rojo-marrón y tiene una textura fina con una alta concentración de materia orgánica y minerales. Al recolectar arcilla, es importante mantener el suelo húmedo para un mejor modelado y procesamiento.
",0,0,item-icon-61,61,Arcilla de nivel 1,0,1,,1,0,3,999,0,4,1,1
"792,1","1,3,4",1,"Alguien vio una vez este material junto al mar.
Se puede utilizar para fabricar equipos o objetos.
-------
Este tipo de madera se utiliza generalmente para hacer muebles simples o materiales de construcción. Su textura es relativamente suave, lo que facilita su procesamiento y tallado.",0,0,item-icon-62,62,Madera ordinaria de nivel 1,0,1,"49,51",1,0,3,"1,0",1,4,1,1
"793,1","1,3,4",1,"Alguien una vez vio este material en el desierto.
Se puede utilizar para fabricar equipos o objetos.
-------
Los árboles del desierto son un tipo de árbol que crece en el desierto. Por lo general, son de baja altura, con troncos gruesos y hojas verdes claras. Se pueden utilizar para recolectar materiales en bruto y son adecuados para fabricar algunos objetos especiales.
",0,0,item-icon-63,63,Madera de árbol del desierto de nivel 2,0,1,53,1,0,3,2,1,4,2,1
"794,1","1,3,4",1,"Alguien una vez vio este material en el Bosque Rojo.
Se puede utilizar para fabricar equipos o objetos.
-------
La madera oscura es un tipo premium de madera con texturas negras y una textura dura, adecuada para fabricar muebles y artesanías de alta gama. Solo se puede cosechar en puntos de recolección específicos, lo cual es difícil pero también muy rentable.
",0,0,item-icon-64,64,Madera oscura de nivel 3,0,1,55,1,0,3,3,1,4,3,1
"792,1","1,3,4",1,"Alguien una vez vio este material junto al mar.
Se puede utilizar para fabricar equipos o objetos.
-------
Esta resina es un líquido altamente viscoso que se puede utilizar para fabricar adhesivos, recubrimientos y selladores, entre otras cosas. Por lo general, se recolecta de los árboles y requiere herramientas especiales para su recolección.
",0,0,item-icon-65,65,Resina de nivel 1,0,1,,1,0,3,999,1,4,1,1
"792,1","1,3,4",1,"Alguien una vez vio este material junto al mar.
Se puede utilizar para fabricar equipos o objetos.
-------
Esta fibra vegetal es un material en bruto recolectado que generalmente se obtiene de los árboles. Se puede utilizar para fabricar una variedad de objetos diferentes, como cuerdas, telas y papel.
",0,0,item-icon-66,66,Fibra vegetal de nivel 1,0,1,31,1,0,3,"1,0",1,4,1,1
"793,1","1,3,4",1,"Alguien una vez vio este material en la Montaña de Nieve.
Se puede utilizar para fabricar equipos o objetos.
-------
Estos hongos crecen en las regiones polares frías y tienen un color azul claro. Tienen un sabor delicioso y son adecuados para cocinar.
",0,0,item-icon-67,67,Hongo congelado de nivel 2,0,1,33,1,0,3,2,1,4,2,1
"794,1","1,3,4",1,"Alguien una vez vio este material en el cañón.
Se puede utilizar para fabricar equipos o objetos.
-------
Una planta herbácea perenne que crece en la naturaleza, con una fuerte resistencia a la sequía. Sus hojas gruesas contienen agua y nutrientes abundantes, lo que la convierte en una materia prima importante para fabricar bebidas alcohólicas y medicinas.
",0,0,item-icon-68,68,Maguey de nivel 3,0,1,35,1,0,3,3,1,4,3,1
"792,1","1,3,4",1,"Alguien una vez vio este material junto al mar.
Se puede utilizar para fabricar equipos o objetos.
-------
Esta telaraña es de nivel 1 y se puede recolectar en el bosque. Es un material en bruto que se puede utilizar para fabricar diversos objetos.
",0,0,item-icon-69,69,Telaraña de nivel 1,0,1,,1,0,3,999,0,4,1,1
"792,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este tipo de bambú es un producto agrícola y una planta utilizada para fabricar diversos materiales agrícolas. Es muy común en la agricultura y puede crecer muy rápido.
",0,0,item-icon-70,70,Bambú de nivel 1,0,1,87,1,0,1,"1,0",1,4,1,1
"792,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este artículo es un material en bruto producido en la agricultura, generalmente se puede cosechar en el nivel 1. Su forma se asemeja a tres hojas, por lo que se le llama trébol. Se puede utilizar para fabricar muchos objetos diferentes y es un recurso muy útil.
",0,0,item-icon-71,71,Trébol de nivel 1,0,1,88,1,0,1,"1,0",1,4,1,1
"792,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Esta zanahoria es un producto agrícola de nivel 1 que se puede obtener en el campo agrícola. Es una materia prima importante.
",0,0,item-icon-72,72,Zanahoria de nivel 1,0,1,89,1,0,1,"1,0",1,4,1,1
"793,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Las plantas carnívoras son un tipo único de planta que puede atraer y capturar insectos como fuente de alimento. Se consideran uno de los productos agrícolas y se pueden utilizar como materia prima en el campo agrícola.
",0,0,item-icon-73,73,Planta carnívora de nivel 2,0,1,90,1,0,1,2,1,4,2,1
"793,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este algodón es de segunda calidad y es adecuado para fabricar textiles.
",0,0,item-icon-74,74,Algodón de nivel 2,0,1,91,1,0,1,2,1,4,2,1
"793,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este fruto de la paciencia es un material en bruto producido en la agricultura, que se puede plantar en una granja de nivel 2 y produce de 2 a 3 frutas cada vez. Tiene las características de una gran durabilidad y un largo tiempo de conservación, y es un material importante para fabricar diversos alimentos y medicinas.
",0,0,item-icon-75,75,Fruta de resistencia de nivel 2,0,1,92,1,0,1,2,1,4,2,1
"794,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este chile picante es de nivel 3 y extremadamente picante, adecuado para aquellos a quienes les gusta la comida picante. Se produce mediante la agricultura y se puede cultivar en campos. Como materia prima agrícola, se puede utilizar para fabricar diversos productos de chile, como salsa de chile y aceite de chile.
",0,0,item-icon-76,76,Pimiento picante de nivel 3,0,1,93,1,0,1,3,1,4,3,1
"794,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este fruto duro es un material agrícola de alto rendimiento que se puede utilizar para fabricar diversos alimentos y medicinas. Tiene una textura dura y componentes nutricionales ricos, lo que lo convierte en una parte indispensable de la producción agrícola.
",0,0,item-icon-77,77,Fruta dura de nivel 3,0,1,94,1,0,1,3,1,4,3,1
"794,1","1,3,4",1,"Puedes obtener este tipo de material mediante la siembra.
Se puede utilizar para fabricar equipos o objetos.
-------
Este hongo azul es una especie de hongo premium que generalmente se produce en el sector agrícola. Es un material en bruto de gran valor que se puede utilizar para fabricar medicamentos y alimentos gourmet.
",0,0,item-icon-78,78,Seta azul de nivel 3,0,1,95,1,0,1,3,1,4,3,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
Esta es una herramienta para la agricultura que puede ayudarte a arar el suelo y eliminar las malas hierbas fácilmente. Es adecuada para principiantes.
",1,0,item-icon-79,79,Azada de madera de nivel 0,1440,1,180,0,0,1,999,0,1,0,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
La Azada de Hierro es una herramienta de agricultura duradera hecha de hierro resistente. Es esencial para arar el suelo y cultivar cultivos de manera eficiente en el juego.
",0,0,item-icon-80,80,Azada de hierro de nivel 1,1440,1,187,1,0,1,999,0,1,1,1
"793,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
Esta azada puede ayudar a los agricultores a cultivar la tierra más fácilmente, pero al mismo tiempo también trae algunas maldiciones misteriosas.
",0,0,item-icon-81,81,Azada maldita de nivel 2,1440,"1,2",190,1,0,1,999,0,1,2,1
"794,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
La Azada Bendita es una herramienta poderosa que mejora la eficiencia agrícola y aumenta los rendimientos de los cultivos. Irradia un aura divina, infundiendo cada golpe con bendiciones que promueven un crecimiento saludable y cosechas abundantes. Con esta azada encantada en mano, los jugadores pueden cultivar su tierra con facilidad y experimentar la alegría de cosechar las recompensas de su arduo trabajo.
",0,0,item-icon-82,82,Azada bendita de nivel 3,1440,"1,2,3",198,1,0,1,999,0,1,3,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
Esta tetera de madera es un equipo adecuado para uso agrícola, que se puede utilizar para contener agua limpia o agua de riego.
",0,0,item-icon-83,83,Caldera de madera de nivel 0,1440,1,181,0,0,1,999,0,1,0,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
Un utensilio de cocina resistente y confiable hecho de hierro duradero. Se calienta rápidamente y de manera uniforme, lo que permite una cocción eficiente. Su mango ergonómico garantiza un agarre cómodo al verter.
",0,0,item-icon-84,84,Caldera de hierro de nivel 1,1440,1,188,1,0,1,999,0,1,1,1
"793,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
Una tetera misteriosa que trae desgracia a aquellos que la poseen, causando caos y desesperación. Su aura oscura emana una presencia espeluznante, tentando al destino con cada infusión. Ten cuidado, ya que su poder maldito puede convertir incluso a los más afortunados en víctimas de su propia perdición.
",0,0,item-icon-85,85,Caldera maldita de nivel 2,1440,"1,2",191,1,0,1,999,0,1,2,1
"794,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Desbloquea productos agrícolas de nivel superior.
-------
Un artefacto sagrado que trae bendiciones y buena fortuna a su dueño, mejorando su suerte y otorgándole oportunidades inesperadas. Se dice que esta tetera mística irradia energía positiva, atrayendo prosperidad y felicidad dondequiera que vaya. Una posesión apreciada para aquellos que buscan un toque de intervención divina en sus vidas.
",0,0,item-icon-86,86,Caldera bendita de nivel 3,1440,"1,2,3",199,1,0,1,999,0,1,3,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Mejora tu eficiencia de recolección.
-------
Una herramienta resistente hecha de madera, perfecta para la minería y la recolección de recursos de manera eficiente. Su durabilidad garantiza que no se rompa fácilmente, lo que la convierte en una opción confiable para cualquier aventurero.
",1,0,item-icon-87,87,Pico de madera de nivel 0,1440,1,331,0,0,3,999,0,1,0,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis.
Cuando está equipado, puede mejorar los atributos. Mejora tu eficiencia de recolección.
-------
Una herramienta resistente hecha de hierro, perfecta para la minería y la excavación de recursos valiosos. Su filo afilado y su construcción duradera la convierten en un elemento esencial para cualquier aventurero. Con este pico en la mano, podrás excavar más profundo y descubrir tesoros ocultos.
",0,0,item-icon-88,88,Pico de hierro de nivel 1,1440,1,339,1,0,3,999,0,1,1,1
"793,1",0,1," Puedes obtener este objeto a través de la síntesis. Cuando está equipado, puede mejorar los atributos. Mejora tu eficiencia de recolección.
-------
Esta pico maldito puede ayudarte a recolectar árboles y minerales más rápido. Es un equipo de nivel 2 con habilidades de recolección poderosas.
",0,0,item-icon-89,89,Pico maldito de nivel 2,1440,"1,2",341,1,0,3,999,0,1,2,1
"794,1",0,1," Puedes obtener este objeto a través de la síntesis. Cuando está equipado, puede mejorar los atributos. Mejora tu eficiencia de recolección.
-------
El Pico Bendito, una herramienta sagrada otorgada con poder divino, corta sin esfuerzo las rocas más duras, dejando atrás un rastro de fragmentos brillantes. Su hoja encantada brilla con una luz radiante, guiando a los mineros hacia tesoros ocultos en lo profundo de la tierra. Con cada golpe, otorga bendiciones de fortuna y prosperidad, convirtiéndose en un compañero esencial para cualquier aventurero.
",0,0,item-icon-90,90,Pico bendito de nivel 3,1440,"1,2,3",349,1,0,3,999,0,1,3,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis. Cuando está equipado, puede mejorar los atributos. Mejora tu eficiencia de recolección.
-------
Este hacha es una herramienta de madera, adecuada para trabajos de recolección al aire libre. Es un tipo de equipo que puede ayudarte a completar tareas de recolección de manera más eficiente.
",1,0,item-icon-91,91,Hacha de madera de nivel 0,1440,1,330,0,0,3,999,0,1,0,1
"792,1",0,1," Puedes obtener este objeto a través de la síntesis. Cuando está equipado, puede mejorar los atributos. Mejora tu eficiencia de recolección.
-------
Este hacha de hierro se puede usar para talar árboles y es una herramienta esencial para recolectar madera. También se puede usar como equipo para aumentar la efectividad en combate.
",0,0,item-icon-92,92,Hacha de hierro de nivel 1,1440,1,338,1,0,3,999,0,1,1,1
