IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,0,0,"15,17,416",,350,25,0,1,0,1,0,0,0,0,normal_gaozi,Skill_mine,ranged_RPG_attack4_audio,30,500,1,-1,Realiza una excavación con guadaña individual en un ataque normal contra un enemigo. ,,2,0,Hacha única,"4,300,150,27000,0",CameraShakeGrade_1,1,0,1,"7,8",1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,"15,17,417",,350,26,0,1,0,1,0,0,0,0,normal_futou,Skill_chop,ranged_RPG_attack3_audio,23,500,1,-1,Corta con un solo golpe de hacha como un ataque normal. ,,2,0,alimentación única,"4,300,150,27000,0",CameraShakeGrade_1,1,0,1,6,1000,,,skill_tree_hurt,,,,,,,,,,
1,0,1,0,0,"227,1","188,226",730,31,1,1,0,1,0,0,0,1,attack,,Dog_Attack,,1430,1,0,Enfréntate en un combate cuerpo a cuerpo canino feroz para proteger tu territorio. ,300,2,0,Señor calabaza cuerpo a cuerpo,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,
1,0,1,0,0,15,"216,189",700,32,1,1,0,1,0,0,0,1,attack,,SKill_Pumpkin_attkar_rush,,1333,1,0,Lucha contra el Diablo Calabaza usando combate cuerpo a cuerpo. ,400,2,0,Soldados de la fruta del dragón cuerpo a cuerpo,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,
1,0,1,0,0,15,"190,215",1100,33,1,1,0,1,0,0,0,1,attack,,Catus_Attack,,1660,1,0,Enfréntate al Guerrero Cactus en un feroz enfrentamiento cuerpo a cuerpo. ,450,2,0,Treant cuerpo a cuerpo,"4,300,300,9000,0",,1,0,1,,,,,,,,,,,,,,,
1,0,1,0,0,15,,1000,34,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,1000,Lucha contra el Poderoso Dríada con poderosos ataques cuerpo a cuerpo. ,,2,0,Rey Lobo cuerpo a cuerpo,"2,300,0",,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,1000,35,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,5000,No muestres miedo al enfrentarte al peligroso Rey Lobo de cerca. ,,2,0,Carga del Rey Lobo,"4,800,700,36000,0",CameraShakeGrade_2,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,300,36,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,10000,Realiza un poderoso ataque de carga como el Rey Lobo. ,,2,0,El rey lobo golpeó el suelo,"1,500,100,1,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,1000,37,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,20000,"Golpea el suelo, aturdiendo a los enemigos cercanos con la pura fuerza del lobo. ",,2,0,rugido del rey lobo,"4,800,700,36000,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29",28,0,38,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,30000,Desata un aterrador aullido para infundir miedo en tus enemigos. ,,2,0,Rey Lobo Yinyue,"2,750,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,0,0,0,29,28,1860,39,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,60000,Muestra la Danza de las Sombras del Rey Lobo para superar a los oponentes. ,1000,2,0,Sr. Calabaza Remoto,,CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,
1,0,1,0,0,15,,400,40,0,1,0,1,0,1,0,1,attack_far,,Skill_Pumpkin_atkar_Basic,,767,1,2000,Utiliza el ataque a distancia del Hombre Calabaza para mantener a los enemigos a distancia. ,2000,2,2,Habilidades de prueba del grupo de habilidades,"2,200,0",,1,1,1,,,,skill-icon-40,,0,top_down_bomb_1,1,,,,,,,
0,0,0,0,0,21,,1500,41,1,1,1,1,0,0,0,0,attack,,monsterattack,,2000,1,5000,Prueba y analiza la gama de habilidades disponibles de tu personaje. ,500,,0,prueba de habilidad pasiva,"2,750,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,42,0,1,0,1,0,0,0,0,,,,,100,1,-1,"Evalúa la eficiencia de las habilidades pasivas, utilizando una estrategia superior. ",,1,0,prueba de habilidad pasiva,,,1,0,,,,,,,,,,0,32,,,,,
0,0,0,0,0,,,0,43,0,1,0,1,0,0,0,0,,,,,100,1,-1,Evalúa el potencial de acumulación de varios buffs de personaje. ,,1,0,Prueba de capa de pulido,,,1,0,,,,,,,,,,0,33,,,,,
0,0,0,0,0,,,0,44,0,1,0,1,0,0,0,0,,,,,100,1,-1,Construye resistencia al mareo y evita posibles obstáculos en el combate. ,,2,0,prueba de vértigo,,,1,0,,,,34,,,,,,0,,,,,,
0,0,0,0,0,23,,0,45,0,1,0,1,0,0,0,0,attack,,,,0,1,1000,Examina y optimiza las habilidades relacionadas con la sangre en tu arsenal. ,1,2,0,Prueba de habilidades de sangrado,,,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,36,,150,46,0,1,0,1,0,0,0,0,skill_sword_attack1,skill_sword_attack1,knife01,14,670,1,-1,Eleva tus capacidades de sprint con una evaluación refinada de habilidades. ,45,2,0,Prueba de habilidades de sprint,"4,300,300,27000,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,"41,42",0,47,0,1,0,1,0,0,0,0,A-skill-chongci,,playerroll,,400,1,-1,Practica y mejora tus habilidades de sprint durante el juego. ,,2,0,Los ataques desarmados desencadenan ataques con espada pasiva,"1,200,500,100,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,48,0,1,0,1,0,0,0,0,,,,,0,1,-1,Realiza un ataque cuerpo a cuerpo que también puede activar habilidades pasivas relacionadas con la espada. ,,1,0,Prueba de habilidad individual continua,,,1,0,,,,,,,,,,,43,,,,,
0,0,0,0,0,,,180,49,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1,Desarrolla y perfecciona una serie de habilidades individuales en el conjunto de habilidades de tu personaje. ,,2,0,Pruebas continuas de habilidades grupales,"4,800,700,36000,0",,1,0,,,,44,,,,,,,,,,,,
0,0,0,0,0,,,180,50,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1,Perfecciona tus habilidades de trabajo en equipo y colaboración probando una secuencia de habilidades relacionadas con el grupo. ,,2,0,Baúl de batalla nivel 1,"4,800,700,36000,0",,1,0,,,,45,,,,,,,,,,,,
0,0,0,,0,,,,51,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 2,,,1,0,,,,,skill-icon-51,,,,,,46,,,,,
0,0,0,,0,,,,52,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 3,,,1,0,,,,,skill-icon-52,,,,,,47,,,,,
0,0,0,,0,,,,53,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 4,,,1,0,,,,,skill-icon-53,,,,,,48,,,,,
0,0,0,,0,,,,54,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 5,,,1,0,,,,,skill-icon-54,,,,,,49,,,,,
0,0,0,,0,,,,55,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 6,,,1,0,,,,,skill-icon-55,,,,,,50,,,,,
0,0,0,,0,,,,56,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 7,,,1,0,,,,,skill-icon-56,,,,,,51,,,,,
0,0,0,,0,,,,57,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 8,,,1,0,,,,,skill-icon-57,,,,,,52,,,,,
0,0,0,,0,,,,58,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Baúl de batalla nivel 9,,,1,0,,,,,skill-icon-58,,,,,,53,,,,,
0,0,0,,0,,,,59,0,1,0,1,0,0,0,0,,,,,,1,-1,Alcanza la maestría en combate y expande tus capacidades de batalla en varios niveles de experiencia. ,,1,0,Crítico de combate nivel 1,,,1,0,,,,,skill-icon-59,,,,,,54,,,,,
0,0,0,,0,,,,60,0,1,0,1,0,0,0,0,,,,,,1,-1,Mejora tu producción de daño con un golpe crítico de nivel 1 durante el combate. ,,1,0,Crítico de combate nivel 2,,,1,0,,,,,skill-icon-60,,,,,,55,,,,,
0,0,0,,0,,,,61,0,1,0,1,0,0,0,0,,,,,,1,-1,Utiliza un golpe crítico de nivel 2 aún más poderoso. ,,1,0,Crítico de combate nivel 3,,,1,0,,,,,skill-icon-61,,,,,,56,,,,,
0,0,0,,0,,,,62,0,1,0,1,0,0,0,0,,,,,,1,-1,Domina el arte de golpear con un golpe crítico de nivel 3 letal. ,,1,0,pisotear,,,1,0,,,,,skill-icon-62,,,,,,57,,,,,
0,0,0,0,0,"58,238",22,350,63,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling,Skill_trampling,,665,1,5000," Marear a los enemigos dentro de un rango determinado.
",0,2,0,[31] Pisoteo,"2,200,0",WarTrampling,1,0,1,,,,skill-icon-63,,,,,,,,,,,
0,0,0,0,0,"495,238,386,227","483,22",350,64,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling_3,Skill_trampling,,665,1,8000," Marear a los enemigos dentro de un rango determinado, incapaces de golpear durante la liberación de habilidades.
",0,2,0, [32] Pisoteo de Guerra,"2,300,0",WarTrampling,1,0,1,,,,skill-icon-64,,,,,,,,,,,
0,0,0,0,0,"457,445,388",22,550,65,0,1,0,1,0,0,0,0,A-chuisanlianji-2-NEW,Skill_Sweeping,Skill_Swepping,,1000,1,5000," Derrota a una gran área de enemigos frente a ti y causa mareo temporal.
",0,2,0, [33] Barrido,"4,300,300,27000,0",WarTrampling,1,0,1,,,,skill-icon-65,,,,,,,,,,,
0,0,0,,0,,,,66,0,1,0,1,0,0,0,0,,,,,,1,-1,"1% de probabilidad de cultivos dobles, mejora el equipo al nivel 1. ",,1,0,Lv 2 Agricultura y ganadería,,,1,0,,,,,skill-icon-66,,,,,,"240,242,245,249",,,,,
0,0,0,,0,,,,67,0,1,0,1,0,0,0,0,,,,,,1,-1,"2% de probabilidad de cultivos dobles, mejora el equipo al nivel 2. ",,1,0,Lv 3 Agricultura y ganadería,,,1,0,,,,,skill-icon-67,,,,,,"243,242,246,249",,,,,
0,0,0,,0,,,,68,0,1,0,1,0,0,0,0,,,,,,1,-1,"3% de probabilidad de cultivos dobles, cultivos de segundo nivel y equipo de nivel 3. ",,1,0,Lv 4 Agricultura y ganadería,,,1,0,,,,,skill-icon-68,,,,,,"244,242,247,249",,,,,
0,0,0,,0,,,,69,0,1,0,1,0,0,0,0,,,,,,1,-1,"4% de probabilidad de cultivos dobles, mejora el equipo al nivel 4. ",,1,0,Lv 5 Agricultura y ganadería,,,1,0,,,,,skill-icon-69,,,,,,"250,242,253,249",,,,,
0,0,0,,0,,,,70,0,1,0,1,0,0,0,0,,,,,,1,-1,"5% de probabilidad de cultivos dobles, mejora el equipo al nivel 5. ",,1,0,Lv 6 Agricultura y ganadería,,,1,0,,,,,skill-icon-70,,,,,,"251,242,254,249",,,,,
0,0,0,,0,,,,71,0,1,0,1,0,0,0,0,,,,,,1,-1,"6% de probabilidad de cultivos dobles, cultivos de tercer nivel y equipo de nivel 6. ",,1,0,Lv 7 Agricultura y ganadería,,,1,0,,,,,skill-icon-71,,,,,,"252,242,255,249",,,,,
0,0,0,,0,,,,72,0,1,0,1,0,0,0,0,,,,,,1,-1,"7% de probabilidad de cultivos dobles, mejora el equipo al nivel 7. ",,1,0,Lv 8 Agricultura y ganadería,,,1,0,,,,,skill-icon-72,,,,,,"242,249,271,274",,,,,
0,0,0,,0,,,,73,0,1,0,1,0,0,0,0,,,,,,1,-1,"8% de probabilidad de cultivos dobles, mejora el equipo al nivel 8. ",,1,0,Lv 9 Agricultura y ganadería,,,1,0,,,,,skill-icon-73,,,,,,"242,249,272,275",,,,,
0,0,0,,0,,,,74,0,1,0,1,0,0,0,0,,,,,,1,-1,"9% de probabilidad de cultivos dobles, cultivos de cuarto nivel y equipo de nivel 9. ",,1,0,Lv 1 Dominio de la azada,,,1,0,,,,,skill-icon-74,,,,,,"242,249,273,276",,,,,
0,0,0,,0,,,,75,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la velocidad de oscilación de la azada en un 10%. ,,1,0,Lv 2 Dominio de la azada,,,1,0,,,,,skill-icon-75,,,,,,72,,,,,
0,0,0,,0,,,,76,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la velocidad de oscilación de la azada en un 20%. ,,1,0,Lv 3 Dominio de la azada,,,1,0,,,,,skill-icon-76,,,,,,73,,,,,
0,0,0,,0,,,,77,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la velocidad de oscilación de la azada en un 30%. ,,1,0,Competencia en riego nivel 1,,,1,0,,,,,skill-icon-77,,,,,,74,,,,,
0,0,0,,0,,,,78,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,Aumenta la humedad del cultivo en un 5% con tu riego. ,,1,0,Competencia en riego nivel 2,,,1,0,,,,,skill-icon-78,,,,,,75,,,,,
0,0,0,,0,,,,79,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,El riego realizado por ti aumenta la humedad del cultivo en un 10%. ,,1,0,Nivel 3 de competencia en riego,,,1,0,,,,,skill-icon-79,,,,,,76,,,,,
0,0,0,,0,,,,80,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1,El riego realizado por ti aumenta la humedad del cultivo en un 15%. ,,1,0,Baúl de colección Lv 1,,,1,0,,,,,skill-icon-80,,,,,,77,,,,,
0,0,0,,0,,,,81,0,1,0,1,0,0,0,0,,,,,,1,-1,Duplica la probabilidad de obtener semillas de cultivo al cosechar. ,,1,0,Baúl de colección Lv 2,,,1,0,,,,,skill-icon-81,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,82,0,1,0,1,0,0,0,0,,,,,,1,-1,Duplica la probabilidad de obtener semillas de cultivo al cosechar. ,,1,0,Baúl de colección Lv 3,,,1,0,,,,,skill-icon-82,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,83,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, más eficiente en el nivel 2, mejora al nivel 3. ",,1,0,Baúl de colección lv 4,,,1,0,,,,,skill-icon-83,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,84,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, mejora el equipo al nivel 4. ",,1,0,Baúl de reunión Lv 5,,,1,0,,,,,skill-icon-84,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,85,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, mejora el equipo al nivel 5. ",,1,0,Baúl de reunión Lv 6,,,1,0,,,,,skill-icon-85,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,86,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, más eficiente en el nivel 3 de recolección, mejora el equipo al nivel 6. ",,1,0,Baúl de colección Lv 7,,,1,0,,,,,skill-icon-86,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,87,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, mejora el equipo al nivel 7. ",,1,0,Baúl de reunión Lv 8,,,1,0,,,,,skill-icon-87,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,88,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, mejora el equipo al nivel 8. ",,1,0,Baúl de colección Lv 9,,,1,0,,,,,skill-icon-88,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,89,0,1,0,1,0,0,0,0,,,,,,1,-1,"Duplica la probabilidad de obtener semillas de cultivo al cosechar, más eficiente en la recolección de nivel 4, mejora el equipo al nivel 9. ",,1,0,Dominio del hacha nivel 1,,,1,0,,,,,skill-icon-89,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,90,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la velocidad de oscilación del hacha en un 10%. ,,1,0,Dominio del hacha nivel 2,,,1,0,,,,,skill-icon-90,,,,,,90,,,,,
0,0,0,,0,,,,91,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la velocidad de oscilación del hacha en un 20%. ,,1,0,Dominio del hacha nivel 3,,,1,0,,,,,skill-icon-91,,,,,,91,,,,,
0,0,0,,0,,,,92,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la velocidad de oscilación del hacha en un 30%. ,,1,0,Habilidad de registro nivel 1,,,1,0,,,,,skill-icon-92,,,,,,92,,,,,
0,0,0,,0,,,,93,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la tasa de golpes críticos al cortar árboles en un 5%. ,,1,0,Habilidad de registro nivel 2,,,1,0,,,,,skill-icon-93,,,,,,93,,,,,
0,0,0,,0,,,,94,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la tasa de golpes críticos al cortar árboles en un 10%. ,,1,0,Habilidad de registro nivel 3,,,1,0,,,,,skill-icon-94,,,,,,94,,,,,
0,0,0,,0,,,,95,0,1,0,1,0,0,0,0,,,,,,1,-1,Aumenta la tasa de golpes críticos al cortar árboles en un 15%. ,,1,0,ataque de abeja,,,1,0,,,,,skill-icon-95,,,,,,95,,,,,
0,0,0,0,0,,,0,30,0,1,1,1,1,0,0,0,A-fumo-NEW,Skill_touch,A-fumo-NEW_audio,,0,1,-1,Utiliza el método de un solo toque para obtener resultados óptimos. ,,2,0,cuerpo a cuerpo de perro enlatado,,,1,0,,10,1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,29,0,1,1,1,1,0,0,0,A-jinai-NEW,Skill_milking,playerroll,,400,1,-1,Ordeña una vaca hábilmente con un solo apretón de mano. ,,2,0,acariciando en solitario,,,1,0,,12,1000,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,28,0,1,1,1,1,0,0,0,A-jianmao-NEW,Skill_cutting,A-jianmao-NEW_audio,,400,1,-1,Realiza un corte de pelo preciso y limpio con un solo movimiento. ,,2,0,ordeño único,,,1,0,,11,1000,,,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,280,27,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_feeding,playerroll,,400,1,-1,Alimenta a los animales individualmente según sus necesidades. ,,2,0,cizalla individual,"4,300,150,27000,0",,1,0,,9,,,,,,,,,,,,,,
1,0,0,,0,1,"191,217",667,96,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,0,Ataque de abeja. ,450,2,0,habilidades de siembra,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,0,0,,,200,97,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_seeding_2,A-bozhong-NEW_audio,,660,1,-1,Desarrolla tus habilidades de siembra para obtener mejores resultados en la plantación. ,,2,0,Riego grupal nivel 3,,,1,0,,2,,,skill-icon-97,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,200,98,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_fertilize_2,playerroll,,660,1,-1,Domina el arte de la fertilización para obtener cultivos más saludables. ,,2,0,fertilización con monómero,,,1,0,,4,,,skill-icon-98,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,99,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,Habilidad de riego a distancia. ,,2,0,habilidades de fertilización,"2,100,0",,1,0,1,3,700,,skill-icon-99,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,100,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,Habilidad de riego a distancia. ,,2,0,Lv 1 Cosechadora cuidadosa,"2,200,0",,1,0,1,3,800,,skill-icon-100,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,101,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000,Habilidad de riego a distancia. ,,2,0,Cosechadora cuidadosa Lv 2,"2,300,0",,1,0,1,3,900,,skill-icon-101,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,102,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,Habilidad de azadón recto. ,,2,0,Cosechadora cuidadosa Lv 3,"1,200,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,,skill-icon-102,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,103,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,Habilidad de azadón recto. ,,2,0,Lv 1 paso feliz,"1,400,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,,skill-icon-103,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,104,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000,Habilidad de azadón recto. ,,2,0,Lv 2 paso feliz,"1,600,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,,skill-icon-104,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,,105,0,1,0,1,0,0,0,0,,,,,,1,-1,5% de probabilidad de obtener semillas de cultivo al cosechar. ,,1,0,Lv 3 paso feliz,,,1,0,,,,,skill-icon-105,,,,,,96,,,,,
