id-int,name-string,pageIds-int[]
84,Artesanato,447
85,Reúna,"89,90"
86,Artesanato,448
87,Plantação,384
88,Plantação,385
89,Plantação,386
90,Plantação,387
91,Plantação,388
92,Plantação,389
93,Plantação,390
94,Plantação,391
95,Plantação,392
96,Plantação,393
97,Plantação,394
98,Plantação,395
99,Plantação,396
100,Plantação,397
101,Plantação,398
102,Plantação,399
103,Plantação,400
104,Plantação,401
105,Plantação,402
106,Plantação,403
107,Plantação,404
108,Plantação,405
109,Plantação,406
110,Plantação,407
111,Plantação,408
112,Plantação,409
113,Plantação,410
114,Animais,356
115,Animais,357
116,Animais,358
117,Animais,359
118,Animais,360
119,Animais,361
120,Animais,362
121,Animais,363
122,Animais,365
123,Animais,366
124,Animais,367
125,Animais,368
126,Animais,369
127,Animais,370
128,Animais,371
129,Animais,372
130,Animais,373
131,Animais,374
132,Animais,375
133,Animais,376
134,Animais,377
135,Animais,378
136,Animais,379
137,Animais,380
138,Animais,381
139,Animais,382
140,Animais,383
141,Artesanato,91
142,Artesanato,92
143,Artesanato,93
144,Artesanato,94
145,Artesanato,95
146,Artesanato,96
147,Artesanato,97
148,Artesanato,98
149,Artesanato,99
150,Artesanato,100
151,Artesanato,101
152,Artesanato,102
153,Artesanato,103
154,Artesanato,104
155,Artesanato,105
156,Artesanato,106
157,Artesanato,107
158,Artesanato,108
159,Artesanato,109
160,Artesanato,110
161,Artesanato,111
162,Artesanato,112
163,Artesanato,113
164,Artesanato,114
165,Artesanato,115
166,Artesanato,116
167,Artesanato,117
168,Artesanato,118
169,Artesanato,119
170,Artesanato,120
171,Artesanato,121
172,Artesanato,122
173,Artesanato,123
174,Artesanato,124
175,Artesanato,125
176,Artesanato,126
177,Artesanato,127
178,Artesanato,128
179,Artesanato,129
180,Artesanato,130
181,Artesanato,131
182,Artesanato,132
183,Artesanato,133
184,Artesanato,134
185,Artesanato,135
186,Artesanato,136
187,Artesanato,137
188,Artesanato,138
189,Artesanato,139
190,Artesanato,140
191,Artesanato,141
192,Artesanato,142
193,Artesanato,143
194,Artesanato,144
195,Artesanato,145
196,Artesanato,146
197,Artesanato,147
198,Artesanato,148
199,Artesanato,149
200,Artesanato,150
201,Artesanato,151
202,Artesanato,152
203,Artesanato,153
204,Artesanato,154
205,Artesanato,155
206,Artesanato,156
207,Artesanato,157
208,Artesanato,158
209,Artesanato,159
210,Artesanato,160
211,Artesanato,161
212,Artesanato,162
213,Artesanato,163
214,Artesanato,164
215,Artesanato,165
216,Artesanato,166
217,Artesanato,167
218,Artesanato,168
219,Artesanato,169
220,Artesanato,170
221,Artesanato,171
222,Artesanato,172
223,Artesanato,173
224,Artesanato,174
225,Artesanato,175
226,Artesanato,176
227,Artesanato,177
228,Artesanato,178
229,Artesanato,179
230,Artesanato,180
231,Artesanato,181
232,Artesanato,182
233,Artesanato,183
234,Artesanato,184
235,Artesanato,185
236,Artesanato,186
237,Artesanato,187
238,Artesanato,188
239,Artesanato,189
240,Artesanato,190
241,Artesanato,191
242,Artesanato,192
243,Artesanato,193
244,Artesanato,194
245,Artesanato,195
246,Artesanato,196
247,Artesanato,197
248,Artesanato,198
249,Artesanato,199
250,Artesanato,200
251,Artesanato,201
252,Artesanato,202
253,Artesanato,203
254,Artesanato,204
255,Artesanato,205
256,Artesanato,206
257,Artesanato,207
258,Artesanato,208
259,Artesanato,209
260,Artesanato,210
261,Artesanato,211
262,Artesanato,212
263,Artesanato,213
264,Artesanato,214
265,Artesanato,215
266,Artesanato,216
267,Artesanato,217
268,Artesanato,218
269,Artesanato,219
270,Artesanato,220
271,Artesanato,221
272,Artesanato,222
273,Artesanato,223
274,Artesanato,224
275,Artesanato,225
276,Artesanato,226
277,Artesanato,227
278,Artesanato,228
279,Artesanato,229
280,Artesanato,230
281,Artesanato,231
282,Artesanato,232
283,Artesanato,233
284,Artesanato,234
285,Artesanato,235
286,Artesanato,236
287,Artesanato,237
288,Artesanato,238
289,Artesanato,239
290,Artesanato,240
291,Artesanato,241
292,Artesanato,242
293,Artesanato,243
294,Artesanato,244
295,Artesanato,245
296,Artesanato,246
297,Artesanato,247
298,Artesanato,248
299,Artesanato,249
300,Artesanato,250
301,Artesanato,251
302,Artesanato,252
303,Artesanato,253
304,Artesanato,254
305,Artesanato,255
306,Artesanato,256
307,Artesanato,257
308,Artesanato,258
309,Artesanato,259
310,Artesanato,260
311,Artesanato,261
312,Artesanato,262
313,Artesanato,263
314,Artesanato,264
315,Artesanato,265
316,Artesanato,266
317,Artesanato,267
318,Artesanato,268
319,Artesanato,269
320,Artesanato,270
321,Artesanato,271
322,Artesanato,272
323,Artesanato,273
324,Artesanato,274
325,Artesanato,275
326,Artesanato,276
327,Artesanato,277
328,Artesanato,278
329,Artesanato,280
330,Artesanato,281
331,Artesanato,282
332,Artesanato,283
333,Artesanato,284
334,Artesanato,285
335,Artesanato,286
336,Artesanato,287
337,Artesanato,288
338,Artesanato,289
339,Artesanato,290
340,Artesanato,291
341,Artesanato,292
342,Artesanato,293
343,Artesanato,294
344,Artesanato,295
345,Artesanato,296
346,Artesanato,297
347,Artesanato,298
348,Artesanato,299
349,Artesanato,300
350,Artesanato,301
351,Artesanato,302
352,Artesanato,303
353,Artesanato,304
354,Artesanato,305
355,Artesanato,306
356,Artesanato,307
357,Artesanato,308
358,Artesanato,309
359,Artesanato,310
360,Artesanato,311
361,Artesanato,312
362,Artesanato,313
363,Artesanato,314
364,Artesanato,315
365,Artesanato,316
366,Artesanato,317
367,Artesanato,318
368,Artesanato,319
369,Artesanato,320
370,Artesanato,321
371,Artesanato,322
372,Artesanato,323
373,Artesanato,324
374,Artesanato,325
375,Artesanato,326
376,Artesanato,327
377,Artesanato,328
378,Artesanato,329
379,Artesanato,330
380,Artesanato,331
381,Artesanato,332
382,Artesanato,333
383,Artesanato,334
384,Artesanato,335
385,Artesanato,336
386,Artesanato,337
387,Artesanato,338
388,Artesanato,339
389,Artesanato,340
390,Artesanato,341
391,Artesanato,342
392,Artesanato,343
393,Artesanato,344
394,Artesanato,345
395,Artesanato,346
396,Artesanato,347
397,Artesanato,348
398,Artesanato,349
399,Artesanato,350
400,Artesanato,351
401,Artesanato,352
402,Artesanato,353
403,Artesanato,354
404,Classificação agrícola,"417,599,600"
405,Classificação agrícola,"418,599,600"
406,Classificação agrícola,"419,599,600"
407,Classificação de Combate,"420,599,600"
408,Classificação de Combate,"421,599,600"
409,Classificação de Combate,"422,599,600"
410,Reúna a Classificação,"423,599,600"
411,Reúna a Classificação,"424,599,600"
412,Reúna a Classificação,"425,599,600"
413,Tarefa Diária,426
414,Artesanato,449
415,Artesanato,450
416,Artesanato,"451,460,469,478"
417,Artesanato,"452,461,470,479"
418,Artesanato,"453,462,471,480"
419,Artesanato,"454,463,472,481"
420,Artesanato,"455,464,473,482"
421,Artesanato,"456,465,474,483"
422,Artesanato,"457,466,475,484"
423,Artesanato,"458,467,476,485"
424,Artesanato,"459,468,477,486"
425,Artesanato,487
426,Artesanato,488
427,Artesanato,489
428,Artesanato,490
429,Artesanato,491
430,Artesanato,492
431,Artesanato,493
432,Artesanato,494
433,Artesanato,495
434,Artesanato,496
435,Artesanato,497
436,Artesanato,498
437,Artesanato,499
438,Artesanato,500
439,Artesanato,501
440,Artesanato,502
441,Artesanato,503
442,Artesanato,504
443,Capturar,505
444,Capturar,506
445,Capturar,507
446,Capturar,508
447,Capturar,509
448,Capturar,510
449,Capturar,511
450,Capturar,512
451,Capturar,513
452,Capturar,514
453,Capturar,515
454,Capturar,516
455,Capturar,517
456,Capturar,518
457,Capturar,519
458,Capturar,520
459,Capturar,521
460,Capturar,522
461,Capturar,523
462,Capturar,524
463,Capturar,525
464,Capturar,526
465,Capturar,527
466,Capturar,528
467,Capturar,529
468,Capturar,530
469,Capturar,531
470,Desafio de Masmorras PvEP,532
471,Desafio de Masmorras PvEP,533
472,Desafio de Masmorras PvEP,534
473,Artesanato,"535,536,537,538,539,540,541,542,543"
474,Artesanato,"544,545,546"
475,Killing World Boss,
476,Killing World Boss,
477,,
478,,
479,,
480,,
481,,
482,Evento Extra Drop do Chefe,"552,553,554"
483,Evento Extra Drop do Chefe,"555,556,557"
484,Evento Extra Drop do Chefe,"558,559,560"
485,Large Gatherer's Drop in Extra Drop Event,"561,562,563"
486,Large Gatherer's Drop in Extra Drop Event,"564,565,566"
487,Large Gatherer's Drop in Extra Drop Event,"567,568,569"
488,Large Crop's Drop in Extra Drop Event,"570,571,572"
489,Large Crop's Drop in Extra Drop Event,"573,574,575"
490,Large Crop's Drop in Extra Drop Event,"576,577,578"
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,,
510,Regras da Extra Drop,"579,580,581"
511,Monstro Assassino,547
512,Animais,548
513,Reúna,549
514,Reúna,550
515,Reúna,551
516,Mineração de Totem,582
517,Artesanato,585
518,Artesanato,586
519,Artesanato,587
520,Torna-te Mais Forte,"588,589,590"
521,Proteger o Slime,591
522,Artesanato,592
523,Mineração de Totem,583
524,Mineração de Totem,584
526,,601
