IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,relyWeaponSubtype-int[],effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,0,0,,,280,24,0,1,0,1,0,0,0,0,ranged_RPG_reload,Skill_fertilize,playerroll,,400,1,-1, Aplique uma única dose de fertilizante para melhorar o crescimento das plantas.,,2,0, Escavação de Glaive Individual,,,1,0,,4,,,,,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,"15,17,416",,350,25,0,1,0,1,0,0,0,0,normal_gaozi,Skill_mine,ranged_RPG_attack4_audio,30,500,1,-1, Use uma escavação de gládio única em um ataque normal contra um inimigo.,,2,0, Corte de Machado Individual,"4,300,150,27000,0",CameraShakeGrade_1,1,0,1,"7,8",1000,6,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,"15,17,417",,350,26,0,1,0,1,0,0,0,0,normal_futou,Skill_chop,ranged_RPG_attack3_audio,23,500,1,-1, Corte com um único golpe de machado como um ataque normal.,,2,0, Combate Corpo a Corpo com Cão de Metal,"4,300,150,27000,0",CameraShakeGrade_1,1,0,1,6,1000,5,,,skill_tree_hurt,,,,,,,,,,
1,0,1,0,0,"227,1,730","188,226",730,31,1,1,0,1,0,0,0,1,attack,,Dog_Attack,,1430,1,0, Envolva-se em um combate feroz de cães para proteger seu território.,300,2,0, Combate Corpo a Corpo com Monstro Abóbora,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,"15,730","216,189",700,32,1,1,0,1,0,0,0,1,attack,,SKill_Pumpkin_attkar_rush,,1333,1,2000, Batalhe contra o Monstro Abóbora usando combate de curto alcance.,400,2,0, Combate Corpo a Corpo com Guerreiro Cacto,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,"15,730","190,215",1100,33,1,1,0,1,0,0,0,1,attack,,Catus_Attack,,1660,1,0, Enfrente o Guerreiro Cacto em uma confrontação feroz de combate corpo a corpo.,450,2,0, Combate Corpo a Corpo com Grande Dríade,"4,300,300,9000,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,"15,730",,1000,34,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,1000, Lute contra o Poderoso Dríade com poderosos ataques corpo a corpo.,,2,0, Combate Corpo a Corpo com Rei Lobo,"2,300,0",,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29,730",28,1000,35,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,5000, Não mostre medo ao confrontar o perigoso Rei Lobo de perto.,,2,0, Investida do Rei Lobo,"4,800,700,36000,0",CameraShakeGrade_2,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29,730",28,300,36,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,10000, Execute um poderoso ataque de carga como o Rei Lobo.,,2,0, Golpe no Chão do Rei Lobo,"1,500,100,1,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29,730",28,1000,37,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,20000," Bata no chão, atordoando inimigos próximos com a pura força do lobo.",,2,0, Uivo do Rei Lobo,"4,800,700,36000,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,"15,29,730",28,0,38,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,30000, Libere um uivo aterrorizante para instilar medo em seus inimigos.,,2,0, Yin Yue do Rei Lobo,"2,750,0",CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,0,0,0,29,28,1860,39,1,1,0,1,0,0,0,1,attack,,Dryad_Attack,,1860,1,60000, Mostre a Dança das Sombras do Rei Lobo para superar os oponentes.,1000,2,0, Ataque Remoto do Homem Abóbora,,CameraShakeGrade_3,1,0,1,,,,,,,,,,,,,,,,
1,0,1,0,0,"15,730",,400,40,0,1,0,1,0,1,0,1,attack_far,,Skill_Pumpkin_atkar_Basic,,767,1,4000, Use o ataque à distância do Homem Abóbora para manter os inimigos à distância.,2000,2,2, Teste de Habilidades do Pool de Habilidades,"2,200,0",,1,1,1,,,,,skill-icon-40,,0,top_down_bomb_1,1,,,,,,,
0,0,0,0,0,21,,1500,41,1,1,1,1,0,0,0,0,attack,,monsterattack,,2000,1,5000, Teste e analise a variedade de habilidades disponíveis do seu personagem.,500,,0, Teste de Habilidade Passiva,"2,750,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,42,0,1,0,1,0,0,0,0,,,,,100,1,-1," Avalie a eficiência das habilidades passivas, utilizando estratégia superior.",,1,0, Teste de Habilidade Passiva,,,1,0,,,,,,,,,,,0,32,,,,,
0,0,0,0,0,,,0,43,0,1,0,1,0,0,0,0,,,,,100,1,-1, Avalie o potencial de empilhamento de vários buffs de personagem.,,1,0, Teste de Acúmulo de Buff,,,1,0,,,,,,,,,,,0,33,,,,,
0,0,0,0,0,,,0,44,0,1,0,1,0,0,0,0,,,,,100,1,-1, Desenvolva resistência à tontura e evite possíveis armadilhas de combate.,,2,0, Teste de Tontura,,,1,0,,,,,34,,,,,,0,,,,,,
0,0,0,0,0,23,,0,45,0,1,0,1,0,0,0,0,attack,,,,0,1,1000, Examine e otimize as habilidades relacionadas ao sangue em seu arsenal.,1,2,0, Teste de Habilidade de Sangue,,,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,36,,150,46,0,1,0,1,0,0,0,0,skill_sword_attack1,skill_sword_attack1,knife01,14,670,1,-1, Eleve suas capacidades de corrida com uma avaliação refinada de habilidades.,45,2,0, Teste de Habilidade de Corrida,"4,300,300,27000,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,"41,42",0,47,0,1,0,1,0,0,0,0,A-skill-chongci,,playerroll,,400,1,-1, Pratique e melhore suas habilidades de corrida durante o jogo.,,2,0, Ataques Desarmados Disparam Habilidade Passiva de Ataque de Espada,"1,200,500,100,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,,0,48,0,1,0,1,0,0,0,0,,,,,0,1,-1, Execute um ataque corpo a corpo que também pode ativar habilidades passivas relacionadas à espada.,,1,0, Teste de Habilidade Individual Contínua,,,1,0,,,,,,,,,,,,43,,,,,
0,0,0,0,0,,,180,49,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1, Desenvolva e aperfeiçoe uma série de habilidades individuais no conjunto de habilidades do seu personagem.,,2,0, Teste de Habilidade em Grupo Contínua,"4,800,700,36000,0",,1,0,,,,,44,,,,,,,,,,,,
0,0,0,0,0,,,180,50,0,1,0,1,0,0,0,0,skill_attack1,,Punch,,670,1,-1, Aperfeiçoe suas habilidades de trabalho em equipe e colaborativas testando uma sequência de habilidades relacionadas a grupo.,,2,0, Maestria em Combate Nível 1,"4,800,700,36000,0",,1,0,,,,,45,,,,,,,,,,,,
0,0,0,,0,,,,51,0,1,0,1,0,0,0,0,,,,,,1,-1, Alcance a maestria em combate e expanda suas capacidades de batalha em vários níveis de expertise.,,1,0, Maestria em Combate Nível 2,,,1,0,,,,,,skill-icon-51,,,,,,46,,,,,
0,0,0,,0,,,,52,0,1,0,1,0,0,0,0,,,,,,1,-1, Aumente sua produção de dano com um golpe crítico de nível 1 durante o combate.,,1,0, Maestria em Combate Nível 3,,,1,0,,,,,,skill-icon-52,,,,,,47,,,,,
0,0,0,,0,,,,53,0,1,0,1,0,0,0,0,,,,,,1,-1, Faça uso de um golpe crítico de nível 2 ainda mais poderoso.,,1,0, Maestria em Combate Nível 4,,,1,0,,,,,,skill-icon-53,,,,,,48,,,,,
0,0,0,,0,,,,54,0,1,0,1,0,0,0,0,,,,,,1,-1, Domine a arte de atacar com um golpe crítico mortal de nível 3.,,1,0, Maestria em Combate Nível 5,,,1,0,,,,,,skill-icon-54,,,,,,49,,,,,
0,0,0,,0,,,,55,0,1,0,1,0,0,0,0,,,,,,1,-1, Atordoar inimigos dentro de uma certa distância.,,1,0, Maestria em Combate Nível 6,,,1,0,,,,,,skill-icon-55,,,,,,50,,,,,
0,0,0,,0,,,,56,0,1,0,1,0,0,0,0,,,,,,1,-1," Atordoar inimigos dentro de uma certa distância, incapazes de acertar durante a liberação da habilidade.",,1,0, Maestria em Combate Nível 7,,,1,0,,,,,,skill-icon-56,,,,,,51,,,,,
0,0,0,,0,,,,57,0,1,0,1,0,0,0,0,,,,,,1,-1, Derrote uma grande área de inimigos à sua frente e cause tontura temporária.,,1,0, Maestria em Combate Nível 8,,,1,0,,,,,,skill-icon-57,,,,,,52,,,,,
0,0,0,,0,,,,58,0,1,0,1,0,0,0,0,,,,,,1,-1," 1% de chance de colheita dupla, atualize o equipamento para o nível 1.",,1,0, Maestria em Combate Nível 9,,,1,0,,,,,,skill-icon-58,,,,,,53,,,,,
0,0,0,,0,,,,59,0,1,0,1,0,0,0,0,,,,,,1,-1," 2% de chance de colheita dupla, atualize o equipamento para o nível 2.",,1,0, Crítico em Combate Nível 1,,,1,0,,,,,,skill-icon-59,,,,,,54,,,,,
0,0,0,,0,,,,60,0,1,0,1,0,0,0,0,,,,,,1,-1,Aprimore sua produção de dano com um golpe crítico de nível 1 durante o combate.,,1,0, Crítico em Combate Nível 2,,,1,0,,,,,,skill-icon-60,,,,,,55,,,,,
0,0,0,,0,,,,61,0,1,0,1,0,0,0,0,,,,,,1,-1, Utilize um golpe crítico de nível 2 ainda mais poderoso.,,1,0, Crítico em Combate Nível 3,,,1,0,,,,,,skill-icon-61,,,,,,56,,,,,
0,0,0,,0,,,,62,0,1,0,1,0,0,0,0,,,,,,1,-1, Domine a arte de golpear com um golpe crítico mortal de nível 3.,,1,0, Atropelamento,,,1,0,,,,,,skill-icon-62,,,,,,57,,,,,
0,0,0,0,0,"58,238",22,350,63,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling,Skill_trampling,,665,1,5000, Deixe os inimigos tontos dentro de uma certa distância.,0,2,0, Atropelamento de Guerra,"2,200,0",WarTrampling,1,0,1,,,"1,2,3",,skill-icon-63,,,,,,,,,,,
0,0,0,0,0,"495,238,386,227","483,22",350,64,0,1,0,1,0,0,0,0,A-skill-zhanzhengjianta,Skill_warTrampling_3,Skill_trampling,,665,1,8000," Deixe os inimigos tontos dentro de uma certa distância, incapazes de acertar durante a liberação da habilidade.",0,2,0, Varredura,"2,300,0",WarTrampling,1,0,1,,,"1,2,3",,skill-icon-64,,,,,,,,,,,
0,0,0,0,0,"457,445,388",22,550,65,0,1,0,1,0,0,0,0,A-chuisanlianji-2-NEW,Skill_Sweeping,Skill_Swepping,,1000,1,5000, Derrote uma grande área de inimigos à sua frente e cause tontura temporária.,0,2,0, Maestria de Agricultores Nível 1,"4,300,300,27000,0",WarTrampling,1,0,1,,,"1,2,3",,skill-icon-65,,,,,,,,,,,
0,0,0,,0,,,,66,0,1,0,1,0,0,0,0,,,,,,1,-1," 1% de chance de dobrar a colheita, atualize o equipamento para o nível 1.",,1,0, Maestria de Agricultores Nível 2,,,1,0,,,,,,skill-icon-66,,,,,,"240,242,245,249",,,,,
0,0,0,,0,,,,67,0,1,0,1,0,0,0,0,,,,,,1,-1," 2% de chance de dobrar a colheita, atualize o equipamento para o nível 2.",,1,0,Lv 2 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-67,,,,,,"243,242,246,249",,,,,
0,0,0,,0,,,,68,0,1,0,1,0,0,0,0,,,,,,1,-1," 3% de chance de dobrar a colheita, colheitas de 2º nível e equipamento de nível 3.",,1,0,Lv 3 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-68,,,,,,"244,242,247,249",,,,,
0,0,0,,0,,,,69,0,1,0,1,0,0,0,0,,,,,,1,-1," 4% de chance de dobrar a colheita, atualize o equipamento para o nível 4.",,1,0, Lv 4 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-69,,,,,,"250,242,253,249",,,,,
0,0,0,,0,,,,70,0,1,0,1,0,0,0,0,,,,,,1,-1," 5% de chance de dobrar a colheita, equipamento atualizado para o nível 5.",,1,0, Lv 5 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-70,,,,,,"251,242,254,249",,,,,
0,0,0,,0,,,,71,0,1,0,1,0,0,0,0,,,,,,1,-1," 6% de chance de dobrar a colheita, colheitas de 3º nível, equipamento atualizado para o nível 6.",,1,0, Lv 6 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-71,,,,,,"252,242,255,249",,,,,
0,0,0,,0,,,,72,0,1,0,1,0,0,0,0,,,,,,1,-1," 7% de chance de dobrar a colheita, equipamento atualizado para o nível 7.",,1,0, Lv 7 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-72,,,,,,"242,249,271,274",,,,,
0,0,0,,0,,,,73,0,1,0,1,0,0,0,0,,,,,,1,-1," 8% de chance de dobrar a colheita, equipamento atualizado para o nível 8.",,1,0, Lv 8 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-73,,,,,,"242,249,272,275",,,,,
0,0,0,,0,,,,74,0,1,0,1,0,0,0,0,,,,,,1,-1," 9% de chance de dobrar a colheita, colheitas de 4º nível, equipamento atualizado para o nível 9.",,1,0, Lv 9 Maestria dos Agricultores,,,1,0,,,,,,skill-icon-74,,,,,,"242,249,273,276",,,,,
0,0,0,,0,,,,75,0,1,0,1,0,0,0,0,,,,,,1,-1, Acelere o movimento da enxada em 10%.,,1,0, Lv 1 Especialista em Enxadas,,,1,0,,,,,,skill-icon-75,,,,,,72,,,,,
0,0,0,,0,,,,76,0,1,0,1,0,0,0,0,,,,,,1,-1, Acelere o movimento da enxada em 20%.,,1,0, Lv 2 Especialista em Enxadas,,,1,0,,,,,,skill-icon-76,,,,,,73,,,,,
0,0,0,,0,,,,77,0,1,0,1,0,0,0,0,,,,,,1,-1, Acelere o movimento da enxada em 30%.,,1,0, Lv 3 Especialista em Enxadas,,,1,0,,,,,,skill-icon-77,,,,,,74,,,,,
0,0,0,,0,,,,78,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1, Umidade da colheita +5% com sua rega.,,1,0, Lv 1 Especialista em Rega,,,1,0,,,,,,skill-icon-78,,,,,,75,,,,,
0,0,0,,0,,,,79,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1, Sua rega aumenta a umidade da colheita em 10%.,,1,0, Lv 2 Especialista em Rega,,,1,0,,,,,,skill-icon-79,,,,,,76,,,,,
0,0,0,,0,,,,80,0,1,0,1,0,0,0,0,,Skill_watering,ranged_RPG_attack5_audio,,,1,-1, Sua rega aumenta a umidade da colheita em 15%.,,1,0, Lv 3 Especialista em Rega,,,1,0,,,,,,skill-icon-80,,,,,,77,,,,,
0,0,0,,0,,,,81,0,1,0,1,0,0,0,0,,,,,,1,-1," Probabilidade de recurso dobrado +1%, equipamento de nível +1.",,1,0, Lv 1 Maestria na Coleta,,,1,0,,,,,,skill-icon-81,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,82,0,1,0,1,0,0,0,0,,,,,,1,-1," Probabilidade de recurso dobrado +1%, equipamento de nível 2.",,1,0, Lv 2 Maestria na Coleta,,,1,0,,,,,,skill-icon-82,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,83,0,1,0,1,0,0,0,0,,,,,,1,-1," Coleta de recurso dobrada +1%, mais eficiente no nível 2, atualize para o nível 3.",,1,0, Lv 3 Maestria na Coleta,,,1,0,,,,,,skill-icon-83,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,84,0,1,0,1,0,0,0,0,,,,,,1,-1," Coleta de recurso dobrada +1%, equipamento atualizado para o nível 4.",,1,0, Lv 4 Maestria na Coleta,,,1,0,,,,,,skill-icon-84,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,85,0,1,0,1,0,0,0,0,,,,,,1,-1," Coleta de recurso dobrada +1%, equipamento de nível +5.",,1,0, Lv 5 Maestria na Coleta,,,1,0,,,,,,skill-icon-85,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,86,0,1,0,1,0,0,0,0,,,,,,1,-1," Coleta de recurso dobrada +1%, coleta eficiente de nível 3, equipamento atualizado para o nível 6.",,1,0, Lv 6 Maestria na Coleta,,,1,0,,,,,,skill-icon-86,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,87,0,1,0,1,0,0,0,0,,,,,,1,-1," Probabilidade de recurso dobrado +1%, equipamento atualizado para o nível 7.",,1,0, Lv 7 Maestria na Coleta,,,1,0,,,,,,skill-icon-87,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,88,0,1,0,1,0,0,0,0,,,,,,1,-1," Coleta de recurso dobrada +1%, equipamento atualizado para o nível 8.",,1,0, Lv 8 Maestria na Coleta,,,1,0,,,,,,skill-icon-88,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,89,0,1,0,1,0,0,0,0,,,,,,1,-1," Coleta de recurso dobrada +1%, coleta eficiente de nível 4, equipamento de nível +9.",,1,0, Lv 9 Maestria na Coleta,,,1,0,,,,,,skill-icon-89,,,,,,"265,266,267,268,269,270",,,,,
0,0,0,,0,,,,90,0,1,0,1,0,0,0,0,,,,,,1,-1, Acelere o movimento do machado em 10%.,,1,0, Lv 1 Maestria em Machados,,,1,0,,,,,,skill-icon-90,,,,,,90,,,,,
0,0,0,,0,,,,91,0,1,0,1,0,0,0,0,,,,,,1,-1, Acelere o movimento do machado em 20%.,,1,0, Lv 2 Maestria em Machados,,,1,0,,,,,,skill-icon-91,,,,,,91,,,,,
0,0,0,,0,,,,92,0,1,0,1,0,0,0,0,,,,,,1,-1, Acelere o movimento do machado em 30%.,,1,0, Lv 3 Maestria em Machados,,,1,0,,,,,,skill-icon-92,,,,,,92,,,,,
0,0,0,,0,,,,93,0,1,0,1,0,0,0,0,,,,,,1,-1, Aumente a taxa de golpe crítico ao cortar árvores em 5%.,,1,0, Lv 1 Habilidades de Derrubada,,,1,0,,,,,,skill-icon-93,,,,,,93,,,,,
0,0,0,,0,,,,94,0,1,0,1,0,0,0,0,,,,,,1,-1, Aumento de 10% na taxa de golpe crítico ao cortar árvores.,,1,0, Lv 2 Habilidades de Derrubada,,,1,0,,,,,,skill-icon-94,,,,,,94,,,,,
0,0,0,,0,,,,95,0,1,0,1,0,0,0,0,,,,,,1,-1, Aumento de 15% na taxa de golpe crítico ao cortar árvores.,,1,0, Lv 3 Habilidades de Derrubada,,,1,0,,,,,,skill-icon-95,,,,,,95,,,,,
0,0,0,0,0,,,0,30,0,1,1,1,1,0,0,0,A-fumo-NEW,Skill_touch,A-fumo-NEW_audio,,0,1,-1, Utilize o método de um toque para resultados ótimos.,,2,0, Toque Único,,,1,0,,10,1000,9,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,29,0,1,1,1,1,0,0,0,A-jinai-NEW,Skill_milking,playerroll,,400,1,-1, Ordenhe uma vaca habilmente com um aperto de mão.,,2,0, Ordenha Única,,,1,0,,12,1000,11,,,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,,,330,28,0,1,1,1,1,0,0,0,A-jianmao-NEW,Skill_cutting,A-jianmao-NEW_audio,,400,1,-1, Dê um corte de cabelo preciso e limpo com um único movimento.,,2,0, Corte de Cabelo Único,,,1,0,,11,1000,10,,,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,280,27,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_feeding,playerroll,,400,1,-1, Alimente os animais individualmente de acordo com suas necessidades.,,2,0, Alimentação Individual,"4,300,150,27000,0",,1,0,,9,,,,,,,,,,,,,,,
1,0,0,,0,"1,730","191,217",667,96,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,3000, Ataque de abelha.,450,2,0, Ataque de Abelha,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,0,0,,,200,97,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_seeding_2,A-bozhong-NEW_audio,,660,1,-1, Desenvolva suas habilidades de semeadura para melhores resultados de plantio.,,2,0, Habilidades de Semeadura,,,1,0,,2,,,,skill-icon-97,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,,,200,98,0,1,0,1,0,0,0,0,A-bozhong-NEW,Skill_fertilize_2,playerroll,,660,1,-1, Domine a arte da adubação para colheitas mais saudáveis.,,2,0, Habilidade de Fertilização,,,1,0,,4,,,,skill-icon-98,skill_tree_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,99,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000, Habilidade de rega em área.,,2,0, Lv 1 Rega em Grupo,"2,100,0",,1,0,1,3,700,8,,skill-icon-99,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,100,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000, Habilidade de rega em área.,,2,0, Lv 2 Rega em Grupo,"2,200,0",,1,0,1,3,800,8,,skill-icon-100,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,101,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000, Habilidade de rega em área.,,2,0, Lv 3 Rega em Grupo,"2,300,0",,1,0,1,3,900,8,,skill-icon-101,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,102,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000, Habilidade de enxada reta.,,2,0, Lv 1 Divisor de Terra,"1,200,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-102,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,103,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000, Habilidade de enxada reta.,,2,0, Lv 2 Divisor de Terra,"1,400,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-103,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,104,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000, Habilidade de enxada reta.,,2,0, Lv 3 Divisor de Terra,"1,600,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-104,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,,105,0,1,0,1,0,0,0,0,,,,,,1,-1, 5% de chance de obter sementes de colheita ao colher.,,1,0, Lv 1 Colheita Cuidadosa,,,1,0,,,,,,skill-icon-105,,,,,,96,,,,,
0,0,0,,0,,,,106,0,1,0,1,0,0,0,0,,,,,,1,-1,10% de chance de obter sementes de culturas ao colher.,,1,0, Lv 2 Colheita Cuidadosa,,,1,0,,,,,,skill-icon-106,,,,,,97,,,,,
