backGround-string,desc-string,id-int,pictureAsset-string
Assets/Res/Sprite/Instructions/Background/Common.png,"[26] Убийство монстра - Дух, Вырезанный из Зеленого Камня",33,Assets/Res/Sprite/Icon/Head/monster-icon-119.png
Assets/Res/Sprite/Instructions/Background/Common.png,[27] Убийство монстра - Улыбающийся Щит с Шипами,34,Assets/Res/Sprite/Icon/Head/monster-icon-120.png
Assets/Res/Sprite/Instructions/Background/Common.png,[28] Собирание - Растительное Волокно#14,35,Assets/Res/Sprite/Icon/HomeResource/Slice_11.png
Assets/Res/Sprite/Instructions/Background/Common.png,[29] Собирание - Растительное Волокно#33,36,Assets/Res/Sprite/Icon/HomeResource/homeresource-33.png
Assets/Res/Sprite/Instructions/Background/Common.png,[30] Собирание - Замороженный Гриб#15,37,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_bingyuanzhiwu.png
Assets/Res/Sprite/Instructions/Background/Common.png,[31] Собирание - Замороженный Гриб#43,38,Assets/Res/Sprite/Icon/HomeResource/homeresource-43.png
Assets/Res/Sprite/Instructions/Background/Common.png,[32] Собирание - Магей#7,39,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_hongguoshi.png
Assets/Res/Sprite/Instructions/Background/Common.png,[33] Собирание - Магей#44,40,Assets/Res/Sprite/Icon/HomeResource/homeresource-44.png
Assets/Res/Sprite/Instructions/Background/Common.png,[34] Собирание - Золотой Одуванчик#65,41,Assets/Res/Sprite/Icon/HomeResource/homeresource-65.png
Assets/Res/Sprite/Instructions/Background/Common.png,[35] Собирание - Золотой Одуванчик#74,42,Assets/Res/Sprite/Icon/HomeResource/homeresource-74.png
Assets/Res/Sprite/Instructions/Background/Common.png,[36] Собирание - Волокно Алмаза#68,43,Assets/Res/Sprite/Icon/HomeResource/homeresource-68.png
Assets/Res/Sprite/Instructions/Background/Common.png,[37] Собирание - Волокно Алмаза#77,44,Assets/Res/Sprite/Icon/HomeResource/homeresource-77.png
Assets/Res/Sprite/Instructions/Background/Common.png,[38] Собирание - Эльфийский Цветок#71,45,Assets/Res/Sprite/Icon/HomeResource/homeresource-71.png
Assets/Res/Sprite/Instructions/Background/Common.png,[39] Собирание - Эльфийский Цветок#80,46,Assets/Res/Sprite/Icon/HomeResource/homeresource-80.png
Assets/Res/Sprite/Instructions/Background/Common.png,[40] Собирание - Цветок Лавы#85,47,Assets/Res/Sprite/Icon/HomeResource/homeresource-85.png
Assets/Res/Sprite/Instructions/Background/Common.png,[41] Собирание - Цветок Лавы#86,48,Assets/Res/Sprite/Icon/HomeResource/homeresource-86.png
Assets/Res/Sprite/Instructions/Background/Common.png,[42] Собирание - Пустое Волокно#92,49,Assets/Res/Sprite/Icon/HomeResource/homeresource-92.png
Assets/Res/Sprite/Instructions/Background/Common.png,[43] Собирание - Пустое Волокно#91,50,Assets/Res/Sprite/Icon/HomeResource/homeresource-91.png
Assets/Res/Sprite/Instructions/Background/Common.png,[44] Собирание - Бронзовое Волокно#97,51,Assets/Res/Sprite/Icon/HomeResource/homeresource-97.png
Assets/Res/Sprite/Instructions/Background/Common.png,[45] Собирание - Бронзовое Волокно#98,52,Assets/Res/Sprite/Icon/HomeResource/homeresource-98.png
Assets/Res/Sprite/Instructions/Background/Common.png,[46] Собирание - Обычное Дерево#4,53,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_shumu01_1.png
Assets/Res/Sprite/Instructions/Background/Common.png,[47] Собирание - Обычное Дерево#5,54,Assets/Res/Sprite/Icon/HomeResource/Slice_12.png
Assets/Res/Sprite/Instructions/Background/Common.png,[48] Собирание - Обычное Дерево#35,55,Assets/Res/Sprite/Icon/HomeResource/homeresource-35.png
Assets/Res/Sprite/Instructions/Background/Common.png,[49] Собирание - Дерево Пустыни#6,56,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_xianrenzhang.png
Assets/Res/Sprite/Instructions/Background/Common.png,[50] Собирание - Дерево Пустыни#36,57,Assets/Res/Sprite/Icon/HomeResource/homeresource-36.png
Assets/Res/Sprite/Instructions/Background/Common.png,@@ Собрать - Темное дерево#16 ,58,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_anheimucai.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Темное дерево#37 ,59,Assets/Res/Sprite/Icon/HomeResource/homeresource-37.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Цветок кактуса#66 ,60,Assets/Res/Sprite/Icon/HomeResource/homeresource-66.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Цветок кактуса#75 ,61,Assets/Res/Sprite/Icon/HomeResource/homeresource-75.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Алмаз в форме ноты#69 ,62,Assets/Res/Sprite/Icon/HomeResource/homeresource-69.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Алмаз в форме ноты#78 ,63,Assets/Res/Sprite/Icon/HomeResource/homeresource-78.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Консервированная звезда#72 ,64,Assets/Res/Sprite/Icon/HomeResource/homeresource-72.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Консервированная звезда#81 ,65,Assets/Res/Sprite/Icon/HomeResource/homeresource-81.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Огненное дерево#87 ,66,Assets/Res/Sprite/Icon/HomeResource/homeresource-87.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Огненное дерево#88 ,67,Assets/Res/Sprite/Icon/HomeResource/homeresource-88.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Пустое дерево#93 ,68,Assets/Res/Sprite/Icon/HomeResource/homeresource-93.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Пустое дерево#94 ,69,Assets/Res/Sprite/Icon/HomeResource/homeresource-94.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Бронзовое дерево#99 ,70,Assets/Res/Sprite/Icon/HomeResource/homeresource-99.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Бронзовое дерево#100 ,71,Assets/Res/Sprite/Icon/HomeResource/homeresource-100.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Минерал#8 ,72,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_shikuai_3.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Минерал#34 ,73,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_shikuai_4.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Минерал#42 ,74,Assets/Res/Sprite/Icon/HomeResource/homeresource-42.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Темное железо#9 ,75,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_heitikuang.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Темное железо#41 ,76,Assets/Res/Sprite/Icon/HomeResource/homeresource-41.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Красная кристальная руда#11 ,77,Assets/Res/Sprite/Icon/HomeResource/2D_caijiziyuan_hongbaoshi.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Красная кристальная руда#38 ,78,Assets/Res/Sprite/Icon/HomeResource/homeresource-38.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Раксо#67 ,79,Assets/Res/Sprite/Icon/HomeResource/homeresource-67.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Раксо#76 ,80,Assets/Res/Sprite/Icon/HomeResource/homeresource-76.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Алмаз в форме медведя#70 ,81,Assets/Res/Sprite/Icon/HomeResource/homeresource-70.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Алмаз в форме медведя#79 ,82,Assets/Res/Sprite/Icon/HomeResource/homeresource-79.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Метеорит#73 ,83,Assets/Res/Sprite/Icon/HomeResource/homeresource-73.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Метеорит#82 ,84,Assets/Res/Sprite/Icon/HomeResource/homeresource-82.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Лава#90 ,85,Assets/Res/Sprite/Icon/HomeResource/homeresource-90.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Лава#89 ,86,Assets/Res/Sprite/Icon/HomeResource/homeresource-89.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Пустой камень#95 ,87,Assets/Res/Sprite/Icon/HomeResource/homeresource-95.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Пустой камень#96 ,88,Assets/Res/Sprite/Icon/HomeResource/homeresource-96.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Бронзовый камень#101 ,89,Assets/Res/Sprite/Icon/HomeResource/homeresource-101.png
Assets/Res/Sprite/Instructions/Background/Common.png, Собрать - Бронзовый камень#102 ,90,Assets/Res/Sprite/Icon/HomeResource/homeresource-102.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной посадочной эссенции уровня 1 ,91,Assets/Res/Sprite/Icon/Recipe/recipe-icon-152.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной посадочной эссенции уровня 2 ,92,Assets/Res/Sprite/Icon/Recipe/recipe-icon-153.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной посадочной эссенции уровня 3 ,93,Assets/Res/Sprite/Icon/Recipe/recipe-icon-154.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной животноводческой эссенции уровня 1 ,94,Assets/Res/Sprite/Icon/Recipe/recipe-icon-155.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной животноводческой эссенции уровня 2 ,95,Assets/Res/Sprite/Icon/Recipe/recipe-icon-156.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной животноводческой эссенции уровня 3 ,96,Assets/Res/Sprite/Icon/Recipe/recipe-icon-157.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной посадочной эссенции уровня 4 ,97,Assets/Res/Sprite/Icon/Recipe/recipe-icon-334.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной посадочной эссенции уровня 5 ,98,Assets/Res/Sprite/Icon/Recipe/recipe-icon-335.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной посадочной эссенции уровня 6 ,99,Assets/Res/Sprite/Icon/Recipe/recipe-icon-336.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной животноводческой эссенции уровня 4 ,100,Assets/Res/Sprite/Icon/Recipe/recipe-icon-337.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной животноводческой эссенции уровня 5 ,101,Assets/Res/Sprite/Icon/Recipe/recipe-icon-338.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт сельскохозяйственной животноводческой эссенции уровня 6 ,102,Assets/Res/Sprite/Icon/Recipe/recipe-icon-339.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт фермерской эссенции уровня 7 ,103,Assets/Res/Sprite/Icon/Recipe/recipe-icon-632.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт фермерской эссенции уровня 8 ,104,Assets/Res/Sprite/Icon/Recipe/recipe-icon-633.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт фермерской эссенции уровня 9 ,105,Assets/Res/Sprite/Icon/Recipe/recipe-icon-634.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт фермерской эссенции уровня 7 ,106,Assets/Res/Sprite/Icon/Recipe/recipe-icon-635.png
Assets/Res/Sprite/Instructions/Background/Common.png, Создание Эссенции (Терренс) - Рецепт фермерской эссенции уровня 8,107,Assets/Res/Sprite/Icon/Recipe/recipe-icon-636.png
Assets/Res/Sprite/Instructions/Background/Common.png,@@ Сущность Ремесло (Терренс) - Рецепт сущности фермерства уровня 9,108,Assets/Res/Sprite/Icon/Recipe/recipe-icon-637.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 1,109,Assets/Res/Sprite/Icon/Recipe/recipe-icon-149.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 2,110,Assets/Res/Sprite/Icon/Recipe/recipe-icon-150.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 3,111,Assets/Res/Sprite/Icon/Recipe/recipe-icon-151.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 4,112,Assets/Res/Sprite/Icon/Recipe/recipe-icon-340.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 5,113,Assets/Res/Sprite/Icon/Recipe/recipe-icon-341.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 6,114,Assets/Res/Sprite/Icon/Recipe/recipe-icon-342.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 7,115,Assets/Res/Sprite/Icon/Recipe/recipe-icon-626.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 8,116,Assets/Res/Sprite/Icon/Recipe/recipe-icon-627.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Нэш) - Рецепт сущности боя уровня 9,117,Assets/Res/Sprite/Icon/Recipe/recipe-icon-628.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 1,118,Assets/Res/Sprite/Icon/Recipe/recipe-icon-158.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 2,119,Assets/Res/Sprite/Icon/Recipe/recipe-icon-159.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 3,120,Assets/Res/Sprite/Icon/Recipe/recipe-icon-160.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 4,121,Assets/Res/Sprite/Icon/Recipe/recipe-icon-343.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 5,122,Assets/Res/Sprite/Icon/Recipe/recipe-icon-344.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 6,123,Assets/Res/Sprite/Icon/Recipe/recipe-icon-345.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 7,124,Assets/Res/Sprite/Icon/Recipe/recipe-icon-629.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 8,125,Assets/Res/Sprite/Icon/Recipe/recipe-icon-630.png
Assets/Res/Sprite/Instructions/Background/Common.png, Сущность Ремесло (Сайлас) - Рецепт сущности сбора уровня 9,126,Assets/Res/Sprite/Icon/Recipe/recipe-icon-631.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт щетки уровня 0,127,Assets/Res/Sprite/Icon/Recipe/recipe-icon-191.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт машинки для стрижки волос уровня 0,128,Assets/Res/Sprite/Icon/Recipe/recipe-icon-192.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт доильного аппарата уровня 0,129,Assets/Res/Sprite/Icon/Recipe/recipe-icon-193.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт деревянной мотыги уровня 0,130,Assets/Res/Sprite/Icon/Recipe/recipe-icon-190.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт деревянного чайника уровня 0,131,Assets/Res/Sprite/Icon/Recipe/recipe-icon-194.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт медной щетки уровня 1,132,Assets/Res/Sprite/Icon/Recipe/recipe-icon-376.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских перчаток уровня 1,133,Assets/Res/Sprite/Icon/Recipe/recipe-icon-167.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерской куртки уровня 1,134,Assets/Res/Sprite/Icon/Recipe/recipe-icon-165.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских штанов уровня 1,135,Assets/Res/Sprite/Icon/Recipe/recipe-icon-166.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских ботинок уровня 1,136,Assets/Res/Sprite/Icon/Recipe/recipe-icon-168.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт железной мотыги уровня 1,137,Assets/Res/Sprite/Icon/Recipe/recipe-icon-62.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт железного чайника уровня 1,138,Assets/Res/Sprite/Icon/Recipe/recipe-icon-66.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт шапки с клевером уровня 1,139,Assets/Res/Sprite/Icon/Recipe/recipe-icon-108.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт проклятой мотыги уровня 2,140,Assets/Res/Sprite/Icon/Recipe/recipe-icon-63.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт проклятого чайника уровня 2,141,Assets/Res/Sprite/Icon/Recipe/recipe-icon-67.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских перчаток уровня 2,142,Assets/Res/Sprite/Icon/Recipe/recipe-icon-171.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерской куртки уровня 2,143,Assets/Res/Sprite/Icon/Recipe/recipe-icon-169.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских штанов уровня 2,144,Assets/Res/Sprite/Icon/Recipe/recipe-icon-170.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских ботинок уровня 2,145,Assets/Res/Sprite/Icon/Recipe/recipe-icon-172.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт железной щетки уровня 2,146,Assets/Res/Sprite/Icon/Recipe/recipe-icon-377.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт шапки из хлопка уровня 2,147,Assets/Res/Sprite/Icon/Recipe/recipe-icon-109.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт благословенной мотыги уровня 3,148,Assets/Res/Sprite/Icon/Recipe/recipe-icon-64.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт благословенного чайника уровня 3,149,Assets/Res/Sprite/Icon/Recipe/recipe-icon-68.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт кристальной щетки уровня 3,150,Assets/Res/Sprite/Icon/Recipe/recipe-icon-378.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских перчаток уровня 3,151,Assets/Res/Sprite/Icon/Recipe/recipe-icon-175.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерской куртки уровня 3,152,Assets/Res/Sprite/Icon/Recipe/recipe-icon-173.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских штанов уровня 3,153,Assets/Res/Sprite/Icon/Recipe/recipe-icon-174.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт фермерских ботинок уровня 3,154,Assets/Res/Sprite/Icon/Recipe/recipe-icon-176.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт удачной жесткой шапки уровня 3,155,Assets/Res/Sprite/Icon/Recipe/recipe-icon-110.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт золотой щетки уровня 4,156,Assets/Res/Sprite/Icon/Recipe/recipe-icon-379.png
Assets/Res/Sprite/Instructions/Background/Common.png, Ремесло Фермерского Оборудования (Терренс) - Рецепт золотой фермерской куртки уровня 4,157,Assets/Res/Sprite/Icon/Recipe/recipe-icon-285.png
Assets/Res/Sprite/Instructions/Background/Common.png,@@[1]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 4-Рецепт Золотых фермерских перчаток,158,Assets/Res/Sprite/Icon/Recipe/recipe-icon-286.png
Assets/Res/Sprite/Instructions/Background/Common.png,[2]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 4-Рецепт Золотой фермерской шляпы,159,Assets/Res/Sprite/Icon/Recipe/recipe-icon-284.png
Assets/Res/Sprite/Instructions/Background/Common.png,[3]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 4-Рецепт Золотых фермерских штанов,160,Assets/Res/Sprite/Icon/Recipe/recipe-icon-287.png
Assets/Res/Sprite/Instructions/Background/Common.png,[4]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 4-Рецепт Золотых фермерских ботинок,161,Assets/Res/Sprite/Icon/Recipe/recipe-icon-291.png
Assets/Res/Sprite/Instructions/Background/Common.png,[5]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 4-Рецепт Золотой мотыги,162,Assets/Res/Sprite/Icon/Recipe/recipe-icon-282.png
Assets/Res/Sprite/Instructions/Background/Common.png,[6]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 4-Рецепт Золотого чайника,163,Assets/Res/Sprite/Icon/Recipe/recipe-icon-416.png
Assets/Res/Sprite/Instructions/Background/Common.png,[7]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 5-Рецепт Алмазной щетки,164,Assets/Res/Sprite/Icon/Recipe/recipe-icon-380.png
Assets/Res/Sprite/Instructions/Background/Common.png,[8]Сельскохозяйственное оборудование Ремесло (Терренс)--Ур 5-Рецепт Алмазного фермерского плаща,165,Assets/Res/Sprite/Icon/Recipe/recipe-icon-309.png
